original_prompt,prompt,negative_prompt
a creature with a body of a panda and a beak of a penguin and claws of a tiger,"A highly realistic, intricately detailed hybrid creature featuring the body of a panda, the sleek and sharp beak of a penguin, and the powerful claws of a tiger. High-resolution image with clear and distinct features, ensuring a seamless blend of all parts.","Cartoonish, unrealistic, low-quality, blurry, missing any specified part (beak, body, or claws).,cartoonish"
a creature with a body of a butterfly and a tail of a scorpion and fins of a fish,"""A vibrant fantastical creature with the delicate, colorful wings of a butterfly, a segmented tail and body of a scorpion ending in a stinger, and sleek, flowing fins of a fish. The creature is set against an otherworldly, colorful background with intricate and detailed elements that highlight its ethereal nature.""","""Human features, regular animals, plain background, blurry details, unrealistic colors, robotic elements, simplistic designs, lack of detail, monochrome tones, common environments."",Human features, robotic elements., blurry details."
a creature with a body of a tiger and a wingspan of a dragonfly and antennae of an ant,"A fantastical creature with the body and striped fur pattern of a tiger, wings resembling those of a dragonfly, and antennae like those of an ant, flying in the sky with fluffy clouds in the background.","Insect bodies, non-striped body patterns, solid-colored wings, non-winged creatures, non-tiger body patterns., non-tiger body patterns, non-winged creatures."
a creature with a body of an iguana and a wingspan of a bat and tail of a dog,"A fantastical creature with the body of an iguana, large bat-like wings, and the tail of a dog. It should have green scales, sharp claws, and distinct, leathery wings.","Please exclude features from other animals or fantastical influences such as horns, additional limbs, or non-bat-like wings. Avoid any elements that do not resemble an iguana, bat, or dog. Exclude any additional features like extraneous appendages or non-reptilian body parts. No feathers, fur, or facial structures of other animals., or dog. Exclude any additional features like extraneous appendages or non-reptilian body parts., or dog."
a creature with a body of a snail and a shell of a turtle and fins of a fish,"A whimsical creature with the body of a snail, the shell of a turtle, and the fins of a fish, showcasing a harmonious blend of green and aquatic hues. The design should highlight the natural and fantastical elements with balanced proportions and natural, pleasing colors.","Human features, extra limbs, excessive number of fins, unrealistic colors, exaggerated facial features, legs or feet, overly cartoonish elements., exaggerated facial features., unrealistic colors."
a creature with a body of a walrus and a beak of a falcon and antennae of a beetle,"A fantastical creature with the body of a walrus, the beak of a falcon, and the antennae of a beetle, standing in a natural grassy meadow environment.","unrealistic colors, multiple beaks, additional legs, objects floating around, unrealistic anatomy, human-like form, objects in the background.,None, unrealistic colors, human-like form."
a creature with a body of a chameleon and a trunk of an elephant and claws of an eagle,"A fantastical creature with the body of a chameleon, the trunk of an elephant, and the claws of an eagle. The creature is in vibrant colors, set against a vivid, dynamic background with dynamic, swirling colors and patterns.","Wings, extra limbs, disproportionate sizes, unrelated animal features (such as a beak, lion mane, fur), non-reptile body types, dull or non-vibrant background elements., lion mane), and non-vibrant background elements., and background elements that aren't vibrant."
a creature with a body of a crocodile and a tail of a peacock and a head of a rabbit,"A fantastical creature with the body of a crocodile, a vibrant peacock tail, and the head of a rabbit, in a realistic style.","horns, wings, abstract elements, incorrect animal parts, humanoid features, unnatural features, cartoonish elements, exaggerated colors."
a creature with a body of a lizard and a beak of a toucan and wings of a hawk,"A majestic fantastical creature with the body of a lizard, the beak of a toucan, and the wings of a hawk, standing proudly on a rock. The creature displays intricate and vibrant colors. The background should feature a lush, detailed jungle with distinct, vivid flora.","Traditional birds, mammals, fishes, humans, indistinct plants, blurry images, plants without clear visibility, ordinary animals, unclear backgrounds, monotone colors.,traditional birds, blurry images."
a creature with a body of a rhino and a beak of a hawk and legs of a horse,"A fantastical creature with the body of a rhino, the beak of a hawk, and the legs of a horse standing on a grassy field.","Separate animals, bird on top, wings, sky background, multiple creatures., sky background."
a creature with a body of a panther and antennae of a moth and claws of a rattlesnake,"""a mystical creature with the sleek body of a panther, the delicate antennae of a moth, and the sharp claws of a rattlesnake, situated in a mystical forest with vibrant, lush foliage and magical ambiance""","""multiple heads, wings, human features, extra limbs, serpent body, bird features, stripes, tiger-like appearance, other animals, non-mystical environment"", bird features"", extra limbs"""
a creature with a body of a rabbit and antennae of a moth and legs of a horse,"A fantastical creature with the body of a rabbit, the antennae of a moth, and the legs of a horse, illustrated in a whimsical style, set against a lush, vibrant nature background with playful elements. The creature is interacting with the environment and exudes a joyful and curious demeanor.","Wings, feathers, human-like features, multiple heads, extra limbs, mechanical elements, regular rabbit legs, typical rabbit ears, mechanical elements., typical rabbit ears."
a creature with a body of a leech and a shell of a snail and legs of a kangaroo,"A fantasy creature with the elongated, smooth body of a leech, carrying a spiral snail shell on its back and sporting powerful, muscular kangaroo legs, depicted in a detailed, realistic style, grey and brown tones.","No insect-like body parts, no antennae, no segmented body, no additional animal features outside leech, snail, and kangaroo traits, no unrealistic colors, no humanoid characteristics, no exaggerated or overly ornate elements., no humanoid characteristics.,no insect-like body parts"
a creature with a body of a turtle and a tail of a horse and wings of a dragon,"A mythical creature with the body of a turtle, the tail of a horse, and dragon wings, set in a vibrant fantasy setting. The creature stands on land with mountains and a bright sky in the background.","Fish, underwater, sea, swimming, water, under water, dragon with legs, reptilian body, claws,fish"
a creature with a body of a sea lion and fins of a shark and claws of an eagle,"A fantastical creature with the body of a sea lion, the fins of a shark, and the claws of an eagle, swimming gracefully underwater. ","Scales, fur, horns, wings, vegetation, beak, reptilian features, scaly texture., beak.,scales, vegetation."
a creature with a body of a rhino and a beak of a pelican and claws of a crab,"A realistic hybrid creature with the body of a rhino, the beak of a pelican, and the claws of a crab, depicted in a natural environment.","extra horns, absence of rhino body, absence of pelican beak, absence of crab claws, fins, ordinary bird features, absence of underwater elements, absence of realistic style, regular crab elements, absence of beak., bird features, unrealistic, ordinary rhino features, regular bird features, absence of beak"
a creature with a body of a horse and a tail of a scorpion and a head of a fox,"A mythical creature with the body of a horse, the tail of a scorpion, and the head of a fox, standing majestically in a vibrant fantasy landscape. The creature features detailed and vivid characteristics, with the scene set against a backdrop of towering mountains, gently flowing rivers, and a clear blue sky.","Unrealistic proportions, overly bright colors, blurry details, mismatched animal features, wings, dragon-like appearance, cartoonish style., dragon-like appearance., mismatched animal features."
a creature with a body of a lobster and the tail of a fox and wings of a bat,"A fantastical creature with the body of a lobster, the tail of a fluffy fox, and large, leathery bat wings. The creature has detailed lobster claws, a segmented body, a bushy fox tail, and wings spread out wide. Drawn with intricate details and expressive elements on a white background. The creature should have a bright red lobster body, a fluffy fox tail, and large, realistic bat wings, standing upright to showcase all its features.","Extra limbs, unrealistic proportions, cartoonish style, missing wings, missing claws, plain background, blurry details, exaggerated features, unrealistic colors, abstract design, non-segmented body, non-detailed claws, non-bushy tail, small wings, muted colors., abstract design."
a creature with a body of a lion and a tail of a scorpion and wings of a bat,"A majestic creature with the body of a lion, the tail of a scorpion, and wings of a bat, set in a dramatic and highly detailed fantasy landscape, with ominously glowing eyes and a fierce, regal appearance. The creature stands or prowls on the ground, embodying power and grace.","Human characteristics, cartoon-like style, disproportionate features, low detail, dragon elements, humanoid posture, flying position, unrealistic colors., friendly demeanor, dragon elements.,Human elements, friendly appearance, cartoon style, unrealistic proportions, low detail."
a creature with a body of a giraffe and antennae of an ant and legs of a gazelle,"A fantastical creature with the body of a giraffe, the antennae of an ant, and the slender legs of a gazelle standing alone in a natural field, against a gradient sky at sunrise.","Additional animals, trees, unrealistic colors, non-natural background elements, overly vivid or abstract patterns on the creature's body, non-natural background elements, insects., overly vivid or abstract patterns on the creature's body., non-natural background elements."
a creature with a body of a skunk and wings of a falcon and claws of a bear,"A fantastical creature with the body of a black and white furry skunk, large majestic wings of a falcon, and strong, powerful claws of a bear. The creature should be depicted against a neutral background, clearly showcasing its unique features. The colors of the creature should be true to those of a skunk, falcon, and bear, blending seamlessly in a natural manner.","Bear body, bird body, unrealistic colors, busy background, blurred image, cartoonish appearance, overly simplified features, disproportionate body parts, overly complex features, indistinct details, unnatural skin patterns., disproportionate body parts."
a creature with a body of a kangaroo and claws of a crab and wings of a peacock,"A fantastical creature with the body of a kangaroo, the claws of a crab, and the wings of a vibrant peacock. The creature should have colorful peacock feathers and maintain a kangaroo's hopping stance. ","Bird body, typical kangaroo without wings or claws, none, bird body, peacock head, peacock legs., typical kangaroo without wings or claws.,none"
a creature with a body of a peacock and a snout of an anteater and wings of a bee,"A fantastical creature with the vibrant and colorful body of a peacock, a long snout resembling that of an anteater, and delicate, translucent wings similar to those of a bee, amidst a whimsical and lush natural background with bright, harmonious colors.","Human features, plain backgrounds, low resolution, incorrect animal parts combinations, dull or unnatural colors, text elements., unnatural colors, incorrect animal parts combinations., unnatural colors."
a creature with a body of a dragon and a trunk of an elephant and fins of a swordfish,"A vibrant and intricately detailed creature with the body of a dragon, the trunk of an elephant, and the fins of a swordfish, swimming gracefully under the sea. The scene is filled with colorful marine life and coral reefs, illuminated by sunlight filtering through the water.","Wings, landscapes, humanoid features, additional animal parts like extra trunks or legs., text, extra appendages, unrealistic colors, additional animal parts."
a creature with a body of a peacock and a shell of a snail and wings of a vulture,"A fantastical creature with the vibrant, colorful feathers of a peacock, the large, spiraled shell of a snail on its back, and large, powerful vulture wings. The body elegantly combines the peacock's vibrant feathers, the imposing vulture wings, and a snail's shell.","Human elements, plain bird without shell or wings, traditional animals, plain bird, no shell, no wings., no traditional animals."
a creature with a body of a butterfly and scales of a snake and antennae of an ant,"A fantastical creature combining elements of a butterfly, snake, and ant, with a butterfly-like body adorned with snake-like scales and ant-like antennae. This imaginative creature is set within a lush and vibrant natural background. The design should seamlessly integrate all three elements with realistic textures and a cohesive appearance.","Separate depictions of ants, snakes, or butterflies; cartoonish or exaggerated features; unrealistic designs; isolated elements; disjointed appearance of the combined features.,Separate representations of ants, or butterflies; overly cartoonish features."
a creature with a body of a whale and the head of an eagle and fins of a fish,"A highly detailed mythical creature with the body of a whale, the head of an eagle with piercing eyes and sharp beak, and fins of a fish, swimming gracefully underwater with beams of light filtering through the water, realistic and vivid colors","blurred, abstract, unrealistic, cartoonish, incomplete, mosasaurus, distorted proportions, unclear features"
a creature with a body of a horse and a trunk of an elephant and wings of a dragonfly,"A mythical creature with the body of a horse, a prominent trunk of an elephant instead of a horse's snout, and delicate, translucent wings of a dragonfly. The background is clear and minimal to keep the focus on the creature.","Background clutter, multiple creatures, exaggerated features, mythical elements that are not described (e.g., extra limbs or heads), absence of the elephant trunk or dragonfly wings, overly complex backgrounds., absence of the elephant trunk or dragonfly wings., extra limbs or heads)."
a creature with a body of a rabbit and a tail of a fish and wings of an eagle,"A majestic mythical creature with the body of a rabbit, the tail of a fish, and the wings of an eagle, soaring high in a clear blue sky, with an awe-inspiring presence.","No additional animal features, no background distractions like other creatures or objects, no unrealistic colors, no cluttered environment, no extra elements other than clouds and blue sky, no other fantastical features., and no cluttered environment., no background distractions, no unrealistic colors."
a creature with a body of a fox and a wingspan of an eagle and legs of a crab,"A fantastical creature with the body of a fox, the large wings of an eagle, and the legs of a crab, illuminated by a mystical glow in a dark, eerie, and otherworldly landscape filled with foreboding elements like twisted trees and haunting shadows.","Normal fox without wings or crab legs, normal eagle, normal crab, realistic landscape, bright and sunny scenery, normal animal features, joyful atmosphere., bright and sunny scenery., and normal crab."
a creature with a body of a carp and a mane of a horse and claws of a hawk,"A mythical creature with the body of a carp, a flowing majestic mane of a horse, and sharp claws of a hawk. The creature is depicted in a realistic style with intricate details and vibrant colors, emphasizing its unique combination of animal traits.","Wings, humanoid features, dragon-like appearance, fish fins, feathers, beaks, reptilian features., and dragon-like appearance."
a creature with a body of a toucan and a trunk of an elephant and fins of a trout,"A fantastical creature with the body of a colorful toucan, an elephant's trunk instead of a beak, and the fins of a trout replacing its wings.","No regular toucan beak, no fully formed elephant body, no bird wings, no bird beak, no traditional bird wings., no bird beak., no bird wings."
a creature with a body of a seal and a mane of a lion and legs of a cheetah,"A fantastical creature with the sleek, smooth body of a seal, adorned with a majestic mane of a lion around its neck, and strong, slender legs of a cheetah. Depicted in a natural background, seamlessly blending realistic animal features without any additional limbs or abstract elements.","Any other animal parts, unrealistic proportions, extra limbs, cartoonish features, abstract elements, having features of other animals, and extra limbs., abstract elements.,any other animal parts, extra limbs."
a creature with a body of a deer and a horn of a rhinoceros and fins of a shark,"A mythical creature combining the elegant body of a deer with a single rhinoceros horn on its forehead, and sleek shark fins along its sides, gracefully swimming underwater, surrounded by sunlight beams and schools of fish.","Multiple horns, antlers, human-like features, extra limbs, dolphin-like snout, hippo-like body features, traditional shark body, non-mythical elements., hippo-like body features., extra limbs."
a creature with a body of a goat and a trunk of an elephant and claws of an eagle,"A majestic mythical creature with the body of a goat, covered in thick fur, with four sturdy goat legs. It has a single, long elephant trunk extending from its face, and sharp, talon-like claws replacing its hooves. The creature stands proudly, exuding an air of regality against a scenic background, with mountains and the setting sun.","Human features, multiple trunks, multiple limbs, distorted or unclear body parts, cartoon-like appearance, unrealistic proportions, unnatural colors, overly exaggerated features, tusks, mammoth-like appearance, unrealistic elements, unrealistic lighting., overly exaggerated features., cartoon-like appearance."
a creature with a body of a tarantula and a beak of a swan and legs of a hippo,"A creature with the body of a tarantula, the beak of a swan, and the legs of a hippopotamus.","Horse legs, small beak, duck features, feathered body, fish fins, spider legs, bat wings, humanoid figures., spider legs., fish fins."
a creature with a body of a bat and a snout of a pig and hooves of a deer,"A dark-furred creature with the body and wings of a bat, the snout and ears of a pig, and hooves of a deer, possessing a natural, realistic anatomy, with detailed textures and shadows to enhance realism.","Human features, regular animals, unrealistic colors, cartoonish style, exaggerated anatomy, antlers, simplified look., unrealistic anatomy., cartoonish style."
a creature with a body of a stingray and an antennae of a beetle and legs of a wolf,"A fantastical creature with the body of a stingray, the antennae of a beetle, and the legs of a wolf, set against a surreal landscape. ","No feline legs, no bird legs, no extra wings, no extra fins, no underwater background, no overly insect-like head or body, no insect wings, no underwater background.,No insect or beetle-like body, no feline or bird legs, no extra wings or fins, no overly insect-like head or body."
a creature with a body of a shark and a beak of a parrot and legs of an elephant,"A fantastical creature with the sleek, elongated body of a shark, a vibrant, colorful beak of a parrot, and sturdy, powerful legs similar to those of an elephant, gracefully swimming in the ocean. The sunlight filters through the water, illuminating the creature's unique form as it glides effortlessly.","Regular shark fins, normal shark mouth, incorrect head, incorrect legs, traditional shark features, non-aquatic background, regular shark mouth, non-shark body, fins. ,Regular fins,Fins"
a creature with a body of a bison and a snout of a mole and claws of a crab,"A realistic creature combining the sturdy body of a bison, the tunnel-probing snout of a mole, and the sharp claws of a crab. The creature is detailed with natural, earthy colors, showcasing a seamless blend of these animal parts in a harmonious and lifelike manner.","Extra limbs, wings, multiple heads, robotic elements, unrealistic colors, distorted anatomy, human features, exaggerated or cartoonish elements., distorted anatomy., unrealistic colors."
a creature with a body of a wolf and a trunk of an elephant and wings of a vulture,"A majestic and intricately detailed creature with the body of a wolf, the trunk of an elephant, and the wings of a vulture, soaring through an epic, fantastical landscape. The creature should exhibit a sense of regality and power, with realistic textures and elaborate details in its feathers, fur, and trunk. Sunlight cascades dramatically through the clouds, illuminating the landscape below, where towering mountains and lush forests create a mesmerizing backdrop. ","Simple, cartoonish, unrealistic, low detail, blurry, simplistic background, low detail, flat colors, childish, pixelated., and simplistic background., low detail."
a creature with a body of a bear and horns of a beetle and a tail of a crocodile,"A powerful creature with the strong, furry body of a bear, prominent beetle-like horns on its head, and a long, scaly crocodile-like tail, standing confidently in a dense, sunlit forest.","Turtle shell, underwater setting, inconsistent body features, haphazard combination of parts, robotic elements, cartoonish style.,turtle shell, inconsistent body features."
a creature with a body of a flamingo and a head of a whale and fins of an alligator,"A fantastical creature with the body of a flamingo, the head of a whale, and fins of an alligator, gracefully moving in a vibrant, surreal environment with dreamlike landscapes.","Separate animals, realistic creatures, normal setting, normal creatures, realistic setting, ordinary landscape, standard animals., normal setting., realistic setting."
a creature with a body of a frog and a wingspan of a vulture and tail of a squirrel,"A fantastical creature with the body of a frog, the wingspan of a vulture, and the bushy tail of a squirrel, standing on a simple grassy surface under a clear blue sky. The creature is detailed, with clearly visible frog legs, large vulture wings, and a distinctive squirrel tail. The background is free of clutter and other animals.","Background clutter, additional animals, complex scenery, unrealistic proportions, abstract elements, objects in the sky, unnatural lighting, overly simplistic design, unnatural colors., overly complex scenery, unnatural lighting."
a creature with a body of a monkey and wings of a bat and snout of a pig,"A detailed mythical creature with the body of a monkey, covered in fur, with bat-like wings spread out and a prominent pig-like snout, standing on the ground.","Text, watermarks, multiple creatures, background noise, additional body parts from other animals, unrealistic features, blurry image, low resolution, cartoonish style, exaggerated features, human-like traits.,""Text, exaggerated features."", additional body parts from other animals."
a creature with a body of a whale and a head of a mosquito and tail of a rat,"A highly detailed and realistic underwater scene featuring a creature with the body of a whale, the head of a mosquito, and the tail of a rat. The textures should be highly detailed with realistic lighting. The creature should appear naturally integrated into the underwater environment.","Humanoid figure, separate mosquito and whale, cartoonish elements, anthropomorphic features, unrealistic features, upright stance, unrealistic colors, exaggerated features, floating elements, synthetic appearance., upright stance.,Separate mosquito and whale, cartoonish elements."
a creature with a body of a cheetah and a horns of a goat and fins of a fish,"A mythical creature standing in a savannah, featuring the body of a cheetah with prominent horns of a goat and naturally integrated fins of a fish that blend seamlessly with its fur. The creature should appear to be part of its natural environment, with the cheetah's spots and fur patterns visible and the horns and fins looking naturally adapted to the creature's body.","Backgrounds such as outer space, urban settings, or abstract designs; features like wings or additional animal parts; unnatural colors or patterns; underwater environments; extra limbs or eyes; distorted proportions; unrealistic textures or lighting., or abstract designs; features like wings or additional animal parts; unnatural colors or patterns; underwater environments., or abstract designs; features like wings or additional animal parts; unnatural colors or patterns."
