original_prompt,prompt,negative_prompt
a creature with a body of a monkey and a beak of a hummingbird and fins of a whale,"A fantastical creature with the body of a monkey, the colorful beak of a hummingbird, and the sleek, elegant fins of a whale, illustrated with high detail in a fantasy art style. The creature is seamlessly integrated into its surroundings in an enchanting, mysterious environment. The scene should be filled with vivid colors and intricate textures, ensuring the creature looks cohesive and part of the scenery.","Bird body, fish body, misaligned parts, simple details, muted colors, cartoonish style, unrealistic proportions, humanoid features, lack of detail, plain background, poorly integrated creature, indistinct features., and lack of detail.,bird body"
a creature with a body of an elephant and a shell of a turtle and wings of a butterfly,"A fantastical creature with the body of an elephant, a hard and detailed turtle shell on its back, adorned with colorful butterfly wings that are vibrant and iridescent. The creature is wandering through a lush magical forest with ethereal lighting, mystical aura, and whimsical flora that glows and twinkles.","Realistic animals without a combination of an elephant body, turtle shell, and butterfly wings; standalone images of butterflies, turtles, or elephants; creatures that do not seamlessly blend an elephant body, turtle shell, and butterfly wings elements; plain or non-imaginative backgrounds; creatures missing any of the three elements (elephant body, turtle shell, butterfly wings); realistic animals without these three features; standalone images of butterflies, turtles, or elephants., butterfly wings)., and butterfly wings elements; plain or non-imaginative backgrounds.,Anything that doesn't blend elements of an elephant, and butterfly wings; realistic animals without these three features; standalone images of butterflies"
a creature with a body of a panda and a beak of a penguin and claws of a tiger,"A highly realistic, intricately detailed hybrid creature featuring the body of a panda with distinctive black and white fur, the sleek and sharp beak of a penguin seamlessly integrated into the panda's face, and the powerful, fearsome claws of a tiger. High-resolution image with clear and distinct features, ensuring a seamless blend of panda fur, penguin beak, and tiger claws.","Cartoonish, unrealistic, low-quality, blurry, missing any specified part (beak, body, or claws), overly simplified, disproportionate, does not resemble a panda, penguin, or tiger., or claws).,cartoonish"
a creature with a body of a butterfly and a tail of a scorpion and fins of a fish,"""A vibrant and fantastical creature merged from the delicate, colorful wings of a butterfly, the segmented body and stinger of a scorpion, and the sleek, flowing fins of a fish. Set against an otherworldly, colorful background rich with intricate and detailed elements, the scene highlights the creature's ethereal and mystical nature.""","""Human features, regular animals, plain background, blurry details, unrealistic colors, robotic elements, simplistic designs, lack of detail, monochrome tones, common environments."",Human features, robotic elements., blurry details."
a creature with a body of a tiger and a wingspan of a dragonfly and antennae of an ant,"A fantastical creature with the body and striped fur pattern of a tiger, wings resembling those of a dragonfly, and antennae like those of an ant, flying majestically in a sky filled with fluffy clouds in the background.","Insect bodies, non-striped body patterns, solid-colored wings, non-winged creatures, butterfly or moth wings, multiple small creatures., non-tiger body patterns., non-tiger body patterns, non-winged creatures."
a creature with a body of an iguana and a wingspan of a bat and tail of a dog,"A fantastical creature with the body of an iguana, large bat-like wings, and the tail of a dog. It should have green scales, sharp claws, and distinct, leathery wings.","Feathers, fur, additional limbs, non-bat-like wings, horns, facial structures of other animals, extraneous appendages, non-reptilian body parts.,Please exclude features from other animals or fantastical influences such as horns, or non-bat-like wings. Avoid any elements that do not resemble an iguana, bat, or dog. Exclude any additional features like extraneous appendages or non-reptilian body parts. No feathers, or facial structures of other animals., or dog. Exclude any additional features like extraneous appendages or non-reptilian body parts., or dog."
a creature with a body of a snail and a shell of a turtle and fins of a fish,"A harmonious creature with the body of a snail, the shell of a turtle, and the fins of a fish. The design should blend green and aquatic hues naturally, emphasizing the whimsical and fantastical aspects with balanced and pleasing proportions. Natural, organic colors and elements should be highlighted.","Human features, extra limbs, excessive number of fins, exaggerated facial features, legs or feet, overly cartoonish elements, unrealistic colors, exaggerated facial expressions., overly cartoonish elements., exaggerated facial features., unrealistic colors."
a creature with a body of a walrus and a beak of a falcon and antennae of a beetle,"A fantastical creature with the body of a walrus, the beak of a falcon, and the antennae of a beetle, standing in a natural grassy meadow environment.","Unrealistic colors, multiple beaks, additional legs, objects floating around, unrealistic anatomy, human-like form, objects in the background, unrealistic shapes, non-animal features.,unrealistic colors, objects in the background.,None, unrealistic colors, human-like form."
a creature with a body of a chameleon and a trunk of an elephant and claws of an eagle,"A fantastical creature with the body of a chameleon, the trunk of an elephant, and the claws of an eagle. The creature is in vibrant colors, set against a vivid, dynamic background with swirling colors and patterns.","Wings, extra limbs, disproportionate sizes, unrelated animal features (such as a beak, fur, human-like features), non-reptile body types, dull or non-vibrant background elements. , lion mane, fur), dull or non-vibrant background elements., lion mane), and non-vibrant background elements., and background elements that aren't vibrant."
a creature with a body of a crocodile and a tail of a peacock and a head of a rabbit,"A fantastical creature with the body of a crocodile, a vibrant peacock tail, and the head of a rabbit, in realistic style.","horns, wings, abstract elements, incorrect animal parts, humanoid features, unnatural features, cartoonish elements, exaggerated colors, missing parts, exaggerated colors."
a creature with a body of a lizard and a beak of a toucan and wings of a hawk,"A majestic fantastical creature with the body of a lizard, the beak of a toucan, and the wings of a hawk, standing proudly on a rock. The creature displays intricate and vibrant colors. The background features a lush, detailed jungle with distinct, vivid flora.","Traditional birds, mammals, fishes, humans, indistinct plants, blurry images, plants without clear visibility, ordinary animals, indistinct backgrounds, monotone colors, aquatic animals, and insects., unclear backgrounds, monotone colors.,traditional birds, blurry images."
a creature with a body of a rhino and a beak of a hawk and legs of a horse,"A fantastical creature with the body of a rhino, the beak of a hawk, and the legs of a horse standing on a grassy field.","Separate animals, bird on top, wings, sky background, multiple creatures, only rhino, only horse., multiple creatures., sky background."
a creature with a body of a panther and antennae of a moth and claws of a rattlesnake,"""A mystical creature with the sleek, dark body of a panther, delicate moth antennae on its head, and sharp rattlesnake-like claws, situated in a magical forest with vibrant, lush foliage, soft glowing light, and a fantastical ambiance.""","""multiple heads, wings, human features, tiger-like stripes, serpent body, bird features, extra limbs, unnatural colors, daytime, non-mystical environment, other animals"", stripes, tiger-like appearance, other animals, non-mystical environment"", bird features"", extra limbs"""
a creature with a body of a rabbit and antennae of a moth and legs of a horse,"A whimsical, fantastical creature with the body of a rabbit, moth-like antennae, and the legs of a horse, illustrated in a lively and vibrant style. The creature is set against a lush, colorful nature background filled with playful elements such as flowers, trees, and whimsical shapes. The creature is joyfully interacting with its surroundings and displays a curious demeanor.","Wings, feathers, human-like features, multiple heads, extra limbs, mechanical elements, regular rabbit legs, typical rabbit ears, mechanical components, giraffe features, long neck, typical giraffe patterns., mechanical elements., typical rabbit ears."
a creature with a body of a leech and a shell of a snail and legs of a kangaroo,"A fantasy creature with the elongated, smooth body of a leech, carrying a spiral snail shell on its back and sporting powerful, muscular kangaroo legs, depicted in a detailed, realistic style, grey and brown tones.","No insect-like body parts, no antennae, no segmented body, no additional animal features outside leech, snail, and kangaroo traits, no unrealistic colors, no humanoid characteristics, no exaggerated or overly ornate elements, no visible ribs or skeletal structures., no exaggerated or overly ornate elements., no humanoid characteristics.,no insect-like body parts"
a creature with a body of a turtle and a tail of a horse and wings of a dragon,"A mythical creature with the body of a turtle, the tail of a horse, and dragon wings, standing on land with mountains and a bright sky in the background in a vibrant fantasy setting.","Fish, underwater, sea, swimming, water, under water, dragon with legs, reptilian body, claws, fish.,fish"
a creature with a body of a sea lion and fins of a shark and claws of an eagle,"A fantastical creature with the body of a sea lion, the fins of a shark, and the claws of an eagle, swimming gracefully underwater.","Scales, fur, horns, wings, vegetation, beak, reptilian features, scaly texture, feathers, scales, vegetation., scaly texture., beak.,scales"
a creature with a body of a rhino and a beak of a pelican and claws of a crab,"A realistic hybrid creature with the body of a rhino, the beak of a pelican, and the claws of a crab, depicted in a natural environment, surrounded by lush greenery and sunlight filtering through the leaves. The creature stands majestically, showcasing its hybrid features harmoniously.","extra horns, absence of rhino body, absence of pelican beak, absence of crab claws, fins, ordinary bird features, absence of underwater elements, absence of realistic style, regular crab elements, bird wings, ordinary rhino features, feathers, absence of beak, unrealistic, ordinary beak features, regular bird features, absence of claws, ordinary animal features, reptilian features, absence of beak., bird features"
a creature with a body of a horse and a tail of a scorpion and a head of a fox,"A majestic mythical creature with the body of a horse, the tail of a scorpion, and the head of a fox, standing proudly in a vibrant and detailed fantasy landscape. The creature should have lifelike proportions and blend naturally into its environment, which features towering mountains, gently flowing rivers, and a clear blue sky.","Unrealistic proportions, overly bright colors, blurry details, mismatched animal features, wings, dragon-like appearance, cartoonish style, distorted shapes, unrealistic textures, artificial elements., cartoonish style., dragon-like appearance., mismatched animal features."
a creature with a body of a lobster and the tail of a fox and wings of a bat,"A fantastical creature with the body of a bright red lobster, the tail of a fluffy fox, and large, leathery bat wings. The creature has detailed lobster claws, a segmented body, a bushy fox tail, and wings spread out wide. Drawn with intricate details and expressive elements on a white background. The creature stands upright to showcase all its features distinctly, presenting a balanced and realistic form. ","Extra limbs, unreal proportions, cartoonish style, missing wings, missing claws, plain background, blurry details, exaggerated features, unrealistic colors, abstract design, non-segmented body, non-detailed claws, non-bushy tail, small wings, muted colors, bat-like head, non-lobster body., unrealistic proportions, muted colors., abstract design."
a creature with a body of a lion and a tail of a scorpion and wings of a bat,"A majestic creature with the body of a lion, the tail of a scorpion, and the wings of a bat, set in a dramatic, highly detailed fantasy landscape, with ominously glowing eyes and a fierce, regal appearance. The creature prowls on the ground, embodying power and grace, against a dark, stormy background.","Human characteristics, cartoon-like style, disproportionate features, low detail, dragon elements, humanoid posture, flying position, unrealistic colors, friendly demeanor, dragon elements, human elements, friendly appearance, cartoon style, unrealistic proportions, low detail, unrealistic wings, non-majestic ambiance., unrealistic colors., dragon elements.,Human elements, low detail."
a creature with a body of a giraffe and antennae of an ant and legs of a gazelle,"A fantastical creature with the body of a giraffe, the antennae of an ant, and the slender legs of a gazelle standing alone in a natural field, against a gradient sky at sunrise.","Additional animals, trees, unrealistic colors, non-natural background elements, overly vivid or abstract patterns on the creature's body, insects., overly vivid or abstract patterns on the creature's body., non-natural background elements."
a creature with a body of a skunk and wings of a falcon and claws of a bear,"A fantastical creature with the body of a black and white furry skunk, large majestic wings of a falcon, and strong, powerful claws of a bear. The creature should be depicted against a neutral background, clearly showcasing its unique features. The colors of the creature should be true to those of a skunk, falcon, and bear, blending seamlessly in a natural manner. The creature should maintain realistic proportions and detailed features.","Bear body, bird body, unrealistic colors, busy background, blurred image, cartoonish appearance, overly simplified features, disproportionate body parts, overly complex features, indistinct details, unnatural skin patterns., disproportionate body parts."
a creature with a body of a kangaroo and claws of a crab and wings of a peacock,"A fantastical creature with the body of a kangaroo, the claws of a crab, and the wings of a vibrant peacock. The creature should have colorful peacock feathers, crab claws for hands, and maintain a kangaroo's hopping stance.","Bird body, typical kangaroo without wings or claws, peacock head, peacock legs, no claws, typical kangaroo form, bird wings., none, bird body, peacock legs., typical kangaroo without wings or claws.,none"
a creature with a body of a peacock and a snout of an anteater and wings of a bee,"A fantastical creature with the vibrant and colorful body of a peacock, a long snout resembling that of an anteater, and delicate, translucent wings similar to those of a bee, surrounded by a lush natural background with bright, harmonious colors.","Human features, plain backgrounds, low resolution, incorrect animal parts combinations, dull or unnatural colors, text elements., unnatural colors, incorrect animal parts combinations., unnatural colors."
a creature with a body of a dragon and a trunk of an elephant and fins of a swordfish,"A vibrant and intricately detailed creature with the body of a dragon, the trunk of an elephant, and the fins of a swordfish, swimming gracefully under the sea. The scene is filled with colorful marine life, coral reefs, and illuminated by sunlight filtering through the water.","Wings, landscapes, humanoid features, text, extra appendages, unrealistic colors, additional animal parts like extra trunks, extra fins, extra legs, additional animal parts., additional animal parts like extra trunks or legs."
a creature with a body of a peacock and a shell of a snail and wings of a vulture,"A fantastical creature with the vibrant, colorful feathers of a peacock, the large, spiraled shell of a snail on its back, and large, powerful vulture wings. The body elegantly combines the peacock's vibrant feathers, the imposing vulture wings, and a snail's shell. Create an otherworldly and mystical ambiance for this hybrid creature.","Human elements, plain bird without shell or wings, traditional animals, plain bird, no shell, no wings., no traditional animals, no human-like features, no typical peacock or vulture without unique modifications., no traditional animals."
a creature with a body of a butterfly and scales of a snake and antennae of an ant,"A fantastical creature with a butterfly-like body adorned with snake-like scales and ant-like antennae. The creature should have vibrant, colorful butterfly wings integrated seamlessly with a snake-like body texture and detailed, realistic ant antennae. It is set within a lush, vibrant natural background teeming with life, and all elements should merge naturally to create a cohesive and realistic appearance.","Separate depictions of ants, snakes, or butterflies; cartoonish or exaggerated features; unrealistic designs; isolated elements; disjointed appearance of combined features; overly cartoonish elements; separate representations of ants, snakes, or butterflies., or butterflies; cartoonish or exaggerated features; unrealistic designs; isolated elements; disjointed appearance of the combined features.,Separate representations of ants, or butterflies; overly cartoonish features."
a creature with a body of a whale and the head of an eagle and fins of a fish,"A highly detailed mythical creature with the body of a whale, the head of an eagle with piercing eyes and a sharp beak, and the fins of a fish, swimming gracefully underwater. Beams of light filter through the water, casting a surreal glow on the creature's vivid and realistic colors. The background should include schools of fish to enhance the underwater atmosphere.","blurred, abstract, unrealistic, cartoonish, incomplete, mosasaurus, distorted proportions, unclear features, dolphin, indistinct, murky, low-quality."
a creature with a body of a horse and a trunk of an elephant and wings of a dragonfly,"A mythical creature with the body of a horse, a prominent trunk of an elephant replacing the horse's snout, and delicate, translucent wings of a dragonfly. The background should be clear and minimal, ensuring the focus remains solely on the creature.","Background clutter, multiple creatures, exaggerated features, missing elephant trunk, missing dragonfly wings, overly complex backgrounds, absence of described mythical elements, extra limbs, extra heads, unclear features., mythical elements that are not described (e.g., extra limbs or heads), absence of the elephant trunk or dragonfly wings, overly complex backgrounds., absence of the elephant trunk or dragonfly wings., extra limbs or heads)."
a creature with a body of a rabbit and a tail of a fish and wings of an eagle,"A majestic mythical creature with the body of a rabbit, the tail of a fish, and the wings of an eagle, soaring high in a clear blue sky, exuding an awe-inspiring presence. There are only clouds and a blue sky in the background. ","No additional animal features, no other creatures or objects in the background, no unrealistic colors, no cluttered environment, no extra elements other than clouds and blue sky, no other fantastical features, no other distractions., no background distractions like other creatures or objects, no other fantastical features., and no cluttered environment., no background distractions, no unrealistic colors."
a creature with a body of a fox and a wingspan of an eagle and legs of a crab,"A surreal creature with the body of a fox, the expansive wings of an eagle, and the legs of a crab, glowing with a mystical aura. It stands in a dark, otherworldly landscape filled with twisted trees, eerie shadows, and an ominous atmosphere. ","Normal animals (fox, eagle, crab), realistic landscape, bright and sunny scenery, normal animal features, joyful atmosphere, typical forest.,Normal fox without wings or crab legs, normal eagle, normal crab, joyful atmosphere., bright and sunny scenery., and normal crab."
a creature with a body of a carp and a mane of a horse and claws of a hawk,"A mythical creature with the body of a carp, a flowing majestic mane of a horse, and sharp claws of a hawk. The creature is depicted in a realistic style with intricate details and vibrant colors, emphasizing its unique combination of animal traits.","Wings, humanoid features, dragon-like appearance, fish fins, feathers, beaks, reptilian features, lion mane, unsharp claws, mammal body, fins, beak., reptilian features., and dragon-like appearance."
a creature with a body of a toucan and a trunk of an elephant and fins of a trout,"A fantastical creature with the body of a colorful toucan, an elephant's trunk instead of a beak, and the fins of a trout replacing its wings, swimming underwater.","No regular toucan beak, no fully formed elephant body, no bird wings, no bird beak, no traditional bird wings, no plain bird beak, no regular bird wings., no traditional bird wings., no bird beak., no bird wings."
a creature with a body of a seal and a mane of a lion and legs of a cheetah,"A fantastical creature with the sleek, smooth body of a seal, adorned with a majestic mane of a lion around its neck, and strong, slender legs of a cheetah. Depicted in a natural background, seamlessly blending realistic animal features.","Any other animal parts such as faces, unrealistic proportions, extra limbs, cartoonish features, abstract elements.,Any other animal parts, abstract elements, having features of other animals, and extra limbs.,any other animal parts, extra limbs."
a creature with a body of a deer and a horn of a rhinoceros and fins of a shark,"A mythical creature with the elegant body of a deer, featuring a single rhinoceros horn on its forehead, and sleek shark fins along its sides, gracefully swimming underwater. The scene is illuminated by beams of sunlight, with schools of fish surrounding the creature, creating a magical and serene underwater landscape.","Multiple horns, antlers, human-like features, extra limbs, dolphin-like snout, hippo-like body features, traditional shark body, non-mythical elements, non-deer-like body., non-mythical elements., hippo-like body features., extra limbs."
