original_prompt,prompt,negative_prompt
a creature with a body of a squid and a mane of a lion and tail of a skunk,"A highly detailed and realistic fantastical creature with the body and tentacles of a squid, a flowing and majestic mane of a lion around its head, and a bushy tail like a skunk at the end. The creature should have natural proportions and textures that appear lifelike, with smooth and natural skin for the body, realistic flowing mane, and a fluffy tail.","Fish-like features, human-like features, cartoonish elements, unrealistic proportions, wooden texture, insect-like features, plant-like features, fur on the body except the mane and tail, segmented limbs, fish-like scales, exaggerated features, mechanical parts., fur on the body, segmented limbs., plant-like features., wooden texture., and unrealistic proportions."
a creature with a body of a parrot and a head of a cat and fins of a dolphin,"A mystical and vibrant creature with the colorful, detailed body of a parrot, complete with intricate patterns and bright hues. It has the expressive eyes and head of a cat, blending seamlessly with its parrot body. Instead of wings, it has graceful fins resembling those of a dolphin, adorned with elaborate patterns and radiant colors. The overall appearance is strikingly vivid and otherworldly, capturing the essence of fantasy. ","Beak, fish head, plain colors, ordinary bird, ordinary cat, ordinary dolphin, lack of detail, dull colors, ordinary parrot, ordinary fins., dull colors.,beak, ordinary dolphin."
a creature with a body of a butterfly and legs of a cheetah and wings of a bat,"A fantastical creature with the body of a butterfly adorned with intricate patterns, the legs of a cheetah with distinctive spots, and wings like a bat. The design should emphasize a natural and seamless blending of these features while maintaining a mythological and harmonious look. The creature should be set against a lush, vibrant backdrop that enhances its mystical appearance. The scene should be crisp, clear, and detailed, with the creature appearing in vivid colors against a richly textured forest, full of vibrant plants and trees.","Human-like features, unrealistic proportions, additional limbs, blurry details, human facial expressions, cartoonish elements, overly complex designs, jagged edges, low resolution, dark background, dull colors, chaotic elements, indistinct scenery, mechanical elements,""Human-like features, indistinct scenery."", low resolution."", overly complex designs., blurry details."
a creature with a body of a rooster and a tail of a gecko and claws of a lion,"A creature with the body of a rooster, the tail of a gecko, and the claws of a lion, standing on a plain background, with a very realistic and natural appearance, proper proportions, and simple features.","Human-like features, extra limbs, exaggerated proportions, unrealistic colors, unnecessary details, text, background elements., background elements, and text., exaggerated proportions."
a creature with a body of a snake and a head of a falcon and legs of a cheetah,"A mythical creature with a snake's body, a falcon's head, and cheetah legs in a realistic style, set in a dark and mysterious forest environment. The falcon's head should be sleek and predatory, and the cheetah legs should be powerful and agile. The environment should have an eerie, shadowy atmosphere with dense foliage. The creature should move with serpentine grace and feline agility.","Human features, additional heads, wings, unrealistic colors, dinosaur-like appearance, standing upright, long neck, incorrect animal features, unrealistic textures, cartoonish styles, bright colors, horns, scales on the head, feathers on the legs, unrealistic body proportions., unrealistic textures.,Wings, human features, standing upright., long neck.,wings"
a creature with a body of a wolf and a beak of a toucan and wings of a bat,"""A hyper-realistic hybrid creature with the body of a wolf, the vibrant beak of a toucan, and the leathery wings of a bat, soaring gracefully in a dark night sky illuminated by the glowing full moon. The landscape is eerie and mystical, with shadowy, twisted trees and a soft moonlight casting an ethereal, otherworldly glow. The creature should be cohesive, with realistic parts blending seamlessly into one another and the scene should retain a dark and eerie atmosphere.""","""Separate animals, cartoonish features, unrealistic parts, bright daylight, daytime setting, inconsistent creature parts, overly bright scenes, cartoonish, daytime, unrealistic elements, uncohesive creature parts, overly bright scenes., daytime setting."",Separate animals, unrealistic., daytime setting."
a creature with a body of a salamander and a snout of a bear and legs of a kangaroo,"A realistic and detailed creature with the smooth, scaly body of a salamander, a rounded snout like a bear, and powerful, muscular legs like a kangaroo. It is standing in a lush forest with dense greenery and a background of towering mountains. The scene is vibrant with natural lighting.","Human features, cartoon style, extra limbs, exaggerated proportions, unnatural colors, unnatural environments, exaggerated anatomical features, kangaroo face, mismatched textures, unrealistic colors, exaggerated proportions, unrealistic colors., mismatched textures., exaggerated proportions."
a creature with a body of a giraffe and a snout of a pig and fins of a fish,"A fantastical creature with the elongated neck and spotted body pattern of a giraffe, a pig's snout, and fins of a fish extending from its body. It has bright, vibrant colors and is set in an underwater scene with colorful coral and fish.","Plain giraffe, plain fish, plain pig, animal lacking fins, animal lacking pig snout, animal lacking elongated neck, bird-like creature, animal without spots, animal without fins, animal without pig snout, animal lacking snout, plain background, dull colors, unrealistic underwater scene, lacking vibrant colors., animal without pig snout., animal without spots., animal lacking snout."
a creature with a body of a sloth and a head of a crocodile and fins of a marlin,"A mythical creature with the body of a sloth, the head of a crocodile, and adorned with marlin fins, depicted in a lush, natural environment near a river or lake at sunset. The scene captures vibrant colors, reflecting on the calm water, and the creature is perfectly integrated into this serene and picturesque landscape, with realistic proportions and features.","Feathers, spikes, human-like features, robotic elements, incorrect body shapes, underwater scenes, urban environments, unnatural color schemes, incorrect body parts, cartoonish elements, distorted proportions., incorrect fins, incorrect body parts or fins, mechanical elements, unnatural color schemes., underwater scenes., human-like features., incorrect body parts or fins."
a creature with a body of a buffalo and a beak of a duck and claws of a lobster,"A fantastical creature with the body of a buffalo, the beak of a duck, and claws of a lobster, featuring an integrated seamless design, adhering closely to natural animal proportions.","No horns, no additional animal parts, no extra limbs, no anthropomorphic characteristics, no tail resembling a lobster, no unrealistic proportions, avoid unnatural blending of animal parts.,No extra limbs, no horns, no anthropomorphic traits, no lobster-like tail,No additional animal parts, no unrealistic proportions., no tail resembling a lobsters, no anthropomorphic characteristics."
a creature with a body of a seal and a mane of a lion and fins of a goldfish,"A fantastical creature with the sleek, streamlined body of a seal, a majestic, flowing mane of a lion around its head, and large, graceful fins of a goldfish on its sides and tail. The creature is swimming elegantly in a crystal-clear blue underwater environment, with rays of sunlight illuminating its form.","No human features, no other animals, no background distractions, no harsh lighting or shadows, no blurry details, no bubbles or particles in the water, no unnatural colors or elements, no blurry details, no non-aquatic elements or land features., no unnatural colors or elements., no blurry details."
a creature with a body of a camel and a wingspan of a hawk and legs of a cheetah,"A fantastical creature with the robust body and long neck of a camel, powerful wings with a large wingspan like a hawk, and agile, spotted legs similar to those of a cheetah, soaring over an exotic, lush landscape during a vibrant sunset.","Regular camel, incorrect animal parts, hawk or cheetah without camel parts, incorrect wings, dragon-like features, simple background, daytime, plain background, completely different animals, bird, hawk without camel body, cheetah without camel body., completely different animals., daytime., plain background.,A regular camel"
a creature with a body of a mole and a beak of an eagle and wings of a cockroach,"A highly detailed and realistic creature with the body of a mole, the beak of an eagle, and wings of a cockroach, set against a lush natural background with vibrant greenery and a clear blue sky. Ensure the creature has a distinct mole-like body structure, an eagle's sharp beak, and cockroach wings that are clearly defined.","Cartoonish style, oversaturated colors, abstract art, low resolution, additional animals, unrealistic elements, animated style, insects, pixelation, unrealistic elements., animated style., pixelation.,Insects, low resolution."
a creature with a body of a cobra and a head of a duck and claws of a bear,"A realistic mythical creature with the body of a cobra, the head of a duck, and the claws of a bear, with detailed, lifelike features, and realistic proportions.","Multiple heads, unrealistic proportions, extra limbs, cartoonish style, exaggerated features, non-animal parts, blurry, abstract, distorted, unnatural colors, humanoid characteristics., unnatural colors., distorted. , non-animal parts., cartoonish style."
a creature with a body of a snail and a head of a parrot and legs of a cheetah,"A whimsical creature with a blue snail’s shell body adorned with intricate patterns, the vibrant head of a parrot with a rainbow array of feathers, and the muscular, swift legs of a cheetah, darting through an enchanted forest with glowing flora and luminescent trees, with bioluminescent plants casting a magical glow and surreal, dreamlike hues illuminating the surroundings.","Normal animals, horses, only snails, only parrots, only cheetahs, plain backgrounds, common forest, realistic colors, simplistic designs, mundane creatures, uninspired landscapes, dull colors, solely snails, solely parrots, solely cheetahs, typical forests, no glowing effects, normal flora and fauna, ordinary settings., dull colors., realistic colors., solely cheetahs."
a creature with a body of a hedgehog and a tail of a scorpion and fins of a whale,"A fantastical creature with the body of a hedgehog, the tail of a scorpion, and the fins of a whale. The body is covered in spines like a hedgehog, and it has prominent fins and a curled, stinger-tipped tail like a scorpion. The creature navigates through a brilliant, otherworldly seascape with luminescent corals and shimmering plants, floating gracefully between the glowing flora with ease. The environment is an imaginative, alien landscape, with vibrant underwater flora and glowing elements.","Crab-like legs, crustacean appearance, marine species resemblance, multiple eyes, shark-like features, serpentine body, dragon-like appearance, land-based environment, fish-like appearance., land-based environment., shark-like features., marine species resemblance., multiple eyes."
a creature with a body of a monkey and a beak of a hummingbird and fins of a whale,"A fantastical creature with the body of a monkey, the colorful beak of a hummingbird, and the sleek, elegant fins of a whale, illustrated with high detail in a fantasy art style. The creature is seamlessly integrated into an enchanting, mysterious forest environment filled with bioluminescent plants. The scene should be vibrant with vivid colors and intricate textures, ensuring the creature looks cohesive and part of the scenery.","Bird body, fish body, misaligned parts, simple details, muted colors, cartoonish style, unrealistic proportions, humanoid features, plain background, poorly integrated creature, indistinct features, underwater setting, flying features, aquatic environment., lack of detail, indistinct features., and lack of detail.,bird body"
a creature with a body of an elephant and a shell of a turtle and wings of a butterfly,"A fantastical creature with the body of an elephant, a detailed and colorful turtle shell on its back, adorned with vibrant and iridescent butterfly wings. The creature is wandering through a lush, magical forest filled with ethereal lighting, a mystical aura, and whimsical flora that glows and twinkles in various colors.","Realistic animals without a combination of an elephant body, turtle shell, and butterfly wings; standalone images of butterflies, turtles, or elephants; creatures missing any of the three elements (elephant body, turtle shell, butterfly wings); plain backgrounds; non-imaginative or dull backgrounds; realistic or plain flora; creatures that do not seamlessly blend an elephant body, turtle shell, and butterfly wings elements., or elephants; creatures that do not seamlessly blend an elephant body, and butterfly wings elements; plain or non-imaginative backgrounds; creatures missing any of the three elements (elephant body, butterfly wings); realistic animals without these three features; standalone images of butterflies, or elephants., butterfly wings)., and butterfly wings elements; plain or non-imaginative backgrounds.,Anything that doesn't blend elements of an elephant, and butterfly wings; realistic animals without these three features; standalone images of butterflies"
a creature with a body of a panda and a beak of a penguin and claws of a tiger,"A hyper-realistic, intricately detailed hybrid creature with the body of a panda featuring its distinctive black and white fur, seamlessly integrated with the sleek and sharp beak of a penguin on its face, combined with the powerful, fearsome claws of a tiger. High-resolution image that clearly blends the panda's fur, penguin's beak, and tiger's claws, ensuring each element is distinctly visible and well-integrated.","Cartoonish, unrealistic, low-quality, blurry, missing any specified part (beak, body, or claws), overly simplified, disproportionate, does not resemble a panda, penguin, or tiger., or claws).,cartoonish"
a creature with a body of a butterfly and a tail of a scorpion and fins of a fish,"""An enchanting, hybrid creature with the radiant, detailed wings of a butterfly, the segmented, stinger-equipped body of a scorpion, and the elegant, flowing fins of a fish. The creature is set against a fantastical, vividly colorful background, filled with intricate and otherworldly elements, emphasizing its ethereal and mystical nature.""","""Human features, realistic animals, plain background, blurry details, dull colors, mechanical features, simplistic designs, lack of detail, monochrome tones, ordinary environments."", regular animals, unrealistic colors, robotic elements, common environments."",Human features, robotic elements., blurry details."
a creature with a body of a tiger and a wingspan of a dragonfly and antennae of an ant,"A fantastical creature with the body and striped fur pattern of a tiger, wings resembling those of a dragonfly with intricate and delicate patterns, and antennae like those of an ant, flying majestically in a sky filled with fluffy clouds and a bright blue background.","Insect bodies, non-striped body patterns, solid-colored wings, non-winged creatures, butterfly or moth wings, multiple small creatures, non-tiger body patterns, bird wings, leathery wings, plain-colored creature, non-ant antennae., multiple small creatures., non-tiger body patterns., non-winged creatures."
a creature with a body of an iguana and a wingspan of a bat and tail of a dog,"A fantastical creature with the body of an iguana, large bat-like wings, and the tail of a dog. It should have green scales, sharp claws, and distinct, leathery wings.","Feathers, fur, additional limbs, non-bat-like wings, horns, facial structures of other animals, extraneous appendages, non-reptilian body parts, feathers, or facial structures of other animals., non-reptilian body parts.,Please exclude features from other animals or fantastical influences such as horns, or non-bat-like wings. Avoid any elements that do not resemble an iguana, bat, or dog. Exclude any additional features like extraneous appendages or non-reptilian body parts. No feathers, or dog. Exclude any additional features like extraneous appendages or non-reptilian body parts., or dog."
a creature with a body of a snail and a shell of a turtle and fins of a fish,"A harmonious creature with the body of a snail, the shell of a turtle, and the fins of a fish. The design should blend green and aquatic hues naturally, emphasizing the whimsical and fantastical aspects with balanced and pleasing proportions. Use natural, organic colors and elements.","Human features, extra limbs, excessive number of fins, exaggerated facial features, legs, feet, overly cartoonish elements, unrealistic colors, exaggerated facial expressions., legs or feet, overly cartoonish elements., exaggerated facial features., unrealistic colors."
a creature with a body of a walrus and a beak of a falcon and antennae of a beetle,"A fantastical creature with the body of a walrus, the beak of a falcon, and the antennae of a beetle, standing in a natural grassy meadow environment, with the sun shining and clear blue skies.","Unrealistic colors, multiple beaks, additional legs, objects floating around, unrealistic anatomy, human-like form, unrealistic shapes, non-animal features, objects in the background, shadows that don’t match the light source., non-animal features.,unrealistic colors, objects in the background.,None, unrealistic colors, human-like form."
a creature with a body of a chameleon and a trunk of an elephant and claws of an eagle,"A fantastical creature with the body of a chameleon, the trunk of an elephant, and the claws of an eagle. The creature is adorned in vibrant colors, set against a vivid, dynamic background with swirling, colorful patterns. The scene is highly imaginative and whimsical, with the colors blending harmoniously to create an energetic and dreamy atmosphere.","Wings, extra limbs, disproportionate sizes, unrelated animal features (such as a beak, fur, human-like features), non-reptile body types, dull or non-vibrant background elements, lion mane, and background elements that aren't vibrant., dull or non-vibrant background elements. , fur), dull or non-vibrant background elements., lion mane), and non-vibrant background elements."
a creature with a body of a crocodile and a tail of a peacock and a head of a rabbit,"A realistic fantastical creature with the body of a crocodile, a vibrant peacock tail, and the head of a rabbit.","horns, wings, abstract elements, incorrect animal parts, humanoid features, unnatural features, cartoonish elements, missing parts, exaggerated colors, non-realistic appendages., exaggerated colors."
a creature with a body of a lizard and a beak of a toucan and wings of a hawk,"A majestic fantastical creature with the body of a lizard, the beak of a toucan, and the wings of a hawk, standing proudly on a rock. The creature displays intricate and vibrant colors with scales and feathers that shimmer in the jungle light. The background features a lush, detailed jungle with distinct, vivid flora and colorful exotic plants. Bright sunlight filters through the dense canopy, casting uneven, vibrant shadows.","Traditional birds, mammals, fishes, humans, indistinct plants, blurry images, plants without clear visibility, ordinary animals, indistinct backgrounds, monotone colors, aquatic animals, and insects, unclear backgrounds, monotone colors, traditional birds, blurry images, dull lighting, simple colors, unrealistic shadows, indistinct creature details., and insects., monotone colors.,traditional birds, blurry images."
a creature with a body of a rhino and a beak of a hawk and legs of a horse,"A fantastical creature with the body of a rhino, the beak of a hawk, and the legs of a horse standing on a grassy field.","Separate animals, bird on top, wings, sky background, multiple creatures, only rhino, only horse, multiple creatures, sky background, no beak., only horse., multiple creatures., sky background."
a creature with a body of a panther and antennae of a moth and claws of a rattlesnake,"A mystical creature with the sleek, dark body of a panther, delicate moth antennae on its head, and sharp rattlesnake-like claws, situated in a magical forest with vibrant, lush foliage, soft glowing light, and a fantastical ambiance. The forest is filled with glowing plants and an ethereal mist.","Multiple heads, wings, human features, tiger-like stripes, serpent body, bird features, extra limbs, unnatural colors, daytime, non-mystical environment, other animals, robotic elements, non-forest setting, overly harsh lighting.,""multiple heads, other animals"", stripes, tiger-like appearance, non-mystical environment"", bird features"", extra limbs"""
a creature with a body of a rabbit and antennae of a moth and legs of a horse,"A whimsical, fantastical creature with the body of a rabbit, moth-like antennae, and the legs of a horse, illustrated in a lively and vibrant style. The creature is set against a lush, colorful nature background filled with playful elements such as flowers, trees, and whimsical shapes. The creature is joyfully interacting with its surroundings and displays a curious demeanor.","Wings, feathers, human-like features, multiple heads, extra limbs, mechanical elements, regular rabbit legs, typical rabbit ears, giraffe features, long neck, typical giraffe patterns, wings, mechanical components., mechanical components, typical giraffe patterns., mechanical elements., typical rabbit ears."
a creature with a body of a leech and a shell of a snail and legs of a kangaroo,"A realistic fantasy creature with the smooth, elongated body of a leech, carrying a spiral snail shell on its back, and sporting powerful, muscular kangaroo legs. It is depicted in detailed, realistic style using grey and brown tones.","No insect-like body parts, no antennae, no segmented body, no additional animal features outside leech, snail, and kangaroo traits, no unrealistic colors, no humanoid characteristics, no exaggerated or overly ornate elements, no visible ribs or skeletal structures. No furry or feathered textures, no scales, no wings, no horns., no visible ribs or skeletal structures., no exaggerated or overly ornate elements., no humanoid characteristics.,no insect-like body parts"
a creature with a body of a turtle and a tail of a horse and wings of a dragon,"A mythical creature with the body of a turtle, the tail of a horse, and dragon wings, standing on land with mountains and a bright blue sky in the background in a vibrant fantasy setting, with detailed textures and sharp features, and no other creatures in sight.","Fish, underwater, sea, swimming, water, under water, dragon with legs, reptilian body, claws, fish, incorrect anatomy, modern elements, blurry background, other creatures, dull colors, indoor., fish.,fish"
a creature with a body of a sea lion and fins of a shark and claws of an eagle,"A fantastical creature with the body of a sea lion, the fins of a shark, and the claws of an eagle, swimming gracefully underwater.","Scales, fur, horns, wings, vegetation, beak, reptilian features, scaly texture, feathers., feathers, scales, vegetation., scaly texture., beak.,scales"
a creature with a body of a rhino and a beak of a pelican and claws of a crab,"A realistic hybrid creature with the body of a rhino, the beak of a pelican, and the claws of a crab, depicted in a natural environment, surrounded by lush greenery and sunlight filtering through the leaves. The creature stands majestically, showcasing its hybrid features harmoniously.","extra horns, fins, ordinary bird features, absence of rhino body, absence of pelican beak, absence of crab claws, absence of realistic style, regular crab elements, bird wings, feathers, unrealistic, ordinary beak features, regular bird features, absence of claws, ordinary animal features, reptilian features, absence of beak, fur features, deer-like antlers, ordinary mammal features., absence of underwater elements, ordinary rhino features, absence of beak., bird features"
a creature with a body of a horse and a tail of a scorpion and a head of a fox,"A majestic mythical creature with the body of a horse, the tail of a scorpion, and the head of a fox, standing proudly in a vibrant and detailed fantasy landscape. The creature should have lifelike proportions and blend naturally into its environment, which features towering mountains, gently flowing rivers, lush green meadows, and a clear blue sky. The scenery should be realistic and richly detailed, creating an immersive fantasy world.","Unrealistic proportions, overly bright colors, blurry details, mismatched animal features, wings, dragon-like appearance, cartoonish style, distorted shapes, unrealistic textures, artificial elements, plain backgrounds, simplistic scenery, lack of detail in the environment, exaggerated features., artificial elements., cartoonish style., dragon-like appearance., mismatched animal features."
a creature with a body of a lobster and the tail of a fox and wings of a bat,"A fantastical creature with the body of a bright red lobster, the tail of a fluffy fox, and large, leathery bat wings. The creature has detailed lobster claws, a segmented body, a bushy fox tail, and wings spread out wide. The creature stands upright to showcase all its features distinctly, presenting a balanced and realistic form, with intricate details and expressive elements on a white background.","Extra limbs, unreal proportions, cartoonish style, missing wings, missing claws, plain background, blurry details, exaggerated features, unrealistic colors, abstract design, non-segmented body, non-detailed claws, non-bushy tail, small wings, muted colors, bat-like head, non-lobster body, unrealistic proportions, muted colors, abstract design., non-lobster body., muted colors."
a creature with a body of a lion and a tail of a scorpion and wings of a bat,"A majestic creature with the body of a lion, the tail of a scorpion, and the wings of a bat, set in a dramatic, highly detailed fantasy landscape with ominously glowing eyes and a fierce, regal appearance. The creature prowls on the ground, embodying power and grace, against a dark, stormy background. The texture of its fur and wings are detailed, and the ambiance is both majestic and ominous, enhancing the creature's powerful presence.","Human characteristics, cartoon-like style, disproportionate features, low detail, dragon elements, humanoid posture, flying position, unrealistic colors, friendly demeanor, unrealistic wings, non-majestic ambiance, human elements, low detail, unrealistic proportions, friendly appearance, cartoon style, unrealistic colors, non-majestic wings., non-majestic ambiance., unrealistic colors., dragon elements.,Human elements, low detail."
a creature with a body of a giraffe and antennae of an ant and legs of a gazelle,"A creature with the body of a giraffe, the antennae of an ant, and the slender legs of a gazelle standing alone in a natural field during sunrise, with a gradient sky in the background.","Additional animals, trees, unrealistic colors, non-natural background elements, overly vivid or abstract patterns on the creature's body, insects., overly vivid or abstract patterns on the creature's body., non-natural background elements."
a creature with a body of a skunk and wings of a falcon and claws of a bear,"A fantastical creature with the body of a black and white furry skunk, large majestic wings of a falcon, and strong, powerful claws of a bear. The creature should be depicted against a neutral background, clearly showcasing its unique features. The colors of the creature should be true to those of a skunk, falcon, and bear, blending seamlessly in a natural manner. The creature should maintain realistic proportions and detailed features, with distinct, sharp, and natural skin patterns. ","Bear body, bird body, unrealistic colors, busy background, blurred image, cartoonish appearance, overly simplified features, disproportionate body parts, overly complex features, indistinct details, unnatural skin patterns., disproportionate body parts."
a creature with a body of a kangaroo and claws of a crab and wings of a peacock,"A fantastical creature with the body of a kangaroo, the claws of a crab, and the wings of a vibrant peacock. It should feature colorful peacock feathers, crab claws for hands, and maintain a kangaroo's posture and hopping stance.","Bird body, typical kangaroo without wings or claws, peacock head, peacock legs, no claws, typical kangaroo form, bird wings, none, crab body, bird features, peacock legs, typical kangaroo without wings or claws., bird wings., bird body, peacock legs.,none"
a creature with a body of a peacock and a snout of an anteater and wings of a bee,"A fantastical creature with the vibrant and colorful body of a peacock, a long snout resembling that of an anteater, and delicate, translucent wings similar to those of a bee, set amidst a lush, natural background with bright and harmonious colors.","Human features, plain backgrounds, low resolution, incorrect animal part combinations, dull or unnatural colors, text elements., incorrect animal parts combinations, unnatural colors, incorrect animal parts combinations., unnatural colors."
a creature with a body of a dragon and a trunk of an elephant and fins of a swordfish,"A vibrant and intricately detailed creature with the body of a dragon, the trunk of an elephant, and the fins of a swordfish, swimming gracefully under the sea. The scene is filled with colorful marine life, coral reefs, and illuminated by sunlight filtering through the water. ","Wings, landscapes, humanoid features, text, extra appendages, unrealistic colors, additional animal parts such as extra trunks, extra fins, extra legs., additional animal parts like extra trunks, extra legs, additional animal parts., additional animal parts like extra trunks or legs."
a creature with a body of a peacock and a shell of a snail and wings of a vulture,"A fantastical creature with the vibrant, colorful feathers of a peacock, the large, spiraled shell of a snail on its back, and large, powerful vulture wings. The body elegantly combines the peacock's vibrant feathers, the imposing vulture wings, and a snail's shell. Create an otherworldly and mystical ambiance for this hybrid creature, with shimmering light effects and a surreal, enchanted forest backdrop.","Human elements, plain bird without shell or wings, traditional animals, plain bird, no shell, no wings, no traditional animals, no human-like features, no typical peacock or vulture without unique modifications, no traditional animals., no wings., no typical peacock or vulture without unique modifications."
a creature with a body of a butterfly and scales of a snake and antennae of an ant,"A fantastical creature with a butterfly-like body adorned with iridescent, snake-like scales and intricate ant-like antennae. The creature boasts vibrant, colorful butterfly wings perfectly integrated with a serpentine body texture, and detailed, realistic ant antennae. It is set within a lush, vibrant natural background brimming with life, creating a harmonious and realistic fusion of elements. Every feature should blend seamlessly to present a cohesive, lifelike creature.","Separate depictions of ants, snakes, or butterflies; cartoonish or exaggerated features; unrealistic designs; isolated elements; disjointed appearance of combined features; overly cartoonish elements; separate representations of ants, snakes, or butterflies., or butterflies; cartoonish or exaggerated features; unrealistic designs; isolated elements; disjointed appearance of the combined features.,Separate representations of ants, or butterflies; overly cartoonish features."
