original_prompt,prompt,negative_prompt
a creature with a body of a frog and a mane of a lion and legs of a deer,"A mythical creature with the body of a frog, the mane of a lion, and the legs of a deer, standing on a rock, in a lush forest background, highly detailed, fantasy style. ","antlers, wings, extra limbs, abstract shapes, distorted forms, blurry, out-of-focus, feline body, typical lion body, floating island, elephant-like structure, hidden creature, four-legged stance, bear-like face, canine face, horse-like body "
a creature with a body of a peacock and a snout of an anteater and wings of a bee,"A fantastical creature with the majestic body of a peacock, a long snout of an anteater, and delicate wings of a bee. The creature is adorned with vibrant, iridescent colors and intricate, detailed textures, blending the exotic beauty of a peacock's feathers with the functionality of bee's wings and the curiosity-driven snout of an anteater. The creature stands tall, showcasing its colorful peacock feathers, prominent anteater snout, and translucent bee wings, displaying a mesmerizing blend of nature's wonders in bright, vivid colors and clear details.","blurry, unclear features, indistinct, missing snout, no peacock features, missing bee wings, human, no snout, no peacock feathers, indistinguishable, dark colors, unclear details, missing bee wings, monochrome, dull colors, undefined textures, lacking vibrancy, no bee wings, unclear details, missing bee wings., lacking vibrancy., unclear details.,None, no bee wings."
a creature with a body of a dragonfly and a head of a leopard and legs of a frog,"A mythical hybrid creature with delicate wings and an elongated body of a dragonfly, the fierce head of a leopard, and powerful legs of a frog. Hyper-realistic, highly detailed full-body view, with smooth transitions between body parts and natural proportions.","Distorted proportions, extra limbs, unclear features, multiple heads, separated body parts, unrecognizable creature structure, reptilian scales, extra tails, antennae, visible tail, mismatched textures, unnatural blending of features., antennae., reptilian scales.,distorted proportions, multiple heads."
a creature with a body of a snake and a head of a falcon and legs of a cheetah,"A highly detailed and realistic creature with the body of a snake, the head of a falcon, and the legs of a cheetah. Make sure the legs are separate and clearly visible, connected to the lower part of the snake body, with the snake body smoothly integrating into the falcon head and cheetah legs. Sharp, clear details. Realistic textures and proportions. Legs should be proportional to cheetah's legs.","blurry, abstract, extra legs, extra heads, cartoonish, missing legs, blurred edges, merged parts, distorted limbs, unclear separation between body parts, disproportionate legs"
a creature with a body of a goat and a trunk of an elephant and claws of an eagle,"A majestic fantastical creature with the body of a goat, the trunk of an elephant, and the claws of an eagle, standing proudly on a rocky outcrop. The creature has highly detailed fur and feathers, with the feathers being in vibrant colors of blue, red, and green, contrasting with the fur. The background is clear and minimalistic, emphasizing the creature’s glorious pose. The overall image is sharp and clear, with the creature's form well-defined against the simplistic background.","Missing trunk, not resembling a goat, without eagle claws, unclear details, blurry, incorrect animal parts, not standing on a rock, too dark, cluttered background, low detail in fur and feathers, indistinct shapes, poorly colored feathers, lacking definition, non-majestic stance, chaotic composition, less vibrant feathers, unrecognizable creature, low resolution, indistinct junctions between body parts, missing claws or trunk, not standing on a rock., indistinct junctions between body parts., low detail in fur and feathers.,Missing claws, incorrect body shape, without trunk"
a creature with a body of a sea lion and fins of a shark and claws of an eagle,"A realistic mythical creature with the body of a sea lion, the dorsal fin and fins of a shark, and the powerful claws of an eagle, swimming under the sea in vibrant and vivid underwater scenery with corals and marine life, detailed design.","teeth, multiple heads, abstract shapes, wings, unrealistic features, cartoonish design, facial anomalies, gray background, poor lighting, blurry, low quality, plain background., gray background., facial anomalies."
a creature with a body of a lobster and the tail of a fox and wings of a bat,"A highly detailed and realistic magical creature with the body of a lobster, the bushy tail of a fox, and the wings of a bat, set in a vibrant fantasy environment. The background is filled with exotic plants and flowers featuring intricate patterns, exquisite textures, and rich colors.","Blurry, abstract, distorted, unrealistic anatomy, simple, monochrome, low detail, humanoid, anthropomorphic, missing wings, unrecognizable, low resolution, low detail, missing wings, unrealistic anatomy, abstract shapes, indistinct forms, unclear creature., low resolution., low detail., missing wings., unrealistic anatomy."
a creature with a body of a toucan and a trunk of an elephant and fins of a trout,"A vibrant fantastical creature with the colorful body of a toucan, the trunk of an elephant, and fins like a trout, standing on natural terrain with a neutral background, highly detailed, magical, and whimsical.","plants, leaves, poorly drawn, low quality, text, anthropomorphic, unrealistic proportions, extra limbs, extra heads, abstract shapes, hooves, amorphous, bear-like, elephant legs, frog-like, lizard-like, unrealistic textures, cartoonish., elephant legs., amorphous."
a creature with a body of a fox and a wingspan of an eagle and legs of a crab,"A fantastical creature with the sleek body of a fox, large and majestic wings of an eagle, and sturdy, jointed crab legs. The fox body is covered in lush fur, the wings are fully extended, showcasing their impressive wingspan and detailed feathers, and the crab legs are strong, clawed, and clearly defined. The creature looks cohesive, balanced, and majestic, with all features proportionally integrated to maintain the natural grace and elegance of a mythical being.","Abstract, blurry, undefined, mismatched features, unrecognizable, distorted, disproportionately small wings, no wings, small crab legs, unclear features, disproportionate body, unclear fox body, non-detailed eagle wings, indistinguishable crab legs, abstract, unclear features, distorted proportions., disproportionate, small wings, fox body unclear, eagle wings unclear, crab legs unclear,abstract, unclear features., disproportionate."
a creature with a body of a rabbit and a tail of a monkey and fins of a swordfish,"A fantastical creature with the body of a rabbit, the prehensile tail of a monkey, and the sleek fins of a swordfish. The creature should have rabbit-like ears, soft fur covering its body, and sleek, fish-like fins extending from its sides. The tail should be similar to that of a monkey, adding to its unique yet cohesive appearance. Natural colors and textures of a rabbit, monkey, and swordfish should blend smoothly to create a harmonious and believable creature. The creature should have realistic anatomy and balanced proportions, and should be depicted in a way that highlights its unique and harmonious features.","human elements, detached parts, unrelated animals, abstract shapes, floating objects, unrealistic colors, humanoid features, disjointed anatomy, deformities, upright posture, standing, walking, cartoonish style"
a creature with a body of a wolf and a trunk of an elephant and wings of a vulture,"A fierce mythical creature with the body of a wolf, the trunk of a majestic elephant, and the wings of a powerful vulture. The creature stands on four legs with realistic proportions and detailed features. The wings are large and powerful, blending smoothly with the body. The trunk is strong and prominent, extending from a wolf-like face.","humanoid features, multiple trunks, multiple legs, standing upright like a human, non-animal elements, distorted limbs, unrealistic proportions, extra wings, blurry details, two heads, extra body parts, disjointed features, hybrid parts that do not blend smoothly, blurry details, non-animal elements, hybrid parts that do not blend smoothly., blurry details., two heads., non-animal elements."
a creature with a body of a giraffe and a snout of a pig and fins of a fish,"A fantastical creature with the body of a giraffe, the snout of a pig, and fins of a fish. It stands in a lush, vibrant natural environment filled with greenery, streams, and colorful flowers. The creature has clear, vivid colors and realistic textures, with detailed, well-defined features and accurate anatomy. The scene is bright and full of life, with sunlight filtering through the trees.","Blur, low detail, unclear features, misaligned body parts, incorrect anatomy, abstract, indistinguishable forms, gray background, unnatural colors, simplified textures, indistinct surroundings, dull scenery, dark lighting., simplified textures., indistinguishable forms."
a creature with a body of a buffalo and a beak of a duck and claws of a lobster,"A realistic creature with the body of a large, sturdy buffalo covered in dark brown fur, the beak of a duck, and the claws of a lobster. The creature has detailed texture and a formidable build, showcasing an intricate design emphasizing the blend of buffalo, duck beak, and lobster claws. ","Antlers, bright red color, overly simple design, anything not resembling the combination of buffalo, duck beak, and lobster claws, unrealistic elements, wings, blue color, small build, cartoonish design, features that do not resemble a buffalo, any form resembling a snake, tail spikes., no buffalo features, cartoonish design., unrealistic elements.,antler, bright red, lacking buffalo features"
a creature with a body of a squirrel and a mane of a lion and wings of a falcon,"A realistic, fantastical creature with the body of a squirrel, the lush mane of a lion, and the large, majestic wings of a falcon, hyper-realistic, highly detailed, vibrant colors.","statue, sculpture, gold, metallic, drawing, illustration, cartoonish, abstract, no wings, no mane, unrealistic colors., no squirrel body"
a creature with a body of a lion and a tail of a scorpion and wings of a bat,"A majestic mythical creature with the muscular body of a lion, an intimidating curved scorpion tail, and expansive bat-like wings, standing proudly on rugged rocky terrain under a clear blue sky. The creature has a proud and noble posture, with its wings fully extended and its tail poised menacingly, exhibiting lifelike features and anatomy.","insect-like features, robotic elements, multiple legs, abstract design, humanoid, additional creatures, unclear features, indistinct body parts, distorted anatomy, unnatural colors, statues, inanimate objects, unfinished appearance, unlifelike., distorted anatomy., additional creatures."
a creature with a body of a carp and a mane of a horse and claws of a hawk,"A mythical creature with the body of a vibrant, detailed-scaled carp, the flowing mane of a majestic horse, and sharp claws of a powerful hawk. The creature is set in a lush forest featuring a flowing river and wildflowers in various colors, creating an enchanted atmosphere. The creature's scales are vividly colored, its horse-like mane flows gracefully, and its hawk-like claws are sharp and prominent.","Blurry, distorted features, incorrect proportions, unclear details, dull colors, plain background, human-like features, humanoid posture, lack of scales, featureless claws, monochromatic, no natural elements, simplistic design, unrealistic setting, indistinct, low-quality., unrealistic setting., lack of scales., no natural elements.,blurry"
a creature with a body of a squid and a mane of a lion and tail of a skunk,"""A fantastical creature with the body of a squid, the mane of a lion, and the tail of a skunk. It has squid-like tentacles, a lion's face and mane, and a distinctive skunk's tail. The creature is vivid and detailed, in vibrant colors, situated within an enchanted forest background.""","""disembodied, floating, no body, horse, legs, hooves, mask, unclear face, dispersed elements, non-animal forms, circular patterns, overlapping elements, non-animal forms, abstract, disembodied, pixelated, blurry, foggy, isolated, no background"",disembodied, overlapping elements., non-animal forms.,mask"
a creature with a body of a hedgehog and a tail of a scorpion and fins of a whale,"""A fantastical creature with a spiny body like a hedgehog, a menacing tail resembling a scorpion's stinger, and large aquatic fins similar to those of a whale. The creature has a sleek, streamlined appearance with intricate fins, well-defined spines, and a distinct scorpion-like tail. Its aquatic features should appear natural and harmonious with its overall aesthetic. The spines should have a realistic texture, and the fins should resemble those of a majestic whale, giving the creature a powerful yet elegant look. The fins should be broad and undulating, attached to a body that is both solid and segmented, giving it an almost mythical sea creature look. The creature should have a color scheme of deep oceanic hues like dark blues and greens, complemented by a leathery texture that suggests adaptability to underwater environments.""","""Blurry, unrecognizable shapes, amorphous, cartoonish, abstract, dog-like features, claws, insect-like appendages, humanoid legs, simplistic design, indistinct shapes, mismatched features, overly bright colors, unrealistic anatomy, plain textures, low detail, poor resolution, non-cohesive design, overly stiff or mechanical appearance."",Blurry, flippers, arms, hands, blurry, overly stiff or mechanical appearance., poor resolution.,blurry"
a creature with a body of a whale and the head of an eagle and fins of a fish,"A majestic creature with the body of a whale, the head of an eagle, and the fins of a fish, highly detailed textures and rendered in a realistic style. The creature is underwater, gliding through vibrant blue depths. The feathers of the eagle’s head are intricately detailed and blend seamlessly into the scales of the whale’s body, which exhibit a smooth and sleek appearance. The fish fins are elegantly shaped, contributing to the creature's powerful and awe-inspiring presence. Photorealistic lighting highlights the textures, capturing the essence of both land and sea.","Blurry features, deformed anatomy, cartoon style, extra limbs, multiple heads, unrealistic proportions, simplistic textures, low detail, abstract forms, unnatural colors, simplistic shapes, unrealistic lighting, abstract forms, pixelation.,Blurry, deformed features, blurry, unnatural lighting, simplistic shapes., abstract forms., unnatural colors.,blurry"
a creature with a body of a crab and a wingspan of a condor and trunk of an elephant,"A fantastical creature with the body of a crab, large wings of a condor, and an elephant's trunk. The design should be cohesive, imaginative, whimsical, and display vibrant colors. The background should be surreal and dreamlike.","Humanoid features, multiple crab bodies, multiple wings, multiple trunks, realistic background, extra limbs, overly complex textures, distorted shapes, additional creatures., distorted shapes.,""Humanoid features, multiple crab bodies."""
a creature with a body of a bat and a tail of a monkey and claws of an eagle,"Create a highly detailed and realistic fantasy art of a single mythical creature soaring in a blank sky. The creature should have the body and large wings of a bat, the talons and claws of an eagle, and a long tail similar to that of a monkey. Its overall appearance is dark and mystical, featuring sharp, well-defined edges and a sleek, aerodynamic shape.","Multiple heads, multiple tails, unrealistic colors, extra limbs, background elements, rocks, text, multiple creatures, cluttered scenery, indistinct details, lack of clarity, additional figures, undefined shapes.,""Multiple heads, lack of clarity."", background, and cluttered scenery."", rocks., extra limbs."
a creature with a body of a horse and a trunk of an elephant and wings of a dragonfly,"A highly detailed and realistic fantastical creature with the strong, elegant body of a horse, the large, flexible trunk of an elephant, and the delicate, translucent wings of a dragonfly. The creature stands proudly in a lush, vibrant natural setting filled with green vegetation and colorful flowers, surrounded by bright sunlight filtering through the trees. The scene emits a majestic and mythical aura with clear and distinct shapes and textures, capturing the creature in a moment of serene nobility.","Distorted features, extra limbs, unclear shapes, blurry textures, unrealistic proportions, extra animals, modern elements, artificial objects, indoor settings, muted colors, and anything other than a lush, vibrant natural setting filled with vegetation and flowers., natural setting., and anything other than a natural setting.,distorted features"
a creature with a body of a peacock and a shell of a snail and wings of a vulture,"A majestic creature in a mystical, enchanted forest with the vibrant, colorful body of a peacock, a detailed, coiled shell of a snail on its back, and large, imposing wings of a vulture extended from its sides. The creature possesses an ornate peacock tail, a beautifully detailed snail shell, and dark, feathered vulture wings.","Anything other than a vibrant peacock body, detailed snail shell, and large vulture wings; no other animal parts, no human features, no modern elements, no unrealistic proportions., a detailed snail shell,Anything other than a peacock body, snail shell, and vulture wings. No other animal parts, and vulture wings. No other animal parts.,anything other than a peacock, and vulture wings"
a creature with a body of a whale and a head of a mosquito and tail of a rat,"A surreal, fantastical creature with the body of a whale, the head of a mosquito, and the tail of a rat. The creature features intricate, surrealistic details, with a smooth, elongated whale body seamlessly transitioning to a mosquito head and rat tail.","wings, fish-like features, human-like features, thin legs, thin arms, feathers, multiple heads, antennas, square shapes, chest plates, abstract forms, antennas.,""wings, thin arms"""
a creature with a body of a mole and a beak of an eagle and wings of a cockroach,"A realistic and detailed hybrid creature with the body of a mole, the beak of an eagle, and the wings of a cockroach. The creature has the fur-covered body of a mole with detailed textures, a sharp and curved eagle's beak with visible feathers around it, and transparent, intricately segmented cockroach wings. The proportions are natural and cohesive, with properly integrated features melding together seamlessly, creating a creature with a distinct, natural stance.","Armor-like appearance, overly exoskeleton-like body, upright standing posture, bird-like legs, distorted body proportions, lack of detailed fur texture, unnatural integrated features, unclear wing segmentation, robotic or metallic appearance, elongated body shape, lack of feathers around the beak, absence of mole's fur on the body, abstract or non-organic form.,Bird-like body, traditional mammal face, butterfly wings, unrealistic proportions, abstract art style, individual animal parts not integrated together, eagle head, disproportionate sizes of body parts, feathers covering other parts of the body, distorted shapes, incomplete or disjointed creature design, unclear segmentation of wings, lack of detail in wings, disproportionate body parts, abstract art style., non-detailed wings, unclear segmentation of wings., disproportionate sizes of body parts."
a creature with a body of a parrot and a head of a cat and fins of a dolphin,"A fantastical creature with the body of a vibrant parrot, the head of a curious cat, and the fins of a sleek dolphin, set in a lush, vibrant natural environment filled with diverse and colorful exotic flowers and vegetation. The creature is realistically designed, with bright, natural colors throughout the scene. The background includes detailed trees, plants, and flowers, fully immersing the creature in its rich habitat.","Humanoid features, incorrect animal parts, plain background, grayscale, blurry image, oversaturated colors, cartoonish style, abstract forms, distorted shapes, unnatural animal colors, monochrome, disconnected or unrelated elements, humanoid features, unnatural colors for animals,humanoid features"
a creature with a body of a cat and a shell of a tortoise and wings of an owl,"A detailed and realistic fantasy creature with the body of a cat, the shell of a tortoise, and the wings of an owl. It is standing on all four legs with the wings folded along its back and has a feline-like head. The scene is set in a mystical forest with dappled sunlight filtering through the trees. The creature’s fur and shell have natural textures, blending seamlessly with the woodland.","Flying, two-legged stance, abstract shapes, multiple creatures, blurry, cartoonish appearance, turtle head, no head, standing on two legs, humanoid features, indoor setting, sci-fi elements, artificial textures., cartoonish appearance.,Abstract shapes, flying, two-legged stance."
a creature with a body of a kangaroo and claws of a crab and wings of a peacock,"A vibrant mythical creature with the body of a kangaroo, the claws of a crab, and the wings of a peacock, highly detailed and colorful. The creature has smooth, fur-covered skin and large, majestic peacock wings extending from its back. The claws are sharp, detailed, and crab-like, positioned where the kangaroo's front paws would be. The body is predominantly kangaroo-like, standing upright with powerful hind legs and a long tail. The fur is adorned with bright and varied colors, giving a magical and enchanting appearance.","Beak, bird head, antenna, feathers on head, bird legs, insect parts, picture frame, mirror, reflective surface, multiple heads, serpent tail, additional limbs, fish scales, fins, snake-like body, reptilian features, reflective surface, humanoid features, additional heads, scales throughout the body, aquatic features., reptilian features., fish scales., reflective surface."
a creature with a body of a panther and antennae of a moth and claws of a rattlesnake,"A sleek black panther with detailed fur, realistic textures, and the antennae of a moth on its head. The creature has the sharp, venomous claws of a rattlesnake, prowling through dense jungle foliage with an alert posture, ready to pounce. The scene is set in a dense, lush jungle environment with rich, vibrant plant life surrounding the creature.","Aquatic features, insect body, cartoonish elements, abstract shapes, distorted body parts, multiple heads, exaggerated proportions, non-predatory appearance, outdoor open areas, non-jungle setting, snake tail, non-mammalian body, standing upright, non-jungle setting, anthropomorphic features, simplistic textures, unnatural colors., standing upright., non-jungle setting.,Insect body, aquatic features, exaggerated proportions., non-predatory appearance."
a creature with a body of a seal and a mane of a lion and legs of a cheetah,"A fantastical creature with the sleek body of a seal, a majestic lion's mane around its neck, and the swift, powerful legs of a cheetah. The creature stands proudly in a vibrant, lush natural environment with greenery and a clear sky. The integration of all animal parts is seamless, resulting in a harmonious and visually appealing design.","Two-headed, multiple bodies, disjointed features, distorted, blurry, low quality, mismatched textures, incorrect body proportions, unnatural colors, artificial elements, separate animal parts, inconsistent body parts, unrealistic anatomy, plain or dull background, text in the sky, unrealistic background, indistinct shapes., plain or dull background., artificial elements.,two-headed"
a creature with a body of a horse and a tail of a scorpion and a head of a fox,"A majestic fantastical creature with the body of a horse, the head of a fox, and the detailed, realistic tail of a scorpion. The creature stands elegantly on a plain, neutral background. Its anatomy and features are natural and proportionate, featuring lifelike colors and textures. The horse body and the fox head are seamlessly integrated, and the scorpion tail is well-defined and realistic.","Distorted body parts, unclear features, cartoonish, overly abstract, insect-like features, extra heads, extra limbs, unrealistic colors, awkward or unnatural posing, floating, merged body parts, human-like features, humanoid stance, clothing, standing on two legs, incorrect animal parts., snake-like bodies, disjointed limbs, merged body parts., unnatural posing., extra limbs."
a creature with a body of a goat and a head of a dragonfly and claws of a tiger,"A highly detailed fantastical creature with the muscular body and fur of a goat, the elongated head of a dragonfly with intricate insect-like features, and sharp, powerful claws of a tiger. The creature showcases hyper-realistic textures and an array of vibrant colors. It stands in an alert, dynamic pose, as if ready to leap, in a lush, natural background filled with greenery. The creature's stance and expression convey a sense of energy and motion, all under natural daylight.","Abstract art, blurry image, smooth surfaces, background distractions, minimalistic design, unnatural colors, unrealistic textures, static pose, lifeless or unemotional expressions, artificial lighting, plain background, low detail, pixelation, flat design, lifeless expressions, simplified features., flat design., plain background., artificial lighting., minimalistic design."
a creature with a body of a snail and a shell of a turtle and fins of a fish,"A harmoniously blended creature with the elongated, slimy body of a snail, a sturdy, hard shell of a turtle, and the sleek, flowing fins of a fish. The creature is depicted in a natural setting, with well-defined, proportionate, and cohesive features that integrate the attributes of all three animals seamlessly. The body has natural coloration and textures, and the scene is brightly lit with a natural, organic background.","blurry, unclear, abstract, disjointed elements, mismatched features, unrealistic proportions, unnatural colors, odd textures, indistinguishable shapes, dark background, dark and indistinguishable, unbalanced composition, artificial elements., indistinguishable shapes., dark and indistinguishable."
a creature with a body of a toucan and the tail of a rat and wings of a bat,"A fantastical creature with the vibrant body of a toucan, a sleek rat tail, and large bat wings. The bizarre hybrid soars through a neutral background, showcasing its unique combination of colorful feathers, tail, and wings. Detailed depiction highlighting the vivid plumage, the rat tail, and the leathery bat wings. Vivid colors and sharp details defining the creature’s features.","Human features, other animals, multiple creatures, complex backgrounds, extra limbs, missing rat tail, incorrect wings, improperly shaped body, low-quality details, no rat tail, extra limbs, unnatural proportions, missing bat wings, dull colors., low-quality details., extra limbs."
a creature with a body of a cheetah and a head of a hummingbird and legs of a rabbit,"A lifelike, highly detailed creature with the body of a cheetah, the head of a hummingbird, and the legs of a rabbit. The creature has realistic fur and feathers, showcasing the cheetah's distinct spots, the hummingbird's delicate features, and the rabbit's strong legs. It is depicted in a vibrant natural savannah environment with a clear blue sky, tall golden grass, and scattered acacia trees, creating a coherent and immersive scene.","Deformities, unrealistic proportions, extra limbs, blurry, abstract, humanoid features, floating, disjointed background, incorrect textures, plain background, cartoonish elements, unnatural colors, mismatched body parts, non-natural environment, unusual objects, disproportionate body parts, dull landscape, unnatural poses, background too plain, dull colors, misaligned features, unrealistic shadowing, low resolution, artifacts, plain gray background., unnatural poses., background too plain., non-natural environment."
a creature with a body of a zebra and a tail of a fox and wings of an eagle,"A majestic mythical creature, with the body of a zebra, the tail of a fox, and powerful wings of an eagle, stands gracefully in a serene forest. The setting is peaceful with a clear stream flowing, tall trees, lush greenery all around, and gentle rays of sunlight filtering through the leaves.","No extra tails, no missing wings, no statues, no futuristic elements, no disproportionate features, no incorrect body parts, no missing background elements, no unrealistic environments, no color distortions, no abstract elements, no other creatures, no unrealistic proportions, no color distortions, no missing or incorrect body parts, fully natural environment, no statues or sculptures, no unrealistic features, accurate body composition, serene and realistic forest background., no background elements, no other creatures., no unrealistic environments., no unrealistic proportions., no incorrect body parts."
a creature with a body of a shark and a beak of a parrot and legs of an elephant,"A hyper-realistic creature with the body of a shark, the beak of a parrot seamlessly blended onto the head, and sturdy legs of an elephant, standing naturally on land. Full-body view highlighting highly detailed textures, accurate and proportionate anatomy, with a smooth and natural transition between the shark body, parrot beak, and elephant legs, featuring realistic skin textures.","Deformed features, human-like characteristics, bird legs, human legs, human arms, humanoid posture, fish fins, additional appendages, multiple heads, unnatural colors, cartoonish elements, surreal elements, unrealistic positions, bright or neon colors, exaggerated features, humanoid shape, open mouth.,""Deformed features, extra appendages, unnatural transitions, unrealistic anatomy, exaggerated features."", unrealistic anatomy."", surreal elements."", unnatural positions, multiple heads."
a creature with a body of a lobster and a head of a deer and wings of an eagle,"A detailed and realistic mythical creature with the body of a lobster, the head of a deer adorned with majestic antlers, and the expansive wings of an eagle, standing proudly on rugged rocky terrain. The creature's body features rich, intricate textures and lifelike vibrant colors, set against a clear, detailed natural landscape with lush greenery, towering mountains, and a bright blue sky. Show intricate details in the wings, body, and head, emphasizing its majestic and otherworldly nature.","Blurred, unrealistic, distorted, cartoonish, abstract, low-resolution, monochromatic, simplified, incomplete, unclear background, sculpture-like, dull colors, plain gray background, out of focus, messy, plain terrain., plain gray background.,""blurred, abstract"""
a creature with a body of a crocodile and a tail of a peacock and a head of a rabbit,"A creature with the body of a crocodile, the colorful tail of a peacock, and the head of a rabbit. The crocodile body is realistic and detailed with natural coloring, while the peacock tail is vibrant and eye-catching. The rabbit's head is natural looking, attached proportionately to the crocodile body. The textures are detailed, and the anatomy appears realistic. No background.","No humanoid features, no extra limbs, no background objects, no other animals, no unrealistic proportions, no fragmented body parts, no distortions, no unrealistic colors for the crocodile and rabbit parts, no peacock features other than the tail, no unrealistic or overly bright colors for the crocodile and rabbit parts, no cartoonish elements., no animals other than the creature, no peacock features other than the tail., no distortions., no unrealistic proportions or distortions."
