original_prompt,prompt,negative_prompt
a creature with a body of a crab and a wingspan of a condor and trunk of an elephant,"A fantastical creature with the body of a crab, large wings of a condor, and an elephant's trunk in a surreal, artistic style.","Humanoid features, multiple wings, multiple trunks, realistic background, extra limbs, multiple crab bodies, overly complex textures, distorted shapes.,""Humanoid features, multiple crab bodies."""
a creature with a body of a bat and a tail of a monkey and claws of an eagle,"Detailed and realistic fantasy art of a mythical creature flying in the sky, featuring the body of a bat, the tail of a monkey, and the claws of an eagle. The creature should have bat wings, gripping talons, and a long monkey tail. The overall appearance should be dark and mystical.","Multiple heads, multiple tails, unrealistic colors, extra limbs, background elements, rocks., background, extra limbs."
a creature with a body of a horse and a trunk of an elephant and wings of a dragonfly,"A highly detailed and realistic fantastical creature with the body of a horse, the trunk of an elephant, and the delicate, translucent wings of a dragonfly, standing in a natural setting. The creature should have a majestic and mythical appearance with clear, distinct shapes.","Distorted features, extra limbs, unclear shapes, blurry textures, unrealistic proportions, extra animals, and anything other than a natural setting.,distorted features"
a creature with a body of a peacock and a shell of a snail and wings of a vulture,"A fantastical creature with the vibrant body of a peacock, a coiled shell of a snail on its back, and large, imposing wings of a vulture extended from its sides.","Anything other than a peacock body, snail shell, and vulture wings. No other animal parts.,anything other than a peacock, and vulture wings"
a creature with a body of a whale and a head of a mosquito and tail of a rat,"""a fantastical creature with the body of a whale, the head of a mosquito, and the tail of a rat, detailed, surreal""","""wings, fish-like features, human-like features, thin legs, thin arms"",wings"
a creature with a body of a mole and a beak of an eagle and wings of a cockroach,"A realistic and detailed hybrid creature with the body of a mole, the beak of an eagle, and the wings of a cockroach. The creature has the fur-covered body of a mole, a sharp eagle's beak, and transparent, detailed cockroach wings. Feathers should be visible around the beak, contrasting with the mole's fur, and insect wings should be clearly distinguished with visible segments.","Bird-like body, traditional mammal face, butterfly wings, unrealistic proportions, abstract art style, individual animal parts not integrated together, eagle head, disproportionate sizes of body parts., abstract art style."
a creature with a body of a parrot and a head of a cat and fins of a dolphin,"A fantasy creature with the body of a parrot, the head of a cat, and the fins of a dolphin, in a vibrant and detailed natural setting with lush vegetation and exotic flowers.","humanoid features, distorted shapes, plain background, incorrect animal parts, unnatural colors for animals, abstract forms"
a creature with a body of a cat and a shell of a tortoise and wings of an owl,"A detailed and realistic fantasy creature with the body of a cat, the shell of a tortoise, and the wings of an owl, Standing on all four legs with the wings folded along the back.","Abstract shapes, multiple creatures, blurry, cartoonish appearance, flying, two-legged stance."
a creature with a body of a kangaroo and claws of a crab and wings of a peacock,"A vibrant mythical creature with the body of a kangaroo, the claws of a crab, and the wings of a peacock, highly detailed and colorful.","Beak, bird head, feathers on head, bird legs, insect parts, picture frame, mirror, reflective surface."
a creature with a body of a panther and antennae of a moth and claws of a rattlesnake,"A creature with the body of a sleek black panther, antennae of a moth, and claws of a rattlesnake, detailed fur, realistic texture, and in a jungle setting. The creature is prowling through dense foliage with an alert posture, ready to pounce.","Insect body, aquatic features, cartoonish elements, abstract shapes, non-predatory appearance, distorted body parts, multiple heads, exaggerated proportions., non-predatory appearance."
a creature with a body of a seal and a mane of a lion and legs of a cheetah,"A fantastical creature combining parts of different animals: a sleek seal body, a majestic lion's mane, and swift cheetah legs, photorealistic.","two-headed, multiple bodies, disjointed features, distorted, blurry, low quality, mismatched textures, incorrect body proportions"
a creature with a body of a horse and a tail of a scorpion and a head of a fox,"A majestic fantastical creature with the body of a horse, the detailed and realistic tail of a scorpion, and the head of a fox, highly detailed and realistic, standing majestically on a plain background.","Distorted body parts, unclear features, cartoonish, overly abstract, extra heads, extra limbs, insect-like features, unnatural posing., extra limbs."
a creature with a body of a goat and a head of a dragonfly and claws of a tiger,"A fantastical creature with the body of a goat, the head of a dragonfly with detailed insect-like features, and the claws of a tiger. Hyper-realistic, highly detailed, natural surroundings, intricate textures, realistic lighting, and vibrant colors. The creature should be in an alert and dynamic pose, exhibiting a sense of motion.","Abstract art, blurry image, smooth surfaces, background distractions, minimalistic design, unnatural colors, unrealistic textures, static pose, lifeless or unemotional expressions, artificial lighting., minimalistic design."
a creature with a body of a snail and a shell of a turtle and fins of a fish,"A detailed creature with the elongated, slimy body of a snail, a sturdy and hard shell of a turtle, and the sleek, flowing fins of a fish, all blended seamlessly in a natural setting. ","blurry, unclear, abstract, disjointed elements, mismatched features, unrealistic proportions, unnatural colors, odd textures"
a creature with a body of a toucan and the tail of a rat and wings of a bat,"A fantastical creature with the body of a toucan, the tail of a rat, and bat wings. The bizarre hybrid soars through a neutral background, showcasing its unique and strange combination of feathers, tail, and wings. Detailed depiction focusing on the vibrant and distinctive features of this hybrid creature.","Human features, other animals, multiple creatures, complex backgrounds, extra limbs, no rat tail, incorrect wings, improperly shaped body, low-quality details., extra limbs."
a creature with a body of a cheetah and a head of a hummingbird and legs of a rabbit,"A realistic, highly detailed creature with the body of a cheetah, the head of a hummingbird, and the legs of a rabbit. The creature is depicted in natural colors and displayed in a lifelike environment.","Deformities, unrealistic proportions, extra limbs, blurry, abstract, humanoid features, floating, disjointed background, incorrect textures, non-natural environment."
a creature with a body of a zebra and a tail of a fox and wings of an eagle,"A mythical creature with the body of a zebra, the tail of a fox, and the wings of an eagle, standing majestically in a natural setting.","No extra tails, no missing wings, no unrealistic features, no incorrect body parts, no background elements, no statues or sculptures, no unrealistic proportions., no incorrect body parts."
a creature with a body of a shark and a beak of a parrot and legs of an elephant,"""A realistic creature with the body of a shark, the beak of a parrot, and legs of an elephant, standing on land. Full-body view, highly detailed textures, anatomically accurate features. The creature should look natural in its stance with natural proportions.""","""Deformed features, human-like characteristics, bird legs, human legs, human arms, humanoid posture, fish fins, extra appendages, multiple heads, unnatural colors, cartoonish elements, surreal elements."",Deformed features, unnatural positions, surreal elements, additional appendages, multiple heads."
a creature with a body of a lobster and a head of a deer and wings of an eagle,"A detailed and realistic mythical creature with the body of a lobster, the head of a deer with antlers, and the wings of an eagle, standing majestically on rocky terrain, high-resolution, richly textured with lifelike colors","Blurred, unrealistic, distorted, cartoonish, abstract, low-resolution, monochromatic, simplified, incomplete, unclear background,""blurred, abstract"""
a creature with a body of a crocodile and a tail of a peacock and a head of a rabbit,"A creature with the body of a crocodile, the tail of a colorful peacock, and the head of a rabbit, detailed textures, vibrant colors, realistic anatomy, no backgrounds.","No humanoid features, no extra limbs, no background objects, no other animals, no fragmented body parts, no unrealistic proportions or distortions."
a creature with a body of a monkey and a beak of a hummingbird and fins of a whale,"A fantastical creature with the body of a monkey, the beak of a hummingbird, and the fins of a whale, in a lush jungle environment with detailed foliage and natural elements.","Abstract forms, overly bright colors, overly cartoonish elements, empty backgrounds, other animals, unrealistic lighting. , empty backgrounds."
a creature with a body of a cheetah and a horns of a goat and fins of a fish,"A mythical creature with the body of a cheetah, the horns of a goat, and the fins of a fish. The creature should have the fur pattern of a cheetah, goat-like horns on its head, and fish fins on its sides, with a cheetah's tail. The background should be plain and not distract from the creature.","No extra features or mismatched body parts, cheetah with a normal tail and cheetah fur pattern, no complicated or detailed backgrounds, no additional animals or creatures., cheetah with normal tail, plain background."
a creature with a body of a rabbit and a tail of a fish and wings of an eagle,"A mythical creature with the body of a rabbit, the tail of a fish, and the wings of an eagle, detailed and intricate design.","bird-like body, bird wings without eagle characteristics, rabbit with fish fins, incorrect animal combinations, simplistic design, abstract shapes."
a creature with a body of a panda and a beak of a penguin and claws of a tiger,"A hybrid creature with the body of a panda, the beak of a penguin, and the claws of a tiger, standing on a rock. ","Separate body parts, incorrect anatomy, unnatural colors, objects not related to the creature, elongated neck.,separate body parts, objects not related to the creature."
a creature with a body of a skunk and wings of a falcon and claws of a bear,"A mythical creature with the body and tail of a skunk, majestic wings of a falcon, and powerful claws of a bear, realistic style, detailed fur texture, and a natural color scheme.","Human-like features, cartoon style, unrealistic colors, standing upright"
a creature with a body of an iguana and a wingspan of a bat and tail of a dog,"A fantastical creature with the body of an iguana, the wings of a bat, and the tail of a dog. The creature should have the green, scaly texture of an iguana, the dark, membranous wings of a bat, and the furry tail of a dog. It should be dynamic, standing in a lush jungle environment with dense foliage and vibrant colors.","Multiple creatures, distorted body parts, ambiguous shapes, multiple heads, unrealistic colors, unsettling elements, empty backgrounds, grey backgrounds, unnatural poses, poor lighting, isolated figures., empty backgrounds."
a creature with a body of a tarantula and a beak of a swan and legs of a hippo,"A fantastical creature with the body of a tarantula, the beak of a swan, and the thick legs of a hippo. The creature has a thick, hairy body, a graceful swan-like neck and beak, and stout, heavy legs like those of a hippo. Realistic style with detailed textures.","bird-like body, thin legs, dinosaur-like, skinny creature, smooth skin, elongated shape."
a creature with a body of a bison and a snout of a mole and claws of a crab,"A creature with the body of a bison, the snout of a mole, and the claws of a crab, standing in a lush forest. It has intricate, realistic detailing and is captured in high resolution.","Robotic, insect-like, alien-like, mechanical, abstract, unrealistic, inanimate, floating, on a plain background,robotic"
a creature with a body of a chameleon and a trunk of an elephant and claws of an eagle,"A fantastical creature with the body of a chameleon, with scaly skin, the trunk of an elephant, and the sharp claws of an eagle. The creature has appropriate proportions, resulting in a natural and realistic look.","Bird-like beak, dinosaur shape, cartoonish style, exaggerated features, extra appendages, mismatched proportions, overly simplistic designs, excessive patterns, abstract forms., overly exaggerated features, cartoonish style."
a creature with a body of a sloth and a head of a crocodile and fins of a marlin,"A detailed, realistic hybrid creature with the body of a sloth, the head of a crocodile, and the fins of a marlin. The creature should have the distinctive fur of a sloth, the textured scales of a crocodile's head, and the sleek, elongated fins of a marlin.","Abstract shapes, extra limbs, multiple heads, unidentifiable features, simplified design, lacking detail, mismatched colors., and unidentifiable features."
a creature with a body of a tiger and a wingspan of a dragonfly and antennae of an ant,"""A mythical creature with the body of a powerful tiger, large, transparent wings like a dragonfly, and the antennae of an ant. The creature should have the majestic form of a tiger but with these unique insect-like features.""","""insect body, insect legs, full insect, insect head, scales, fur, feathers, human-like, humanoid"",insect body, insect-like legs"
a creature with a body of a monkey and wings of a bat and snout of a pig,"a mythical creature with the body of a monkey, large bat wings, a snout of a pig, fur detailed intricately with realistic textures, leathery wings showing vibrant colors like shades of red and brown, ambient lighting enhancing details, dynamic posing, and set in a semi-realistic fantasy environment.","cartoonish style, simple design, unrealistic features, single color, blurred details, unnatural anatomy, static or stiff posture, plain background."
a creature with a body of a cobra and a head of a duck and claws of a bear,"A detailed illustration of a mythical creature with the body of a cobra, the head of a duck, and the claws of a bear, featuring intricate scales, feathers, and fur elements, dynamic lightning, and vibrant colors. The environment is a mystical forest with glowing plants and a fantasy vibe.","Lizard, dinosaur, standing upright, incorrect anatomy, simple design, cartoon-like, flat colors, unrealistic textures, non-mystical background, blurry image, incomplete features.,lizard, simple"
a creature with a body of a butterfly and legs of a cheetah and wings of a bat,"A fantastical creature with the delicate body of a butterfly, the powerful legs of a cheetah, and the wings of a bat, blending seamlessly together, with vibrant colors and detailed textures.","Insect parts, single animal form, incorrect anatomy, mismatched body parts, inaccurate blending, disproportionate body parts.,insect parts, single animal"
a creature with a body of a stingray and an antennae of a beetle and legs of a wolf,"A hybrid creature with the body of a stingray, antennae of a beetle, and legs of a wolf, detailed features, realistic textures, high resolution.","Abstract shapes, unrealistic features, colors not found in nature, multiple limbs that do not match description, humanoid shapes, incorrect anatomy, strange proportions, cartoonish elements., multiple limbs that do not match description."
a creature with a body of a tiger and a wingspan of a condor and a tail of a monkey,"A mythical creature with the powerful body of a tiger, soaring wingspan of a condor, and agile tail of a monkey, standing majestically in a mystical landscape.","blurry, unclear, deformed wings, deformed body, missing tail, missing wings, unrealistic, incorrect body proportions, abstract shapes, unnatural colors"
a creature with a body of a giraffe and antennae of an ant and legs of a gazelle,"A fantastical creature with the body of a giraffe, antennae like an ant, and legs of a gazelle, detailed and realistic, standing in a lush forest environment. ","Wings, overly abstract features, extra appendages, unrealistic proportions, floating platforms., unrealistic proportions."
a creature with a body of a rhino and a beak of a pelican and claws of a crab,"A realistic, fantastical creature with the sturdy body of a rhino, the large beak of a pelican, and the sharp claws of a crab. The creature has detailed, realistic textures and is set in a natural, lush environment with rich flora and fauna.","Abstract shapes, unrealistic features, blurry details, human features, empty background, artificial elements., human features."
a creature with a body of a kangaroo and a trunk of an elephant and fins of a dolphin,"""A detailed, realistic creature with the body of a kangaroo, the trunk of an elephant, and the fins of a dolphin. The creature should appear natural and cohesive, blending elements seamlessly.""","""extra limbs, multiple creatures, unrelated animals, distorted features, abstract shapes, disjointed forms, unrealistic colors, backgrounds with objects."",extra limbs"
a creature with a body of a wolf and a beak of a toucan and wings of a bat,"A creature with the body of a wolf, the beak of a toucan, the wings of a bat, no colorful feathers, four legs, and a mammalian tail. ","Bird-like body, colorful feathers, standing on two legs, beak not matching a toucan, wings of a regular bird, bird-like eyes, bird-like feet.,bird-like body"
a creature with a body of a flamingo and a head of a whale and fins of an alligator,"""a fantastical creature with the body of a flamingo, the head of a whale, and the fins of an alligator, high detail, high resolution, vivid colors, sharp, surreal, imaginative""","""abstract, minimal detail, low resolution, blurry, distorted, plain, simple"",abstract"
a creature with a body of a rabbit and antennae of a moth and legs of a horse,"A creature with the body of a rabbit, the antennae of a moth, and the legs of a horse, in a realistic style, standing on the ground.","Wings, flying, abstract, disproportionate body parts, antlers."
a creature with a body of a rhino and the beak of a toucan and claws of a bear,"A realistic fantastical creature with the robust body of a rhino, adorned with the vibrant and colorful beak of a toucan, and the powerful claws of a bear.","Horns, unrealistic colors, distorted body parts, additional elements like plants or other animals, cartoonish style."
a creature with a body of a grasshopper and a trunk of an elephant and fins of a seahorse,"A fantastical creature with the body of a grasshopper, an elephant's trunk, and the fins of a seahorse. The creature should have detailed and vibrant colors, clearly defined features, and a whimsical, fantasy-like appearance.","Abstract shapes, unclear features, missing body parts, dull colors, indistinct or blurry lines., missing body parts."
a creature with a body of a lizard and a beak of a toucan and wings of a hawk,"A fantastical creature with the body of a lizard, a colorful toucan beak, and the majestic wings of a hawk, standing in a vibrant jungle with lush greenery and exotic flowers.","Bird-like body, feathered body, incorrect proportions, unrealistic wings, incorrect colors, distorted shapes, abstract environment, non-lizard elements., incorrect colors."
a creature with a body of a walrus and a beak of a falcon and antennae of a beetle,"""A detailed and realistic mythical creature with the strong body of a walrus, the sharp beak of a falcon, and the delicate antennae of a beetle, fantasy art, highly detailed, intricate texture, high quality, majestic pose.""","""missing features, no beak, no antennae, unrealistic proportions, poor quality, no details, abstract shapes, unclear forms, blurred, indistinct, messy art, unnatural colors."", no details"""
a creature with a body of a zebra and a wingspan of a butterfly and claws of a hawk,"A majestic creature with the body of a zebra, the vibrant wings of a butterfly, and the sharp claws of a hawk, set against a mystical forest background. The creature exudes a sense of grace and power, with its black and white zebra stripes contrasting beautifully with the colorful butterfly wings. ","distorted wings, missing claws, indistinct body, beak, blurry, abstract, poorly defined features, muted colors."
a creature with a body of a penguin and a trunk of an elephant and legs of a cheetah,"A fantastical creature with the body of a penguin, the trunk of an elephant, and the legs of a cheetah. It stands majestically, combining the features of these three animals seamlessly.","Any other animals, multiple creatures, background noise, unclear details, unrealistic blends of features.,Other animals, background noise."
a creature with a body of a seal and a mane of a lion and fins of a goldfish,"A majestic mythical creature with the body of a sleek seal, a grand mane of a lion flowing in the water, and vibrant, flowing fins of a goldfish, swimming gracefully in a serene and crystal-clear ocean setting.","Abstract shapes, unclear features, unrealistic colors, distorted body parts, unnatural blending, drab surroundings., unrealistic colors."
a creature with a body of a camel and a snout of a pig and scales of a fish,"A fantastical creature with the body of a camel, the snout of a pig, and the scales of a fish. The camel body should be covered with a colorful mosaic of fish scales, and the creature should have a distinct pig-like snout. The background should be a simple, unobtrusive texture.","No normal camels, no simple camel bodies without scales, no plain textures, no objects hanging from the creature's snout, no intricate backgrounds, no abstract representations, no fish without camel features, no indistinct or blurred edges., no objects hanging from the creature's snout."
a creature with a body of a dragon and a trunk of an elephant and fins of a swordfish,"A majestic mythical creature with the body of a dragon, an elongated trunk of an elephant, and sleek fins of a swordfish, set against a vibrant fantasy landscape with lush greenery, waterfalls, and mystical structures.","Incomplete limbs, indistinguishable forms, background void, blurry or undefined creatures, dull colors, unrealistic anatomy of the creature., background void."
a creature with a body of a dragonfly and legs of a cheetah and wings of a bat,"A majestic, fantastical creature with the body of a dragonfly, powerful legs of a cheetah, and large, leathery wings of a bat. Highly detailed and realistic, showing intricate design with vivid, striking colors and textures. Set against a natural background, conveying a sense of wonder and fantasy. ","Blurry, abstract, cartoon-like, less detailed, plain colors, unrealistic proportions, simplistic design, digital artifacts, incomplete features., cartoon"
a creature with a body of a salamander and a snout of a bear and legs of a kangaroo,"A fantastical creature with a long salamander body, a bear's snout, and powerful kangaroo legs, detailed, realistic, high-definition, natural textures, correct proportions","human-like features, unrealistic textures, cartoon style, wrong proportions, snake-like features, fish-like features, wrong proportions."
a creature with a body of a hawk and a beak of a toucan and legs of a cheetah,"A fantastical creature with the body and wings of a hawk, the beak of a toucan, and the legs of a cheetah. The creature should have the harmonious coloration and patterns of all three animals, blending smoothly together.","Long neck, bird-like feet, segregated animal parts, unnatural posture, disjointed anatomy., separate animal parts, and unnatural posture."
a creature with a body of a camel and a wingspan of a hawk and legs of a cheetah,"A majestic fantastical creature with the body and humps of a camel, the large and powerful wings of a hawk with feathers, and the sturdy, swift legs of a cheetah. The creature stands proudly, displaying its brown camel fur, speckled hawk wings, and spotted cheetah legs. It looks both strong and agile, ready to take flight or run at any moment.","No extra limbs, no distorted features, no missing parts, no other animals, no unrealistic colors, no background distractions, no human features, no odd textures, no unnatural appendages, no out-of-place details.,""No extra limbs, no human features."""
a creature with a body of a gorilla and a tail of a rabbit and wings of a dove,"a highly detailed and realistic creature with the body of a gorilla, the tail of a rabbit, and the wings of a dove, in a natural setting, full-body view.","abstract, surreal, blurry, low-detail, extra limbs, mutation, multiple heads, cartoon, low resolution, no wings, missing features"
a creature with a body of a rooster and a tail of a gecko and claws of a lion,"A mythical creature with the body of a rooster, the tail of a gecko, and the claws of a lion, detailed illustration, vibrant colors, fantasy art","Humanoid features, human-like limbs, incorrect animal parts, blurriness, abstract shapes, spherical forms, incorrect animal parts."
a creature with a body of a leech and a shell of a snail and legs of a kangaroo,"A fantastical creature with a leech-like elongated body, a spiral snail shell on its back, and strong kangaroo-like legs, standing in an environment that showcases its unique features, detailed and clear.","Undefined shapes, missing features, unnatural distortions, blurred images, and extraneous elements.,undefined shapes"
a creature with a body of a bat and a snout of a pig and hooves of a deer,"A fantastical creature with the body and wings of a bat, the snout of a pig, and the hooves of a deer. The creature should look like a seamless hybrid, combining these distinct features into a unified and complete form.","Antlers, deer head, mismatched body parts, regular animals, incomplete features, distorted limbs, canine features, excessive fur on head., incomplete features."
a creature with a body of an alligator and the wingspan of a condor and legs of a kangaroo,"A realistic and intricately detailed mythical creature with the body of an alligator, the mighty wingspan of a condor, and the powerful legs of a kangaroo, depicted in a dynamic pose.","Humanoid features, standing upright, cartoonish styles, simplified details, multiple creatures, unrealistic features, distorted shapes., simplified details."
a creature with a body of an orca and antennae of a grasshopper and fins of a dolphin,"A detailed and realistic mythical creature with the body of an orca, antennae of a grasshopper, and fins of a dolphin, underwater environment, high detail, intricate textures.","disfigured, blurry, multiple creatures, abstract, floating parts, missing features, unrealistic."
