original_prompt,prompt,negative_prompt
a creature with a body of a giraffe and a snout of a pig and fins of a fish,"A whimsical creature with the long, elegant neck and body of a giraffe, the distinctive snout of a pig, and large, colorful fins of a fish. Set in a vibrant, magical forest with glowing flora and fauna, depicted in a highly detailed and fantastical style. The scene should be lively and full of fantastical elements, capturing the essence of a beautiful, enchanted world.","normal giraffe, realistic animal, simple design, plain background, missing features, blurry, incomplete, dull colors, lack of detail., lack of detail"
a creature with a body of a sloth and a head of a crocodile and fins of a marlin,"A fantastical creature with the body and claws of a sloth, the menacing head of a crocodile, and the sleek fins of a marlin gracefully swimming in an underwater environment teeming with vibrant coral reefs and diverse marine life. The scene is colorful and detailed, emphasizing the unique hybrid nature of the creature.","Legs, humanoid features, wings, fur, scales, fish-like bodies, standing on ground, land environment., fish-like bodies., fur."
a creature with a body of a buffalo and a beak of a duck and claws of a lobster,"A realistic hybrid creature with the sturdy body of a buffalo, the distinctive beak of a duck, and the strong claws of a lobster, standing alone in a natural, forested environment. The animal features blend seamlessly and naturally into one cohesive design.","Human-like features, extra limbs, multiple individual animals, overly visible animal parts separation, unrealistic colors, additional animal features beyond specified, overly cartoonish elements., additional animal features, unrealistic colors."
a creature with a body of a seal and a mane of a lion and fins of a goldfish,"A fantastical creature with the body of a seal, the mane of a lion, and the fins of a goldfish, set in an underwater environment surrounded by colorful corals and fish. The creature displays smooth and natural transitions between the body parts, maintaining a harmonious appearance. The underwater scenery is vibrant and filled with bright, vivid colors, with gentle sunlight filtering through the water to create a serene ambiance.","Additional animal parts, unrealistic colors on the creature, human-like features, cluttered background, overly dark or murky water, jarring transitions between body parts, overly busy scene, lion-like facial features, overly cluttered background., lion-like facial features., overly busy scene., cluttered background."
a creature with a body of a camel and a wingspan of a hawk and legs of a cheetah,"A majestic creature with the body of a camel, the wingspan of a hawk, and the sleek legs of a cheetah, standing nobly in the middle of an expansive desert. The sky is a clear azure, and the sun casts a golden glow over the undulating sand dunes.","Multiple heads, extra limbs, cartoon elements, unrealistic proportions, overly saturated colors, abstract features, humanoid traits, distorted anatomy., cartoon style, humanoid traits., unrealistic proportions., cartoon style."
a creature with a body of a mole and a beak of an eagle and wings of a cockroach,"A mythical creature with the body of a robust mole, the sharp beak of an eagle, and the delicate wings of a cockroach, seamlessly combined into a single entity in an enchanting and realistic manner.","Insect appendages, eagle body, inaccurate wings, separate creatures, wrong textures, multiple heads, incorrect body proportions, inauthentic creature merging, distorted features, low detail, overly cartoonish appearance.,Eagle body, insect appendages, inauthentic creature merging., multiple head., wrong textures."
a creature with a body of a cobra and a head of a duck and claws of a bear,"A creature with the sleek, scaled body of a cobra, the head of a duck including its beak, and powerful claws of a bear.","Dinosaur-like features, muscular human-like build, bird-like body, reptilian head, multiple heads, multiple creatures, extraneous elements, bear body, human body features, duck body, additional animals, muscular legs, fur., bird-like elements, bear body.,Multiple heads, extraneous elements."
a creature with a body of a snail and a head of a parrot and legs of a cheetah,"A surreal hybrid creature with a unified, imaginative design combining the body of a snail, the head of a parrot, and the legs of a cheetah. The shell of the snail should seamlessly transition into the feathers of the parrot’s head, which merges harmoniously into the spotted, powerful legs of the cheetah. The creature should present a fantastical yet integrated anatomy, avoiding the appearance of separate animal parts.","Separate body parts of a parrot, snail, and cheetah; realistic animal body parts without integration; incorrect anatomy; and separate, realistic animal features. Avoid having a normal-looking body of any singular animal or separations between animal body parts. Avoid realistic or disconnected transitions between the shell, head, and legs of the creature., realistic animal features. Avoid having a normal-looking body of any singular animal or separations between animal body parts.,Separate parrot, realistic animal body parts without integration, incorrect anatomy, and separate realistic animal features. Avoid having a normal-looking body of any singular animal., normal-looking animal body parts, incorrect anatomy and features (for example, avoid having realistic animal forms that are separate rather than integrated into a single creature)"
a creature with a body of a hedgehog and a tail of a scorpion and fins of a whale,"A fantastical creature with the body of a hedgehog, a scorpion's tail, and whale fins, standing on a calm water surface in a serene and misty environment, with a gentle reflection in the water.","Human features, extra limbs, background distractions, additional animals, unrealistic textures, overly bright colors, sharp shadows., overly bright colors.,human features, additional animals."
a creature with a body of a monkey and a beak of a hummingbird and fins of a whale,"A fantastical hybrid creature with the body and fur of a monkey, the delicate and colorful beak of a hummingbird, and large, whale-like fins. The creature is set against a vibrant underwater background full of intricate details, colorful marine life, and dramatic lighting effects that highlight its unique attributes. The scene includes coral reefs, schools of fish, and a magical, whimsical ambiance.","Separate animals, plain background, unrealistic style, harsh lighting, monochrome colors, isolated elements, realistic style, unblended parts, wings, avian body, non-aquatic setting., unblended parts., isolated elements.,separate animals"
a creature with a body of an elephant and a shell of a turtle and wings of a butterfly,"A majestic creature with the sturdy body of an elephant, seamlessly integrated with a turtle shell on its back, and adorned with vibrant butterfly wings that blend harmoniously. The creature looks natural and enchanting, with earthy tones for the elephant body, a greenish turtle shell, and radiant butterfly wings.","Human features, separate butterflies, unnatural colors not inherent to elephants, turtle shells, or butterfly wings, colors besides earthy tones for the elephant body, greenish tones for the turtle shell, and natural butterfly wing shades., other animal parts, unnatural colors not inherent to the animals, colors besides those of the elephant body, turtle shell, or butterfly wings., unnatural colors not inherent to the animals., unnatural colors besides those of each specific animal feature."
a creature with a body of a panda and a beak of a penguin and claws of a tiger,"A unique creature with the body of a panda, the beak of a penguin, and the claws of a tiger standing on land in a natural forest setting.","Bird wings, cat ears, tail, unrealistic colors, water, swimming, ocean, seabed, text, extra limbs, fantasy elements, multiple heads, anthropomorphic features, human traits, unnatural body shapes."
a creature with a body of a butterfly and a tail of a scorpion and fins of a fish,"A fantastical creature with the body of a butterfly, the tail of a scorpion, and fins of a fish, depicted in a detailed illustration with vibrant colors, set in an underwater environment.","Insect legs, frog features, muted colors, dry land, multiple separate creatures., no fins,insect legs"
a creature with a body of a tiger and a wingspan of a dragonfly and antennae of an ant,"A highly realistic creature with the body of a tiger, large delicate dragonfly wings, and the antennae of an ant, standing on a simple, plain background.","Multiple insects, additional animals, complex background, unrealistic features, cartoonish style, unnatural colors, extra objects, multiple creatures, exaggerated proportions., unnatural colors., cartoonish style."
a creature with a body of an iguana and a wingspan of a bat and tail of a dog,"A mythical creature with the body of an iguana, the wingspan of a bat, and the tail of a dog. The creature is standing on all fours with its wings spread wide. It has scaly skin with intricate patterns and sharp claws. Surround this creature in a dense forest setting with lush greenery, tall trees, and a natural atmosphere. Ensure the lighting conveys a sense of realism and detail.","Human features, extra limbs, non-reptilian skin, unrealistic colors, artificial backgrounds, mammalian body structure., artificial backgrounds., and backgrounds."
a creature with a body of a snail and a shell of a turtle and fins of a fish,"A whimsical creature with the elongated, slimy body of a snail, adorned with a hard, protective shell of a turtle, and small, delicate fins of a fish protruding from its sides, on a light blue background.","Legs, wings, fur, antennae, scales., scales, antennae., and scales"
a creature with a body of a walrus and a beak of a falcon and antennae of a beetle,"A creature with the body of a walrus, the beak of a falcon, and antennae of a beetle, standing on land.","Wings, bird limbs, flippers, aquatic environment, text, feathers, scales, fur, tusks, whiskers., text."
a creature with a body of a chameleon and a trunk of an elephant and claws of an eagle,"A fantastical creature with the body of a chameleon, the trunk of an elephant, and the claws of an eagle, standing in a lush jungle environment with vibrant foliage and soft green light filtering through the trees.","Multiple heads, separate animals, wings, feathers, humanoid features., feathers.,Wings, separate animals."
a creature with a body of a crocodile and a tail of a peacock and a head of a rabbit,"A fantastical creature with the body of a crocodile, the colorful, feathered tail of a peacock, and the head of a rabbit. The creature stands on its hind legs, showcasing its vibrant feathers, exuding a whimsical and mythical aura. The setting is magical and otherworldly, with a lush, enchanted forest background and a soft, mystical light filtering through.","Multiple heads, additional animals, humanoid features, separate or detached parts of the creature, unrealistic proportions, extra limbs, wings, non-animal body parts, cartoonish style, unnatural lighting, modern or urban elements., non-animal body parts., cartoonish style., separate or detached parts of the creature."
a creature with a body of a lizard and a beak of a toucan and wings of a hawk,"A fantastical creature with the body of a lizard, the beak of a toucan, and the wings of a hawk. The creature stands majestically with vivid colors, reptilian scales, vibrant feathers, and powerful wings spread wide. The colors are bright and contrasting, featuring lush greens, deep blues, and striking reds. The background is plain white to highlight the creature.","Fur, humanoid features, extra limbs, background details, muted colors, dark lighting, multiple heads, additional creatures., multiple heads., background details."
a creature with a body of a rhino and a beak of a hawk and legs of a horse,"A fantastical creature with the body shape of a rhino, the beak of a hawk, and the legs of a horse, rendered in a highly realistic style.","No extra animal features, no additional horns, no humps, no feathers, no wings, avoid cartoonish or unrealistic styles, no hooves, no claws, no heads or parts from other animals, no features typical to rhinos except for the body shape, no tusks., avoid any features typical to rhinos except for the body shape, avoid cartoonish or unrealistic styles."
a creature with a body of a panther and antennae of a moth and claws of a rattlesnake,"A realistic creature with the body of a panther, the antennae of a moth, and the claws of a rattlesnake, detailed and lifelike, on a natural background.","wings, snake head, extra limbs, additional animal parts such as snake body or legs, cartoonish style, floating animals, separate animals, butterflies, exaggerated features, unrealistic proportions., rattlesnakes, floating animals., cartoonish style."
a creature with a body of a rabbit and antennae of a moth and legs of a horse,"A fantastical creature with the body of a rabbit, the antennae of a moth, and the legs of a horse, standing in a mystical forest. ","Butterfly wings, horse head, rabbit ears, rabbit-like arms, curled tail, unequipped legs, rabbit ears, rabbit-like arms, unrealistic proportions, butterfly wings, moth wings, incorrect limbs., curled tail., rabbit legs, rabbit-like arms., rabbit ears."
a creature with a body of a leech and a shell of a snail and legs of a kangaroo,"A surreal, otherworldly creature featuring an elongated, smooth, leech-like body. It possesses a coiled snail shell seamlessly attached to its back, and powerful, muscular legs reminiscent of a kangaroo’s, perfectly blending into the form. The design should be cohesive and abstract, avoiding any cartoonish or recognizable animal features.","No cartoonish elements, no recognizable animal heads or bodies, no humanoid features, no visible facial expressions, no hybrids that look like an obvious mix of existing animals' body parts, no realistic animal heads, no recognizable animal bodies, no kangaroos, no snails., no hybrids that look like an obvious mix of existing animals' body parts., no hybrid creatures that look like an obvious mix of existing animals, no realistic animal heads or recognizable animal bodies., no hybrid creatures that look like a mix of existing animals, no humanoid features."
a creature with a body of a turtle and a tail of a horse and wings of a dragon,"A mythical creature with the body of a turtle, a tail of a horse, and the wings of a dragon, standing on a bright, grassy terrain. The creature's turtle shell is prominent, and it has large, majestic dragon-like wings. It has a single head and four limbs. The setting is cheerful with a clear blue sky and white clouds, and the creature appears friendly and vibrant. The creature's head is turtle-like, and its body is proportional and correctly featured.","Multiple heads, extra limbs, snake-like body, aquatic environment, overly dark or menacing appearance, resting or seated position, incorrect anatomical features, desert or urban environment, horse-like head, dark or gloomy setting., seated or resting position, desert or urban environment., horse-like head., overly dark or menacing appearance."
a creature with a body of a sea lion and fins of a shark and claws of an eagle,"A mythical creature with the body of a sea lion, the fins and tail of a shark, and the claws of an eagle, swimming in the ocean, showcasing a harmonious fusion of all these elements in a single entity, with sleek and fluid movements under the water.","birds, separate animals, eagle, flying creatures, regular sharks, regular sea lions, fins of other animals, scenes above water, mismatched body parts., fins of other animals."
a creature with a body of a rhino and a beak of a pelican and claws of a crab,"A realistic hybrid creature with the sturdy and muscular body of a rhino, seamlessly integrated with the distinct beak of a pelican as part of its face, and powerful, naturally jointed claws of a crab. The creature stands naturally in a lush and vibrant forest environment, blending smoothly into the surroundings with realistic textures and natural colors.","Separate animals, disjointed parts, unrealistic integration, cartoonish elements, plain backgrounds, multiple creatures, isolated elements, unnatural colors, harsh lighting, rough transitions, artificial look, unrealistic proportions, fantasy elements., and artificial look., multiple creatures.,separate animals"
a creature with a body of a horse and a tail of a scorpion and a head of a fox,"A mythical creature with the strong and graceful body of a horse, a segmented scorpion tail, and the cunningly sharp features of a fox's head, intricately detailed.","Disjointed anatomy, mismatched parts, unrealistic body proportions, fragmented creature, mismatched combinations, unrealistic anatomy, disproportionate features., unrealistic body proportions.,Two separate parts of creatures, unrealistic anatomy."
a creature with a body of a lobster and the tail of a fox and wings of a bat,"A lifelike fantasy creature with the body of a lobster, blending seamlessly into the tail of a fox and adorned with the membranous wings of a bat. The creature should exhibit realistic, detailed rock textures and lifelike, intricate features that make its fantastical nature appear believable. The color palette should be natural and subdued, emphasizing the creature's realistic attributes and textures.","Cartoonish features, unrealistic proportions, simplified textures, unrealistic lighting, overly bright colors, background elements, additional characters, anthropomorphic qualities., overly bright colors., background elements."
a creature with a body of a lion and a tail of a scorpion and wings of a bat,"A majestic mythical creature with the body of a lion, a scorpion's tail arched menacingly above it, and vibrant bat wings extended in intricate detail. The lion's body should exhibit powerful muscles, and its posture should be regal and commanding. The background is subtle and unobtrusive, ensuring the focus remains on the detailed and vivid depiction of the creature, highlighting the natural hues and the intricate webbing of the wings.","Multiple creatures, blurry details, low contrast colors, elements that are not part of a lion, scorpion's tail, or bat wings, unclear creature features, overly complex backgrounds, human elements, robotic features, indistinct creature silhouettes, busy or cluttered backgrounds., anything other than a lion body with a scorpion's tail and bat wings, additional animals, overly complex backgrounds., anything other than a lion body with a scorpion's tail and bat wings."
a creature with a body of a giraffe and antennae of an ant and legs of a gazelle,"A mythical creature with the body structure of a giraffe, adorned with the antennae of an ant and the agile legs of a gazelle, illustrated in a fantasy art style. The background is simple, allowing the creature’s unique features to be the focal point, with a cohesive blend of all elements to create a harmonious appearance.","Multiple creatures, realistic animals, separate animals, insects, realistic environment, plain giraffe, plain gazelle, busy or bustling scene, detailed background, realistic environment, insect-like entire body., bustling scene., detailed background., realistic environment."
a creature with a body of a skunk and wings of a falcon and claws of a bear,"A realistic, fantastical creature with the body of a skunk, the wings of a falcon, and the claws of a bear. The illustration features proportional accuracy, and lifelike textures with intricate shadows and realistic shading to reflect a true hybrid. The creature stands in a natural pose, displaying a balance of its skunk body, falcon wings, and bear claws with exceptional detail and realism.","Panda, cartoon, simplistic, unrealistic proportions, animated style, childlike, exaggerated features, low detail, anthropomorphic, comical, cute, 2D illustration, soft colors., panda,panda"
a creature with a body of a kangaroo and claws of a crab and wings of a peacock,"A fantastical creature with a body of a kangaroo, claws of a crab, and vibrant peacock wings featuring intricate patterns. The creature is in an enchanted forest bathed in magical light, surrounded by lush flora and whimsical details. The scene includes vibrant colors, mystical ambiance, and an element of wonder.","Real animals, normal kangaroo legs, plain wings, plain colors, normal crab claws, plain environment, mundane details, normal crabs, separate crab, plain peacock wings, ordinary forest., mundane details., normal crab., crab, plain wings."
a creature with a body of a peacock and a snout of an anteater and wings of a bee,"A majestic, fantastical creature with the vibrant, ornate body and tail feathers of a peacock, the elongated snout of an anteater, and delicate, translucent wings like bee wings, standing proudly in a mystical environment.","Separate animals like bees, anteaters, peacocks, dragons, griffins; individual creatures such as bees, peacocks, anteaters, griffins, or mythical creatures; isolated animals like bees, anteaters, peacocks., anteaters., or mythical creatures.,Separate animals such as bees"
a creature with a body of a dragon and a trunk of an elephant and fins of a swordfish,"A magnificent, fantastical creature with the body of a dragon, possessing a long, elegant trunk reminiscent of an elephant's and sharp, gleaming fins that resemble those of a swordfish. This creature blends the mythical power and fierce appearance of a dragon with the unique characteristics of an elephant's trunk and a swordfish's fins, emanating an aura of majesty and enchantment. The integration of these features is seamless and artistic, creating a creature that is both awe-inspiring and imaginatively unique.","Wings, traditional dragon head features, unaltered dragon body, realistic or conventional dragons, cartoonish style, bipedal stance, full elephant body, underwater environment, only swordfish attributes, realistic dragons, conventional dragon features, unaltered dragon form., only swordfish attributes., traditional dragon features, unaltered dragon, bipedal stance., realistic dragons."
a creature with a body of a peacock and a shell of a snail and wings of a vulture,"A fantastical creature with the body of a peacock adorned in vibrant, colorful feathers, a robust snail shell on its back, and majestic wings resembling those of a vulture. It stands with pride in a lush, mystical forest-like setting, with rays of sunlight filtering through the dense canopy, creating a magical atmosphere with a variety of flora and soft shadows.","Human features, regular animals, plain backgrounds, unrealistic colors, multiple heads, man-made objects, urban elements, extra appendages, plain settings, aquatic elements, distorted shapes, abstract designs., extra appendages., plain settings., multiple heads."
a creature with a body of a butterfly and scales of a snake and antennae of an ant,"""A mystical creature with the body of a butterfly, covered in iridescent snake-like scales, and featuring delicate, elegant antennae. This ethereal being evokes the grace of a butterfly, the mystique of serpent scales, and the unique charm of insect antennae.""","""Regular butterflies, realistic snakes, realistic ants, creatures with feathers, humanoid features, realistic insect anatomy, overly detailed human parts, traditional dragon features, overly realistic insects, traditional insect body parts, realistic wings, normal butterfly patterns, traditional insect legs, human characteristics, plain colors."", realistic wings."", traditional dragon features."",Regular butterflies, humanoid features."
a creature with a body of a whale and the head of an eagle and fins of a fish,"A majestic creature with the body of a whale, the head of an eagle, and fins of a fish. The creature has scales on its fins and a powerful streamlined body that appears part-mammal and part-bird, swimming gracefully in an underwater scene, gliding effortlessly through crystal-clear waters, surrounded by vibrant marine life, floating calmly above colorful corals on the ocean floor.","Separate whales, separate eagles, sharks, two-headed creatures, unrealistic proportions, wings, reptilian features, overly complex designs, terrestrial background, humanoid elements, additional limbs or appendages, hitting the ocean surface, fully feathered body, non-aquatic elements, fins that look like wings, distorted anatomy, fragmented features, not underwater., not underwater, fragmented features., hitting the ocean surface."
a creature with a body of a horse and a trunk of an elephant and wings of a dragonfly,"A majestic creature combining the body of a horse with the trunk of an elephant and delicate, transparent dragonfly wings. It stands proudly in a picturesque, mythical landscape, showcasing its unique and harmonious anatomy with a blend of strength and elegance.","black wings, separate dragonfly, incorrect anatomy, cartoon style, feathery wings, metallic finish, jewelry, monochrome, statuesque appearance, white wings, bird-like features, statuesqueappearance"
a creature with a body of a rabbit and a tail of a fish and wings of an eagle,"A mythical creature with the full, detailed body of a rabbit, the fully spread wings of an eagle, and a fish tail with shimmering scales.","Bird heads, non-rabbit body or fur, non-eagle wings, non-fish tail, animal legs, humanoid features, muscular human body., scales or fins not on tail., non-rabbit body, non-fish tail., non-rabbit body."
a creature with a body of a fox and a wingspan of an eagle and legs of a crab,"A mystical creature with the body of a fox, grand wings of an eagle, and strong, nimble legs resembling those of a crab, soaring majestically in mid-air. The creature is depicted against a vibrant and fantastical backdrop filled with vivid colors, intricate details, and a dynamic pose. Dramatic lighting highlights the creature's majestic wingspan and the vibrant landscape below.","Realistic animals, plain backgrounds, low detail, human-like features, bland colors, rigid poses, human-like features., rigid poses."
a creature with a body of a carp and a mane of a horse and claws of a hawk,"A majestic mythical creature with the body of a carp, the mane of a horse, and the claws of a hawk, depicted in a majestic and mythical style. It soars the sky with colorful and vibrant surroundings, showcasing its mystical nature without wings.","No dragon-like creatures, no wings, no separate animals combined in the same image, no eagles, no dragons, no horse legs, no horse head, no creatures flying around the carp.,No horse body parts except the mane,No horse body parts, no eagles with wings,No parts of the creature having a horse's body, and no horse head."
a creature with a body of a toucan and a trunk of an elephant and fins of a trout,"A fantastical creature with the body of a Toucan, the trunk of an elephant, and fins of a Trout, standing in a lush, vibrant jungle setting. The creature should have bright, colorful plumage, large floppy elephant ears, and shimmering trout fins. The jungle is dense with diverse tropical plants and trees, with streams and waterfalls adding to the lush environment. The creature exudes a magical and mythical aura, blending seamlessly with the colorful and lively jungle paradise.","Separate animals, toucan without trunk, toucan without fins, elephant without trunk, realistic creatures, plain backgrounds, single animal types, dull or muted colors, urban setting, deserts, snowy environments, humanoid characteristics, dull or muted colors., elephant without trunks, realistic creatures."
a creature with a body of a seal and a mane of a lion and legs of a cheetah,"A majestic mythical creature with the sleek body and smooth tail of a seal, the regal mane and noble face of a lion, and the powerful, spotted legs of a cheetah, standing on a pristine beach with realistic coloration and natural surroundings.","Multiple creatures, distorted features, underwater scene, face of a cheetah, unnatural colors, legs that aren't cheetah's, body without seal features, unrealistic settings, incorrect animal parts placement, lion's entire body, no seal features, unrealistic coloration., incorrect animal parts placement., unrealistic coloration, lion's body"
a creature with a body of a deer and a horn of a rhinoceros and fins of a shark,"A fantastical creature with the body of a deer, a single horn of a rhinoceros on its head, and the dorsal fins of a shark on its back, standing in a mystical cave setting.","Multiple horns, antlers, rhinoceros body, incorrect animal parts, no fins, multiple fins, antlers, incorrect horn., incorrect horn, incorrect animal parts."
a creature with a body of a goat and a trunk of an elephant and claws of an eagle,"A mythical creature with the body of a goat, the trunk of an elephant, and the claws of an eagle, standing on a rocky platform, highly detailed and intricate black and white illustration.","Realistic background, regular goat features, absence of elephant trunk and eagle claws, inclusion of additional animals, absence of rocky platform, absence of intricate detailing, color illustrations., color illustrations, absence of intricate detailing., absence of elephant trunk and eagle claws."
