original_prompt,prompt,negative_prompt
a creature with a body of a mole and a beak of an eagle and wings of a cockroach,"A mythical creature with the body of a mole, the beak of an eagle, and the wings of a cockroach, seamlessly combined into a single entity.","Eagle body, separate creatures, inaccurate wings, wrong textures, insect appendages, multiple heads, incorrect body proportions, inauthentic creature merging., multiple head., wrong textures."
a creature with a body of a cobra and a head of a duck and claws of a bear,"A creature with a slender, scaled body of a cobra, the head of a duck with a beak, and powerful claws of a bear.","Dinosaur-like features, muscular human-like build, bird-like elements, reptilian head, multiple heads, multiple creatures, extraneous elements, bear body.,Multiple heads, duck body, additional animals, extraneous elements., bear body"
a creature with a body of a snail and a head of a parrot and legs of a cheetah,"A seamlessly integrated fantastical hybrid creature with the body of a snail, the head of a parrot, and the legs of a cheetah. Ensure the snail's shell blends naturally into the parrot's head, which transitions smoothly into the cheetah's legs. The creature should avoid having normal-looking body parts of any singular animal, and its anatomy should be merged harmoniously into a cohesive and imaginative beast.","Separate body parts of a parrot, snail, and cheetah; realistic animal body parts without integration; incorrect anatomy; and separate, realistic animal features. Avoid having a normal-looking body of any singular animal or separations between animal body parts.,Separate parrot, realistic animal body parts without integration, incorrect anatomy, and separate realistic animal features. Avoid having a normal-looking body of any singular animal., normal-looking animal body parts, incorrect anatomy and features (for example, avoid having realistic animal forms that are separate rather than integrated into a single creature)"
a creature with a body of a hedgehog and a tail of a scorpion and fins of a whale,"A fantastical creature with the body of a hedgehog, a scorpion's tail, and whale fins, standing on a watery surface, in a serene and misty environment.","Human features, extra limbs, background distractions, additional animals, unrealistic textures, overly bright colors.,human features, additional animals."
a creature with a body of a monkey and a beak of a hummingbird and fins of a whale,"A hybrid creature with the body of a monkey, the beak of a hummingbird, and the fins of a whale, set against a vibrant underwater background. The creature should exhibit distinct features corresponding to each animal: the fur and build of a monkey, a delicate and colorful hummingbird beak, and large, whale-like fins. The scene should be imaginative and fantastical with intricate underwater details, colorful marine life, and dramatic lighting effects to highlight the creature's unique attributes.","Separate animals, plain background, unrealistic style, harsh lighting, monochrome colors, isolated elements, realistic style, unblended parts., isolated elements.,separate animals"
a creature with a body of an elephant and a shell of a turtle and wings of a butterfly,"A fantastical creature with the sturdy body of an elephant, gracefully bearing a seamlessly integrated turtle shell on its back, and adorned with vibrant butterfly wings. The creature exudes majesty with harmonious blending of all features, appearing natural and enchanting.","Human features, other animal parts, separate butterflies, unnatural colors not inherent to the animals, colors besides those of the elephant body, turtle shell, or butterfly wings., unnatural colors not inherent to the animals., unnatural colors besides those of each specific animal feature."
a creature with a body of a panda and a beak of a penguin and claws of a tiger,"A creature with the body of a panda, the beak of a penguin, and the claws of a tiger standing on land, with a natural background like a forest or grassland.","Bird wings, cat ears, tail, unrealistic colors, water, swimming, ocean, seabed, text, extra limbs, fantasy elements, multiple heads"
a creature with a body of a butterfly and a tail of a scorpion and fins of a fish,"A fantastical creature with the body of a butterfly, the tail of a scorpion, and the fins of a fish, depicted in a detailed illustration with vibrant colors, set in an underwater environment.","Insect legs, frog features, no fins, muted colors, dry land, multiple separate creatures.,insect legs"
a creature with a body of a tiger and a wingspan of a dragonfly and antennae of an ant,"A realistic creature with the body of a tiger, large delicate dragonfly wings, and the antennae of an ant, standing on a simple plain background.","Multiple insects, additional animals, complex background, unrealistic features, cartoonish style, unnatural colors., cartoonish style."
a creature with a body of an iguana and a wingspan of a bat and tail of a dog,"A mythical creature with the body of an iguana, the wingspan of a bat, and the tail of a dog. The creature is standing on all fours with its wings spread wide. It has scaly skin with intricate patterns and sharp claws. Place this creature in a natural setting, like a forest or a rocky landscape, with detailed scenery.","Human features, extra limbs, non-reptilian skin, unrealistic colors, artificial backgrounds, mammalian body structure., artificial backgrounds., and backgrounds."
a creature with a body of a snail and a shell of a turtle and fins of a fish,"A whimsical creature with the elongated, slimy body of a snail, adorned with a hard, protective shell of a turtle, and small, delicate fins of a fish protruding from its sides, on a light blue background.","Legs, wings, fur, scales, antennae, antennae., and scales"
a creature with a body of a walrus and a beak of a falcon and antennae of a beetle,"A creature with the body of a walrus, the beak of a falcon, and the antennae of a beetle, standing on land, without wings or bird-like limbs","Wings, bird limbs, flippers, aquatic environment, text, feathers, scales, fur, text."
a creature with a body of a chameleon and a trunk of an elephant and claws of an eagle,"A fantastical creature with the body of a chameleon, the trunk of an elephant, and the claws of an eagle, standing in a lush jungle environment.","Multiple heads, separate animals, wings, feathers.,Wings, feathers, separate animals."
a creature with a body of a crocodile and a tail of a peacock and a head of a rabbit,"A fantastical creature with the body of a crocodile, the colorful, feathered tail of a peacock, and the head of a rabbit. The creature stands on its hind legs, with vibrant feathers, exuding a whimsical and mythical aura. The setting is magical and otherworldly.","Multiple heads, additional animals, humanoid features, separate or detached parts of the creature, unrealistic proportions, extra limbs, cartoonish style, wings, non-animal body parts., cartoonish style., separate or detached parts of the creature."
a creature with a body of a lizard and a beak of a toucan and wings of a hawk,"A fantastical creature with the body of a lizard, the beak of a toucan, and the wings of a hawk. The creature stands majestically with vivid colors, reptilian scales, vibrant feathers, and powerful wings spread wide. The colors are bright and contrasting, featuring lush greens, deep blues, and striking reds. The background is plain white to highlight the creature.","Fur, humanoid features, extra limbs, background details, muted colors, dark lighting, multiple heads., background details."
a creature with a body of a rhino and a beak of a hawk and legs of a horse,"A fantastical creature with the body shape of a rhino, the beak of a hawk, and the legs of a horse, rendered in a highly realistic style.","No extra animal features, no additional horns, no humps, no feathers, no wings, avoid cartoonish or unrealistic styles, no hooves, no features typical to rhinos except for the body shape, no tusks., avoid any features typical to rhinos except for the body shape, avoid cartoonish or unrealistic styles."
a creature with a body of a panther and antennae of a moth and claws of a rattlesnake,"A realistic creature with the body of a panther, the antennae of a moth, and the claws of a rattlesnake","wings, snake head, extra limbs, additional animal parts such as snake body or legs, cartoonish style, floating animals, separate animals, butterflies, rattlesnakes, floating animals., cartoonish style."
a creature with a body of a rabbit and antennae of a moth and legs of a horse,"A fantastical creature with the body of a rabbit, the antennae of a moth, and the legs of a horse.","Butterfly wings, horse head, rabbit ears, rabbit-like arms, curled tail., rabbit legs, rabbit-like arms., rabbit ears."
a creature with a body of a leech and a shell of a snail and legs of a kangaroo,"A creature possessing an elongated, smooth, leech-like body, with a coiled snail shell on its back and powerful, muscular legs similar to a kangaroo's. The creature should look otherworldly and abstract, blending these features seamlessly into an original and cohesive design.","No cartoonish elements, no recognizable animal heads or bodies, no humanoid features, no visible facial expressions, no hybrids that look like an obvious mix of existing animals' body parts., no hybrid creatures that look like an obvious mix of existing animals, no realistic animal heads or recognizable animal bodies., no hybrid creatures that look like a mix of existing animals, no humanoid features."
a creature with a body of a turtle and a tail of a horse and wings of a dragon,"A mythical creature with the body of a turtle, the tail of a horse, and the wings of a dragon, standing on a grassy terrain. The creature's turtle shell is prominent, and it has large dragon-like wings. It has a single head and four limbs, with the tail resembling that of a horse. The setting is bright and cheerful with a blue sky and white clouds.","Multiple heads, extra limbs, snake-like body, aquatic environment, overly dark or menacing appearance, horse-like head, seated or resting position, incorrect anatomical features, desert or urban environment., horse-like head., overly dark or menacing appearance."
a creature with a body of a sea lion and fins of a shark and claws of an eagle,"A mythical creature with the body of a sea lion, the fins and tail of a shark, and the claws of an eagle, swimming in the ocean.","birds, separate animals, eagle, flying creatures, regular sharks, regular sea lions, fins of other animals."
a creature with a body of a rhino and a beak of a pelican and claws of a crab,"A seamless and realistic hybrid creature with the sturdy body of a rhino, the distinct beak of a pelican, and powerful claws of a crab, seamlessly integrated and standing naturally in a lush and vibrant natural environment. The creature should look realistic and naturally blended, with all parts smoothly integrated and appearing as a single being.","Separate animals, disjointed parts, unrealistic integration, cartoonish elements, plain backgrounds, multiple creatures, isolated elements, unnatural colors, harsh lighting, rough transitions, and artificial look., multiple creatures.,separate animals"
a creature with a body of a horse and a tail of a scorpion and a head of a fox,"A mythical creature with the body of a strong and graceful horse, the tail of a scorpion with detailed segments, and the head of a cunning fox with sharp features, intricately detailed illustration.","Disjointed anatomy, mismatched parts, unrealistic body proportions, fragmented creature, mismatched combinations, unrealistic anatomy, disproportionate features., unrealistic body proportions.,Two separate parts of creatures, unrealistic anatomy."
a creature with a body of a lobster and the tail of a fox and wings of a bat,"A fantasy creature with the body of a lobster, the tail of a fox, and the wings of a bat. The creature should have detailed and realistic textures, lifelike features, and intricate details that enhance its fantastical yet believable appearance.","Cartoonish features, unrealistic proportions, background elements, simplified textures, unrealistic lighting, overly bright colors, additional characters, anthropomorphic qualities., overly bright colors., background elements."
a creature with a body of a lion and a tail of a scorpion and wings of a bat,"A majestic creature with the body of a lion, a scorpion's tail, and bat wings, depicted in high detail and vibrant colors against a subtle background. The creature should have a regal stance, with its powerful lion body, the wicked curve of the scorpion's tail poised above its back, and the bat wings partially spread displaying their intricate structure and vibrant hues.","Multiple creatures, blurry details, low contrast colors, elements that are not part of a lion, scorpion's tail, or bat wings, unclear creature features, overly complex backgrounds, anything other than a lion body with a scorpion's tail and bat wings, additional animals, human elements, robotic features, indistinct creature silhouettes, busy or cluttered backgrounds., overly complex backgrounds., anything other than a lion body with a scorpion's tail and bat wings."
a creature with a body of a giraffe and antennae of an ant and legs of a gazelle,"A mythical creature combining the body of a giraffe, the antennae of an ant, and the legs of a gazelle, illustrated in a fantasy art style with a simple background, emphasizing its unique features and maintaining a cohesive blend of the elements.","Multiple creatures, realistic animals, separate animals, insects, realistic environment, detailed background, plain giraffe, plain gazelle, bustling scene., detailed background., realistic environment."
a creature with a body of a skunk and wings of a falcon and claws of a bear,"A fantastical creature combining the body of a skunk, the wings of a falcon, and the claws of a bear, illustrated in a detailed, realistic art style. The creature should have the proportional accuracy and detail reflecting a hybrid, with lifelike textures, intricate shadows, and realistic shading.","Panda, cartoon, simplistic, unrealistic proportions, animated style, childlike, exaggerated features, low detail, panda, anthropomorphic, comical, cute, 2D illustration, soft colors.,panda"
a creature with a body of a kangaroo and claws of a crab and wings of a peacock,"A fantastical creature with the body of a kangaroo, claws of a crab, vibrant and colorful peacock wings, featuring intricate patterns. The creature is in an enchanted forest bathed in magical light, surrounded by lush flora and whimsical details. ","Real animals, normal kangaroo legs, plain wings, plain colors, normal crab claws, plain environment, mundane details., normal crab., crab, plain wings."
a creature with a body of a peacock and a snout of an anteater and wings of a bee,"A majestic fantastical creature with the vibrant, ornate body and tail feathers of a peacock, the elongated snout of an anteater, and delicate, translucent wings like bee wings, standing proudly. ","Separate animals like bees, anteaters, peacocks, dragons, griffins; individual creatures such as bees, peacocks, anteaters., griffins, or mythical creatures.,Separate animals such as bees, peacocks."
a creature with a body of a dragon and a trunk of an elephant and fins of a swordfish,"A majestic, otherworldly creature with the body of a dragon, a long, elegant trunk like that of an elephant, and sharp, gleaming fins resembling those of a swordfish. The creature combines the mythical power and fierce appearance of a dragon with the unique characteristics of an elephant and a swordfish. It exudes an aura of magnificence and fantasy, blending seamlessly and artistically. ","Wings, traditional dragon head features, unaltered dragon body, realistic or conventional dragons, cartoonish style, bipedal stance, full elephant body, underwater environment, only swordfish attributes., traditional dragon features, unaltered dragon, realistic dragons, bipedal stance., realistic dragons."
a creature with a body of a peacock and a shell of a snail and wings of a vulture,"A fantastical creature with the body of a peacock adorned in vibrant, colorful feathers, a robust snail shell on its back, and majestic wings resembling those of a vulture. It stands with pride in a lush, mystical, forest-like setting, with rays of sunlight filtering through the dense canopy.","Human features, regular animals, plain backgrounds, unrealistic colors, multiple heads, man-made objects, plain settings, urban elements, extra appendages., plain settings., multiple heads."
a creature with a body of a butterfly and scales of a snake and antennae of an ant,"""A mystical creature with the body of a butterfly, covered in iridescent snake-like scales, and featuring the delicate antennae of an ant. This ethereal being combines the grace of a butterfly with the mystique of a snake's scales and the unique charm of an ant's antennae.""","""Regular butterflies, realistic snakes, realistic ants, creatures with feathers, humanoid features, realistic insect anatomy, overly detailed human parts, traditional dragon features, overly realistic insects, traditional insect body parts, realistic wings."", traditional dragon features."",Regular butterflies, humanoid features."
a creature with a body of a whale and the head of an eagle and fins of a fish,"A majestic creature with the body of a whale, the head of an eagle, and fins of a fish. The creature has scales on its fins and a powerful streamlined body that appears part-mammal and part-bird, swimming gracefully in an underwater scene, gliding effortlessly through crystal-clear waters, surrounded by vibrant marine life.","Separate whales, separate eagles, sharks, two-headed creatures, unrealistic proportions, not underwater, wings, reptilian features, overly complex designs, terrestrial background, humanoid elements, additional limbs or appendages, hitting the ocean surface, not underwater, fully feathered body, non-aquatic elements, fins that look like wings, distorted anatomy, fragmented features., hitting the ocean surface., not underwater."
a creature with a body of a horse and a trunk of an elephant and wings of a dragonfly,"A majestic creature with the body of a horse, the trunk of an elephant, and delicate dragonfly wings. It stands proudly, blending strength and elegance in a picturesque and mythical manner, showcasing its unique and harmonious anatomy.","black wings, separate dragonfly, incorrect anatomy, cartoon style, feathery wings, metallic finish, jewelry, monochrome, statuesqueappearance"
a creature with a body of a rabbit and a tail of a fish and wings of an eagle,"A mythical creature with the body of a rabbit, the detailed fur, the fully spread wings of an eagle, and the fish tail with scales.","Bird heads, non-rabbit body or fur, non-eagle wings, non-fish tail, scales or fins not on tail., animal legs, non-rabbit body, non-fish tail., non-rabbit body."
a creature with a body of a fox and a wingspan of an eagle and legs of a crab,"A mystical creature with the graceful body of a fox, grand wings of an eagle, and strong, nimble legs resembling those of a crab, soaring majestically in mid-air with a vibrant and fantastical backdrop, vivid colors, intricate details, and dynamic pose. Dramatic lighting highlights the creature's majestic wingspan and the vibrant landscape below.","Realistic animals, plain backgrounds, low detail, human-like features, bland colors, rigid poses., human-like features."
a creature with a body of a carp and a mane of a horse and claws of a hawk,"A majestic mythical creature with the body of a carp, the mane of a horse, and the claws of a hawk, depicted in a majestic and mythical style, with colorful and vibrant surroundings, soaring in the sky.","No horse body parts except the mane, no horse legs, no horse head, no wings, no separate animals combined in the same image, no creatures flying around the carp.,No horse body parts, no eagles with wings,No parts of the creature having a horse's body, and no horse head."
a creature with a body of a toucan and a trunk of an elephant and fins of a trout,"A fantastical creature with the body of a Toucan, the trunk of an elephant, and fins of a Trout, standing in a lush, vibrant jungle setting. The creature should have bright, colorful plumage, large floppy elephant ears, and shimmering trout fins. The jungle is dense with diverse tropical plants and trees, with streams and waterfalls adding to the lush environment. The creature exudes a magical and mythical aura, blending seamlessly with the colorful and lively jungle paradise.","Separate animals, toucan without trunk, toucan without fins, elephant without trunks, realistic creatures, plain backgrounds, single animal types, dull or muted colors, realistic creatures, urban setting, deserts, snowy environments, humanoid characteristics, elephant without trunk, dull or muted colors., realistic creatures."
a creature with a body of a seal and a mane of a lion and legs of a cheetah,"A mythical creature with the body and tail of a seal, the mane and face of a lion, and the legs of a cheetah standing on a beach, with a realistic coloration and natural surroundings.","Multiple creatures, distorted features, underwater scene, face of a cheetah, unnatural colors, legs that aren't cheetah's, body without seal features, unrealistic settings, incorrect animal parts placement., unrealistic coloration, lion's body, no seal features, unrealistic coloration."
a creature with a body of a deer and a horn of a rhinoceros and fins of a shark,"A fantastical creature with the body of a deer, a single horn of a rhinoceros on its head, and the dorsal fins of a shark on its back, standing in a mystical cave setting.","Multiple horns, antlers, rhinoceros body, incorrect animal parts, no fins, antlers, incorrect horn, incorrect animal parts., incorrect horn."
a creature with a body of a goat and a trunk of an elephant and claws of an eagle,"A mythical creature with the body of a goat, the trunk of an elephant, and the claws of an eagle, standing on a rocky platform, detailed and intricate black and white illustration, no other animals.","Realistic background, regular goat features, absence of elephant trunk and eagle claws, inclusion of additional animals, color illustrations, absence of rocky platform, absence of intricate detailing., color illustrations., absence of elephant trunk and eagle claws."
a creature with a body of a tarantula and a beak of a swan and legs of a hippo,"A fantastical creature with the round, hairy body of a tarantula, the elegant beak of a swan seamlessly integrated into its face, and the thick, sturdy legs of a hippo, with intricate textures and details.","Separate swan head, separate tarantula body, water elements, feathers, bird wings, standard arachnid legs.,Separate swan, separate tarantula, water, arachnid legs., water."
a creature with a body of a bat and a snout of a pig and hooves of a deer,"A fantastical creature with the body of a bat, the snout of a pig, and the hooves of a deer, standing in a mystical forest, with bat wings and deer ears. The creature should have lifelike colors and natural features, conveying a sense of harmonious blend between the different animal parts. The forest should have an ethereal, magical feel with soft glowing light filtering through the trees.","Human characteristics, extra limbs, weapons, unrealistic or unnatural colors., unnatural colors, weapons."
a creature with a body of a stingray and an antennae of a beetle and legs of a wolf,"A fantastical creature with the body of a stingray, antennae of a beetle, and the legs of a wolf in an underwater environment. Realistic colors and textures, natural marine background. ","Human features, unrealistic elements such as cartoonish styles, colors outside natural hues, additional limbs not mentioned (e.g., extra heads, wings), any other animal features not specified.,Any other animal features, human features, or additional limbs not mentioned (e.g., wings)., unrealistic elements."
a creature with a body of a shark and a beak of a parrot and legs of an elephant,"A creature with the body of a shark, the beak of a parrot, and the legs of an elephant, standing in a colorful, underwater cave.","Entire elephant, entire parrot, separate animals, fins, hands, claws, multiple heads, overly realistic features, tentacles, fish scales.,Fins, entire elephant or entire parrot,fins"
a creature with a body of a bison and a snout of a mole and claws of a crab,"A fantastical creature with the body and fur of a bison, the snout of a mole, and the claws of a crab. This creature stands on all four powerful legs with thick, shaggy fur and large horns curving upwards. The mole's snout protrudes seamlessly from its face, and crab-like claws replace its hooves, giving it a unique and unified appearance.","Separate bison elements, separate crab elements, hybrid creatures with disjointed animal parts, separate animals side by side, creature standing on two legs.,Separate bison, separate crab, hybrid creatures with multiple animals side by side, disjointed animal parts.,separate bison"
a creature with a body of a wolf and a trunk of an elephant and wings of a vulture,"A majestic creature with the body of a sleek wolf, seamlessly incorporating the graceful trunk of an elephant and the powerful wings of a vulture, presented in a natural and harmonious manner in a mythical forest setting.","Separate animals, disjointed parts, unrealistic blending, robotic appearance, unnatural poses, harsh transitions between animal parts, synthetic textures, out-of-place elements., unnatural poses., unrealistic blending."
a creature with a body of a bear and horns of a beetle and a tail of a crocodile,"A mythical creature with the body of a bear, beetle-like horns on its head, and a crocodile's tail, standing in a serene forest river with lush trees, rocks, and clear water around, depicted in a realistic and harmonious natural setting.","Foot of a crocodile, cartoonish style, second creature present, separate parts, extra animals, manipulated body parts, separate parts, unrealistic elements, artificial features, manipulated body parts., separate parts."
a creature with a body of a flamingo and a head of a whale and fins of an alligator,"A majestic creature with the slender body of a flamingo, a powerful head of a whale, and unique alligator-like fins, standing elegantly in a vibrant tropical landscape. The scene is filled with lush greenery, exotic plants, and clear blue skies, embodying a beautiful and lively atmosphere.","Traditional flamingo head, traditional flamingo legs, crocodile head, mismatched animal parts, plain background, non-tropical setting, any other animal parts, cartoonish style, unrealistic proportions., non-tropical setting., any other animal parts."
a creature with a body of a frog and a wingspan of a vulture and tail of a squirrel,"A creature with the body of a frog, the wingspan of a vulture, and the tail of a squirrel, standing on the ground.","Features of any other animal not mentioned, extra limbs, unrealistic proportions, feathered tail, fur-covered body, fur-covered wings, standing next to another animal or creature., fur-covered body., unrealistic proportions."
a creature with a body of a monkey and wings of a bat and snout of a pig,"A fantastical creature with the body of a monkey, wings of a bat, and the snout of a pig, standing in a lush green natural forest environment with sunlight filtering through the trees.","No extra limbs, no additional animal traits, no clothes, no accessories, no human features, no unnatural colors or patterns, no extra limbs, no unrealistic elements, no artificial objects, no exaggerated features, no other creatures., no unnatural colors or patterns.,no extra limbs"
a creature with a body of a whale and a head of a mosquito and tail of a rat,"Create a hybrid creature seamlessly combining the robust body of a whale, the intricately detailed head of a mosquito with a proboscis, and the long, thin tail of a rat. Ensure the features are perfectly fused in a realistic and cohesive way, without obvious seams or mismatched parts.","Separate animals, multiple creatures, cartoonish representations, unrealistic combinations, mismatched parts, disconnected body parts, exaggerated features, obvious seams., obvious seams, exaggerated features."
