original_prompt,prompt,negative_prompt
a creature with a body of a squid and a mane of a lion and tail of a skunk,"A fantastical creature with the body of a squid, adorned with the majestic mane of a lion surrounding its head, and characterized by the fluffy, distinct black and white tail of a skunk. The creature should feature realistic squid tentacles, lifelike textures, and natural proportions, creating a harmonious and cohesive design. Each element should come together in a seamless, organic way, emphasizing a blend of marine and terrestrial attributes.","Cartoonish style, anthropomorphic features, low detail, unrealistic proportions, overly stylized elements, non-organic materials, any other animal features not specified, exaggerated or unnatural features, bipedal stance, lacking realism, any hint of human traits or expressions., exaggerated or unnatural features., any other animal features, and non-organic materials., unrealistic proportions."
a creature with a body of a parrot and a head of a cat and fins of a dolphin,"Create an enchanting underwater magical creature with a seamlessly blended body of a parrot, a cat's head, and dolphin's fins. The creature should have an elegantly integrated appearance, reflecting the grace of both land and aquatic animals. The underwater scene should have realistic lighting filtering through crystal-clear waters, and the environment should be rich with vibrant marine life. Surround the creature with colorful coral reefs, a variety of fish species, and other fascinating sea creatures.","Separate animals, disjointed parts, unrealistic lighting, bland background, non-underwater scene, human elements, terrestrial scenery, individual animal features not blended into one creature, murky water, a simple parrot with a dolphin and cat elements., human elements., murky water."
a creature with a body of a butterfly and legs of a cheetah and wings of a bat,"A fantastical creature featuring the vibrant, patterned body of a butterfly, six sleek, powerful cheetah legs with fur, and imposing, leathery bat wings with a realistic texture. The creature should have bright and natural colors with a seamless blend of features that emphasizes a realistic, yet magical appearance. The body should clearly exhibit butterfly-like patterns and textures while retaining the shape and limbs of a cheetah, and the wings should be both leathery and imposing with a natural bat-like appearance.","Human-like features, cartoonish elements, unrealistic proportions, dull colors, neon colors, animated style, overly saturated colors, disjointed features, fantasy elements that do not align with natural aesthetics, glowing effects, overly saturated colors, dull colors, unrealistic colors, entirely animal-like appearance, disconnected body parts, simple textures, plain colors, glowing effects., overly saturated colors., dull colors., cartoonish elements."
a creature with a body of a rooster and a tail of a gecko and claws of a lion,"A fantastical creature with the body and overall form of a rooster, the tail of a gecko, and the claws of a lion. The creature maintains its rooster-like appearance but features a distinctive gecko-like tail and imposing lion-like claws. The color scheme is realistic and natural, with the rooster's traditional colors of red, yellow, and orange blending seamlessly with the texture and color of the gecko tail. ","No lion heads, no non-rooster bodies, no other animal features besides the gecko tail and lion claws. No scales, no fur, no unrealistic or cartoonish color schemes. No extra limbs, no dragon-like features, no unusual body shapes or postures. No other animals' features mixed in or reptilian limbs besides the gecko tail., fur, unrealistic or cartoonish color schemes. No extra limbs, no other animal features besides gecko tail and lion claws, no extra limbs, no unrealistic or cartoonish color schemes, no reptilian limbs or skin, no fur or scales, no unusual body shapes or postures., no other animals, no dragon-like features., and no unrealistic or cartoonish color schemes."
a creature with a body of a snake and a head of a falcon and legs of a cheetah,"A fantastical creature with the body of a snake, the head of a falcon, and the legs of a cheetah.","No wings, no extra legs, no cheetah head, no falcon body, no leopard body, no additional animal features such as extra heads or tails, no secondary animals perched on or interacting with the creature, no blending of multiple creatures, no misplacement of animal parts., no secondary animals, no additional animal features such as extra heads or tails."
a creature with a body of a wolf and a beak of a toucan and wings of a bat,"A stunning, mythical creature with the elegant body of a wolf, a vibrant and eye-catching toucan beak, and grand, leathery bat wings, standing proudly in an enchanting, magical forest setting. The creature is depicted with realistic proportions and lifelike details, blending harmoniously with its natural surroundings. Soft beams of sunlight filter through the dense canopy, casting a soft glow on the creature. The bright colors of the beak contrast beautifully with the earthy tones of the forest.","Cartoonish traits, unrealistic body proportions, exaggerated musculature, cluttered background elements, human-like poses, unnatural color schemes, overly artificial appearance, distracting background elements, cartoonish features, unnatural proportions, overly muscular body, human-like posture, artificial look, unnatural colors, background clutter, unrealistic appearance.,Cartoon-like traits, confusing background elements, unrealistic proportions, artificial appearance, background elements that distract from the creature., distracting background elements.,Cartoonish features, artificial appearance."
a creature with a body of a salamander and a snout of a bear and legs of a kangaroo,"A fantastical creature that has the body of a salamander, the snout and facial features of a bear, and powerful legs like a kangaroo. Its skin is smooth and amphibian-like, with a lizard-like tail. The creature does not have an upright posture but stands and moves on its strong kangaroo legs.","Extra limbs, wings, fur, feathers, human-like features, upright posture, furry texture, antennae, scales., furry texture., human-like features."
a creature with a body of a giraffe and a snout of a pig and fins of a fish,"A whimsical creature with the long, elegant neck and body of a giraffe, the distinctive snout of a pig, and large, colorful fins of a fish. Set in a vibrant, magical forest with glowing flora and fauna, depicted in a highly detailed and fantastical style. Ensure the scene is lively and full of fantastical elements, capturing the essence of a beautiful, enchanted world. Emphasize vivid, bright colors, intricate details, and an otherworldly atmosphere.","normal giraffe, realistic animal, simple design, plain background, missing features, blurry, dull colors, lack of detail, lack of depth, realistic forest, mundane scene, drab, ordinary elements, lack of vibrancy, incomplete, uninspired., lack of detail."
a creature with a body of a sloth and a head of a crocodile and fins of a marlin,"A fantastical creature with the body and claws of a sloth, the menacing head of a crocodile, and the sleek fins of a marlin gracefully swimming in an underwater environment teeming with vibrant coral reefs and diverse marine life. The scene is colorful and detailed, emphasizing the unique hybrid nature of the creature.","Legs, humanoid features, wings, fish-like bodies, standing on ground, land environment, fur, scales., scales, land environment., fish-like bodies., fur."
a creature with a body of a buffalo and a beak of a duck and claws of a lobster,"A realistic hybrid creature with the sturdy body of a buffalo, the distinctive beak of a duck, and the strong claws of a lobster, standing alone in a natural, forested environment. The animal features blend seamlessly and naturally into one cohesive design, creating a harmonious and believable new creature.","Human-like features, extra limbs, multiple individual animals, overly visible animal parts separation, unrealistic colors, additional animal features beyond specified, overly cartoonish elements, artificial textures, exaggerated proportions, non-forested environments., overly cartoonish elements., additional animal features, unrealistic colors."
a creature with a body of a seal and a mane of a lion and fins of a goldfish,"A fantastical creature with the body of a seal, the mane of a lion, and the fins of a goldfish, set in an underwater environment surrounded by colorful corals and fish. The creature should display smooth and natural transitions between the body parts, maintaining a harmonious appearance. The underwater scenery should be vibrant and filled with bright, vivid colors, with gentle sunlight filtering through the water to create a serene ambiance.","Additional animal parts, unrealistic colors on the creature, human-like features, cluttered background, overly dark or murky water, jarring transitions between body parts, overly busy scene, lion-like facial features, overly cluttered background, fish attached to the creature., overly cluttered background., lion-like facial features., overly busy scene., cluttered background."
a creature with a body of a camel and a wingspan of a hawk and legs of a cheetah,"A majestic creature with the body of a camel, the expansive wingspan of a hawk, and the sleek legs of a cheetah, standing nobly in the middle of an expansive desert. The sky is a clear azure, and the sun casts a golden glow over the undulating sand dunes. The creature's wings are spread wide, ready to take flight.","Multiple heads, extra limbs, cartoon elements, unrealistic proportions, overly saturated colors, abstract features, humanoid traits, distorted anatomy, too many textures mixed, missing wings., distorted anatomy., cartoon style, humanoid traits., unrealistic proportions., cartoon style."
a creature with a body of a mole and a beak of an eagle and wings of a cockroach,"A mythical creature with the body of a sturdy mole, the sharp beak of an eagle, and the delicate wings of a cockroach, seamlessly combined into a single enchanting and realistic entity. The creature should appear natural and cohesive, with smooth transitions between its mole body, eagle beak, and cockroach wings.","Insect appendages, eagle body, inaccurate wings, separate creatures, wrong textures, multiple heads, incorrect body proportions, inauthentic creature merging, distorted features, low detail, overly cartoonish appearance, patchy textures, detached elements, unbalanced design, unnatural integration., overly cartoonish appearance.,Eagle body, insect appendages, inauthentic creature merging., multiple head., wrong textures."
a creature with a body of a cobra and a head of a duck and claws of a bear,"A fantastical creature with the sleek, scaled body of a cobra, adorned with the distinctive head and beak of a duck, further equipped with the powerful claws of a bear.","Muscular human-like build, bird-like body, reptilian head, multiple heads, multiple creatures, extraneous elements, bear body, human body features, additional animals, muscular legs, fur, bird-like elements, furry body, duck body, multiple heads, extraneous elements.,Dinosaur-like features, muscular human-like build, fur., bear body.,Multiple heads"
a creature with a body of a snail and a head of a parrot and legs of a cheetah,"A fantastical hybrid creature with a cohesive design: the spiraled body and shell of a snail, seamlessly transitioning into the feathered head and beak of a parrot. This head merges smoothly into the strong, agile legs of a cheetah, covered in their signature spots. The creature should present an imaginative and well-integrated anatomy, with no part looking like a separate entity or a realistic animal part. The transition between the snail's shell, the parrot's feathers, and the cheetah's legs should be styled artistically and fluidly to avoid any jarring changes.","Separate, realistic animal body parts; disconnected and non-integrated transitions; separate snail, parrot, and cheetah features without imaginative blending; normal-looking body parts of specific animals; realistic animal forms or incorrect transitions that don't merge seamlessly into a single, integrated creature. Avoid disjointed anatomy and separated parts of the snail, parrot, and cheetah.,Separate body parts of a parrot, snail, and cheetah; realistic animal body parts without integration; incorrect anatomy; and separate, realistic animal features. Avoid having a normal-looking body of any singular animal or separations between animal body parts. Avoid realistic or disconnected transitions between the shell, head, and legs of the creature., realistic animal features. Avoid having a normal-looking body of any singular animal or separations between animal body parts.,Separate parrot, realistic animal body parts without integration, incorrect anatomy, and separate realistic animal features. Avoid having a normal-looking body of any singular animal., normal-looking animal body parts, incorrect anatomy and features (for example, avoid having realistic animal forms that are separate rather than integrated into a single creature)"
a creature with a body of a hedgehog and a tail of a scorpion and fins of a whale,"A fantastical creature with the body of a hedgehog, a scorpion's tail, and whale fins, standing on a calm water surface in a serene and misty environment, with a gentle reflection in the water, and subtle natural lighting.","Human features, extra limbs, background distractions, additional animals, unrealistic textures, overly bright colors, sharp shadows., overly bright colors.,human features, additional animals."
a creature with a body of a monkey and a beak of a hummingbird and fins of a whale,"A fantastical hybrid creature with the body and fur of a monkey, the delicate and colorful beak of a hummingbird, and large, whale-like fins. The creature is set against a vibrant underwater background full of intricate details, colorful marine life, and dramatic lighting effects that highlight its unique attributes. The scene includes coral reefs, schools of fish, and a magical, whimsical ambiance.","Separate animals, plain background, unrealistic style, harsh lighting, monochrome colors, isolated elements, realistic style, unblended parts, wings, avian body, non-aquatic setting, non-aquatic setting., unblended parts., isolated elements.,separate animals"
a creature with a body of an elephant and a shell of a turtle and wings of a butterfly,"A majestic creature with the sturdy body of an elephant, seamlessly integrated with a turtle shell on its back, and adorned with vibrant butterfly wings that blend harmoniously. The creature looks natural and enchanting, with earthy tones for the elephant body, a greenish turtle shell, and radiant butterfly wings. ","Human features, unnatural colors not inherent to elephants, turtle shells, or butterfly wings, colors besides earthy tones for the elephant body, greenish tones for the turtle shell, and natural butterfly wing shades. Other animal parts, colors besides those of the elephant body, turtle shell, or butterfly wings., separate butterflies, and natural butterfly wing shades., other animal parts, unnatural colors not inherent to the animals, unnatural colors not inherent to the animals., unnatural colors besides those of each specific animal feature."
a creature with a body of a panda and a beak of a penguin and claws of a tiger,"A natural creature combining the body of a panda, the beak of a penguin, and the claws of a tiger standing on land within a lush forest setting. The forest is vibrant with greenery, and the creature is positioned on a natural dirt path amidst tall trees.","Bird wings, cat ears, tail, unrealistic colors, water, swimming, ocean, seabed, text, extra limbs, fantasy elements, multiple heads, anthropomorphic features, human traits, unnatural body shapes, standing upright, cartoonish., unnatural body shapes."
a creature with a body of a butterfly and a tail of a scorpion and fins of a fish,"A fantastical creature with the body of a butterfly, the tail of a scorpion, and fins of a fish, depicted in a detailed illustration with vibrant colors, set in an underwater environment, showcasing colorful reefs and marine life.","Insect legs, frog features, muted colors, dry land, multiple separate creatures, no fins, insect legs, land-based creatures, wings only, plain background., multiple separate creatures.,insect legs"
a creature with a body of a tiger and a wingspan of a dragonfly and antennae of an ant,"A highly realistic creature with the body of a tiger, large delicate dragonfly wings, and the antennae of an ant, standing on a simple, plain background. Minimalistic, natural colors, life-like proportions.","Multiple insects, additional animals, complex background, futuristic features, unrealistic textures, cartoonish style, unnatural colors, extra objects, multiple creatures, exaggerated proportions, 3D rendering flaws., unrealistic features, exaggerated proportions., unnatural colors., cartoonish style."
a creature with a body of an iguana and a wingspan of a bat and tail of a dog,"A mythical creature with the body of an iguana, the wingspan of a bat, and the tail of a dog. The creature is standing on all fours with its wings spread wide. It has scaly skin with intricate patterns and sharp claws. Surround this creature in a dense forest setting with lush greenery, tall trees, and a natural atmosphere. Ensure the lighting conveys a sense of realism and detail.","Human features, extra limbs, non-reptilian skin, unrealistic colors, artificial backgrounds, mammalian body structure, humanoids, modern elements, cities, human clothing., mammalian body structure., artificial backgrounds., and backgrounds."
a creature with a body of a snail and a shell of a turtle and fins of a fish,"A whimsical creature with the elongated, slimy body of a snail, adorned with the hard, protective shell of a turtle, and small, delicate fins of a fish protruding from its sides, on a light blue background.","Legs, wings, fur, antennae, scales, tentacles., scales., antennae., and scales"
a creature with a body of a walrus and a beak of a falcon and antennae of a beetle,"A creature with the body of a walrus, the beak of a falcon, and the antennae of a beetle, standing on land.","Wings, bird limbs, flippers, aquatic environment, text, feathers, scales, fur, tusks, whiskers, separate insect., whiskers., text."
a creature with a body of a chameleon and a trunk of an elephant and claws of an eagle,"A fantastical creature with the body of a chameleon, the trunk of an elephant, and the claws of an eagle, standing majestically in a lush jungle environment. The vibrant foliage and soft green light filtering through the trees highlight its unique features.","Multiple heads, separate animals, wings, feathers, humanoid features., feathers.,Wings, separate animals."
a creature with a body of a crocodile and a tail of a peacock and a head of a rabbit,"A fantastical creature with the body of a crocodile, the colorful, feathered tail of a peacock, and the head of a rabbit. The creature stands on its hind legs, showcasing its vibrant feathers, exuding a whimsical and mythical aura. The setting is magical and otherworldly, with a lush, enchanted forest background and a soft, mystical light filtering through.","Multiple heads, additional animals, humanoid features, separate or detached parts of the creature, unrealistic proportions, extra limbs, insect wings, non-animal body parts, cartoonish style, unnatural lighting, modern or urban elements., wings, non-animal body parts., cartoonish style., separate or detached parts of the creature."
a creature with a body of a lizard and a beak of a toucan and wings of a hawk,"A fantastical creature with the body of a lizard, the beak of a toucan, and the wings of a hawk. The creature stands majestically with vivid colors, reptilian scales, vibrant feathers, and powerful wings spread wide. The colors are bright and contrasting, featuring lush greens, deep blues, and striking reds. The background is plain white to highlight the creature.","Fur, humanoid features, extra limbs, muted colors, dark lighting, multiple heads, additional creatures, background details., background details, additional creatures., multiple heads."
a creature with a body of a rhino and a beak of a hawk and legs of a horse,"A fantastical creature with the body shape of a rhino, the beak of a hawk, and the legs of a horse, rendered in a highly realistic style.","No extra animal features, no additional horns, no humps, no feathers, no wings, no claws, no heads or parts from other animals, no features typical to rhinos except for the body shape, no tusks, no humanoid characteristics, avoid cartoonish or unrealistic styles, no anthropomorphic features., no hooves, no tusks., avoid any features typical to rhinos except for the body shape, avoid cartoonish or unrealistic styles."
a creature with a body of a panther and antennae of a moth and claws of a rattlesnake,"A lifelike creature with the body of a panther, the antennae of a moth on its head, and the claws of a rattlesnake, rendered in a highly detailed and realistic manner, set against a natural forest background.","wings, snake head, extra limbs, additional animal parts such as snake body or extra legs, cartoonish style, floating animals, separate animals, exaggerated features, unrealistic proportions, rattlesnakes, floating animals, cartoonish style, butterflies, insect body., additional animal parts such as snake body or legs, unrealistic proportions., floating animals., cartoonish style."
a creature with a body of a rabbit and antennae of a moth and legs of a horse,"A fantastical creature with the body of a rabbit, the antennae of a moth, and the legs of a horse, standing in a mystical forest.","Butterfly wings, horse head, rabbit ears, rabbit-like arms, curled tail, unequipped legs, unrealistic proportions, incorrect limbs, elongated rabbit-like arms, moth wings, rabbit legs., butterfly wings, incorrect limbs., curled tail., rabbit legs, rabbit-like arms., rabbit ears."
a creature with a body of a leech and a shell of a snail and legs of a kangaroo,"A surreal, otherworldly creature with an elongated, smooth body featuring a seamlessly integrated coiled shell on its back. It possesses powerful, muscular legs that blend perfectly without any recognizable animal traits. The design should be cohesive and abstract, avoiding cartoonish and recognizable animal features, resulting in an alien and ethereal aesthetic.","No cartoonish elements, no recognizable animal heads or bodies, no humanoid features, no leech-like body, no realistic animal legs, no snail shells, no hybrid creatures that appear as an obvious mix of existing animals, no visible facial expressions, no familiar animal forms., no hybrids that look like an obvious mix of existing animals' body parts, no realistic animal heads, no recognizable animal bodies, no kangaroos, no snails., no hybrids that look like an obvious mix of existing animals' body parts., no hybrid creatures that look like an obvious mix of existing animals, no realistic animal heads or recognizable animal bodies., no hybrid creatures that look like a mix of existing animals, no humanoid features."
a creature with a body of a turtle and a tail of a horse and wings of a dragon,"A friendly, mythical creature with the body of a turtle, a tail of a horse, and the wings of a dragon, standing on a bright, grassy terrain. The creature's turtle shell is prominent, with large, majestic dragon-like wings. It has a single turtle-like head, four limbs, and is vibrant and cheerful. The setting includes a clear blue sky and white clouds, giving a whimsical and joyful atmosphere.","Multiple heads, extra limbs, snake-like body, aquatic environment, dark or menacing appearance, incorrect anatomical features, resting or seated position, desert or urban environment, horse-like head, gloomy or dreary setting., overly dark or menacing appearance, dark or gloomy setting., seated or resting position, desert or urban environment., horse-like head., overly dark or menacing appearance."
a creature with a body of a sea lion and fins of a shark and claws of an eagle,"A majestic mythical creature gliding gracefully underwater with the sleek body of a sea lion, adorned with the agile and powerful fins and tail of a shark, and ending in formidable eagle-like claws. The creature moves fluidly through the crystal-clear ocean, exuding grace and a perfect blend of all its elements in harmonious unity.","birds, separate animals, eagle, flying creatures, regular sharks, regular sea lions, fins of other animals, scenes above water, mismatched body parts, wings, feathers., mismatched body parts., fins of other animals."
a creature with a body of a rhino and a beak of a pelican and claws of a crab,"A realistic hybrid creature with the sturdy and muscular body of a rhino, seamlessly integrated with the distinct beak of a pelican as part of its face, and powerful, naturally jointed claws of a crab. The creature stands naturally in a lush and vibrant forest environment, blending smoothly into the surroundings with realistic textures and natural colors. The integration between the body, beak, and claws is harmonious and lifelike, showcasing a believable and natural mixture of features.","Separate animals, disjointed parts, unnatural integration, cartoonish elements, plain backgrounds, multiple creatures, isolated elements, unnatural colors, harsh lighting, rough transitions, artificial look, unrealistic proportions, fantasy elements, unnatural poses., unrealistic integration, fantasy elements., and artificial look., multiple creatures.,separate animals"
a creature with a body of a horse and a tail of a scorpion and a head of a fox,"A mythical creature with the strong and graceful body of a horse, a beautifully segmented and detailed scorpion tail, and the sharp and cunning features of a fox's head. The creature is intricately detailed and seamlessly integrated.","Disjointed anatomy, mismatched parts, unrealistic body proportions, fragmented creature, mismatched combinations, disproportionate features, disconnected segments, unnatural anatomy, choppy integration, unrealistic details., unrealistic anatomy, disproportionate features., unrealistic body proportions.,Two separate parts of creatures, unrealistic anatomy."
a creature with a body of a lobster and the tail of a fox and wings of a bat,"A lifelike fantasy creature with the body of a lobster seamlessly blending into the tail of a fox, and adorned with the membranous wings of a bat. The creature should exhibit realistic, detailed rock textures and lifelike, intricate features that make its fantastical nature appear believable. The color palette should be natural and subdued, emphasizing the creature's realistic attributes and textures, with finely detailed and organic elements harmoniously integrated.","Cartoonish features, unrealistic proportions, simplified textures, unrealistic lighting, overly bright colors, background elements, additional characters, anthropomorphic qualities, overly bright colors, toy-like appearance, glossy surfaces., anthropomorphic qualities., overly bright colors., background elements."
a creature with a body of a lion and a tail of a scorpion and wings of a bat,"A majestic mythical creature with the body of a muscular lion, a fierce scorpion's tail arched menacingly above it, and vibrant bat wings extended in intricate detail. The lion's body should display powerful muscles, and its posture should be regal and commanding. The background is subtle and unobtrusive, keeping the focus on the detailed and vivid depiction of the creature, emphasizing the natural hues and the intricate webbing of the wings.","Multiple creatures, blurry details, low contrast colors, elements that are not part of a lion, a scorpion's tail, or bat wings, unclear creature features, overly complex backgrounds, human elements, robotic features, indistinct creature silhouettes, busy or cluttered backgrounds, additional animals, overly complex backgrounds, anything other than a muscular lion body with a scorpion's tail and bat wings., scorpion's tail, busy or cluttered backgrounds., anything other than a lion body with a scorpion's tail and bat wings, overly complex backgrounds., anything other than a lion body with a scorpion's tail and bat wings."
a creature with a body of a giraffe and antennae of an ant and legs of a gazelle,"A mythical creature combining the long, elegant body of a giraffe, agile legs of a gazelle, and adorned with the delicate antennae of an ant. The illustration is created in a fantasy art style, with a simple background to ensure the creature's unique and whimsical features are the focal point. The elements are blended cohesively to create a harmonious and unified appearance.","Multiple creatures, realistic animals, separate animals, insects, busy or bustling scene, detailed background, realistic environment, plain giraffe, plain gazelle, insect-like entire body, dark and foreboding colors., insect-like entire body., bustling scene., detailed background., realistic environment."
a creature with a body of a skunk and wings of a falcon and claws of a bear,"A hyper-realistic fantastical creature combining the body of a skunk, the wings of a falcon, and the claws of a bear. The creature features lifelike textures and intricate shading to emphasize its hybrid nature. It stands in a natural pose, displaying a perfect balance and harmony of its skunk body, falcon wings, and bear claws with exceptional detail, including realistic fur, feathers, and shadowing.","Panda, cartoon, simplistic, unrealistic proportions, animated style, childlike, exaggerated features, low detail, anthropomorphic, comical, cute, 2D illustration, soft colors, humanoid, unrealistic textures, unbalanced pose., soft colors., panda,panda"
a creature with a body of a kangaroo and claws of a crab and wings of a peacock,"A fantastical creature with the body of a kangaroo, featuring menacing crab claws in place of its normal forearms, and vibrant, intricately patterned peacock wings emerging from its back. The creature stands in an enchanted forest, bathed in magical light. The surroundings are filled with lush, exotic flora and whimsical, vibrant details that enhance the mystical ambiance. The forest radiates vibrant colors and an element of wonder, making the overall scene enchanting and otherworldly.","Real animals, normal kangaroo legs, plain wings, plain colors, normal crab claws, plain environment, mundane details, normal crabs, separate crab, plain peacock wings, ordinary forest, mundane details, realistic appearance, typical crab features, plain wings., ordinary forest., mundane details., normal crab., crab"
a creature with a body of a peacock and a snout of an anteater and wings of a bee,"A majestic, fantastical creature with a vibrant, ornate body and tail feathers of a peacock, the elongated snout of an anteater, and delicate, translucent wings like bee wings, standing proudly in a mystical forest with soft, magical lighting filtering through tall trees.","Separate animals like bees, anteaters, peacocks, dragons, griffins; individual creatures such as bees, peacocks, anteaters, griffins, or mythical creatures; isolated animals like bees, anteaters, peacocks., anteaters., or mythical creatures.,Separate animals such as bees"
a creature with a body of a dragon and a trunk of an elephant and fins of a swordfish,"A magnificent, fantastical creature with the body of a dragon, possessing a long, elegant trunk reminiscent of an elephant's and sharp, gleaming fins that resemble those of a swordfish. The integration of an elongated trunk and sleek fins with a majestic dragon's body is seamless and artistic, creating a creature that is both awe-inspiring and imaginatively unique. This creature emanates an aura of majesty and enchantment, blending the mythical power and fierce appearance of a dragon with the unique characteristics of an elephant's trunk and a swordfish's fins.","Wings, traditional dragon head features, bipedal stance, cartoonish style, full elephant body, underwater environment, only swordfish attributes, realistic dragons, traditional dragon features, unaltered dragon form, conventional dragon features, realistic setting, sunset background, standing on water., unaltered dragon body, realistic or conventional dragons, unaltered dragon form., only swordfish attributes., unaltered dragon, bipedal stance., realistic dragons."
a creature with a body of a peacock and a shell of a snail and wings of a vulture,"A fantastical creature with the body of a peacock adorned in vibrant, colorful feathers and a robust snail shell on its back. It has majestic wings resembling those of a vulture. The creature stands with pride in a lush, mystical forest-like setting, with rays of sunlight filtering through the dense canopy. The magical atmosphere is enhanced by a variety of flora and soft shadows.","Human features, regular animals, plain backgrounds, unrealistic colors, extra appendages, man-made objects, urban elements, aquatic elements, plain settings, distorted shapes, abstract designs, multiple heads., multiple heads, abstract designs., extra appendages., plain settings."
