original_prompt,prompt,negative_prompt
a creature with a body of a chimpanzee and the wings of a seagull,"A fantastical creature with the body of a chimpanzee and the wings of a seagull in a dynamic pose, with realistic textures and detailed feathers, rendered in high resolution with lifelike lighting and shading.","Human features, cartoonish elements, unrealistic proportions, low-quality details, full-body seagulls, background clutter, unrealistic lighting, unnatural wing placement."
a creature with a body of a spider and the snout of a tapir,"A creature with the body of a spider and the snout of a tapir, detailed textures, and realistic lighting. Emphasize the spider-like body structure and the distinct tapir snout. The background should be a natural environment with a forest setting.","Humanoid features, extra legs beyond a spider, non-spider body parts, cartoon style, unrealistic proportions, traditionally resembling a tapir or other animals, urban or artificial background.,humanoid features, resembling a traditional tapir or other animals, unrealistic proportions."
a creature with a body of a moth and the snout of a crocodile,"A fantastical creature featuring the body of a moth and the snout of a crocodile, with delicate moth wings showcasing intricate patterns, a sturdy moth body, and a well-defined, seamlessly blending crocodile snout. The coloring should reflect a natural mix of moth and crocodile characteristics, with subtle transitions between the two.","Extra appendages, unrealistic colors, non-moth or non-crocodile features, anthropomorphic traits, background elements, excessive wings, human-like traits, armor-like textures, exaggerated features, blurry details, poor blending of features., exaggerated features., background elements."
a creature with a body of a piranha and the snout of a pig,"A creature with the body of a piranha and the snout of a pig, sharp teeth, aquatic environment, scales, swimming underwater, clear blue water, realistic.","Human-like features, legs, wings, multiple heads, background clutter.,human-like features, background clutter"
a creature with a body of a bat and the fins of a dolphin,"A mythical creature combining a bat's body with the fins of a dolphin, flying in an enchanting underwater scene, surrounded by vibrant sea life and colorful corals under the moonlight, with luminescent fish gliding nearby, mysterious underwater plants, and shimmering bubbles.","Traditional bat wings, absence of fins, completely above water, no sea life, no colorful corals, dull scenery, no luminescent fish, no underwater plants, no shimmering bubbles., dull scenery."
a creature with a body of an owl and the trunk of a tapir,"A mythical creature with the body of an owl and the trunk of a tapir, in a mystical forest, with intricate feathers and glowing eyes. The atmosphere is magical with bioluminescent plants surrounding the creature. Make the scene surreal, detailed, and highly realistic, with a focus on the rich textures of the feathers and the magical light from the bioluminescent plants.","Regular owl, regular tapir, plain backgrounds, unrealistic, blurry, distorted, normal animals, ordinary forest, simple feathers, antlers, water, aquatic, tail., simple feathers., distorted."
a creature with a body of a cow and the beak of a parrot,"A realistic creature with the body of a cow and the beak of a parrot, standing in a grassy field under a clear sky. The creature is standing upright and has distinct cow features except for its colorful parrot beak.","Extra animals, sitting, without clear details, unrealistic elements, parrot body, parrot head, mixed features of other animals., parrot body."
a creature with a body of a guinea pig and the tail of a scorpion,"A realistic creature with the body of a guinea pig and the tail of a scorpion, featuring detailed textures and lifelike characteristics, set against a simple, blurred background.","Extra limbs, unrealistic colors, wings, horns, segmented body, background objects., background objects, segmented body."
a creature with a body of an eagle and the hooves of a bison,"A majestic, mythical creature with the body of an eagle and the hooves of a bison, soaring gracefully in the sky with powerful wings and sharp talons, against a clear, uncluttered background.","Human features, other animal parts, unrealistic proportions, cluttered background, crowded scene, text.,human features"
a creature with a body of a kangaroo and the shell of a tortoise,"""A hybrid creature with the body and legs of a kangaroo and a large tortoise shell on its back, standing in a natural environment. The creature should have a kangaroo-like head and be depicted in a desert landscape.""","""tortoise body, turtle, reptilian head, grass background, giraffe body, bird features, unrealistic colors, grass background, wrong environment, wrong features"",tortoise body, unrealistic colors., grass background"""
a creature with a body of a penguin and the arms of a lemur,"A realistic creature with the body of a penguin and the arms of a lemur, standing on a rocky surface with other penguins in the background. The features blend seamlessly, with the lemur arms naturally integrated with the penguin body.","Beak, traditional penguin wings, cartoon style, unrealistic colors, exaggerated features, penguin head, feathers on arms., unrealistic colors."
a creature with a body of a python and the wings of a dragonfly,"A fantasy creature with the long, sinuous body of a python and the delicate, translucent wings of a dragonfly, set against a simple purple background.","no ordinary snakes, no background details beyond a single color, no other animals, no solid wings, no humans, no cartoonish features, no background details"
a creature with a body of a frog and the beak of a pelican,"A fantastical creature with the body of a frog and the beak of a pelican, depicted with realistic details, set in a lush natural background with vibrant colors. The creature should have realistic proportions, natural colors, and no exaggerated or cartoonish features. The background should include detailed, vibrant foliage, flowers, and a natural water setting.","Multiple eyes, unnatural colors, distorted features, extra limbs, cartoonish features, exaggerated proportions, crowns, and overly simplistic details., exaggerated proportions., extra limbs."
a creature with a body of a sloth and the tail of a scorpion,"A realistic creature with the body of a sloth and the tail of a scorpion, featuring detailed fur, realistic texture, and natural woodland colors. The creature should be depicted in a natural forest environment with lush greenery and trees around. The setting should have a serene and mystical ambiance, capturing the uniqueness of this mythical creature.","Cartoonish features, unrealistic colors, abstract shapes, unnatural environments, humanoid characteristics, artificial objects, and bright neon colors., unnatural environments., abstract shapes."
a creature with a body of a crow and the paws of a raccoon,"A mythical creature with the body of a crow and the paws of a raccoon, in a lush green natural environment, surrounded by subtle mystical elements such as glowing flora and faint magical particles. The creature stands uniquely with raccoon's paws, giving it an enchanted and otherworldly appearance.","Human elements, cityscape, other animals, non-natural backgrounds, distorted features, typical bird feet., non-natural backgrounds., distorted features."
a creature with a body of a walrus and the legs of an antelope,"A mythical creature with the body of a walrus and the legs of an antelope, blending the characteristics seamlessly, set in a lush forest environment with vibrant greenery and dappled sunlight filtering through the trees. The creature has smooth transitions between its walrus body and antelope legs, appearing natural and harmonious in the forest setting.","Walrus tusks, antelope body, recognizable animals, incorrect body parts, water background, urban settings, unrealistic creatures, lizards, reptiles., urban settings., water background."
a creature with a body of a whale and the wings of a bat,"A mythical creature soaring over the ocean with the body of a smooth-skinned whale and large, bat-like wings. The creature has a majestic, graceful flying posture, displaying its vast wingspan against the backdrop of the sky and sea, embodying an essence of wonder and myth. ","Birds, fish, human features, generic bats, generic whales, other animals, fins instead of wings, incorrect settings, non-mythical features, unrealistic proportions, mundane elements, incorrect environments, distorted anatomy., unrealistic proportions., other animals."
a creature with a body of a bear and the antlers of a deer,"""A realistic depiction of a mythical creature with the robust body of a bear and the detailed, majestic antlers of a deer, standing gracefully in a serene forest setting. Focus on natural colors and intricate textures, capturing the tranquility and untouched beauty of the wilderness.""","""No additional animal traits, no human-like features, no background distractions, not cartoonish, no exaggerated features, no unrealistic colors or bright hues, no blurry or out-of-focus areas, no mythical elements other than the described creature."", no bright or unrealistic colors,""No other animal traits, no unrealistic colors."""
a creature with a body of a sea cucumber and the legs of a jaguar,"A mythical creature with the elongated, textured body of a sea cucumber and the agile, muscular legs of a jaguar, standing in an underwater setting. The sea cucumber body should be prominent and detailed, merging seamlessly with powerful jaguar legs, all within a calm and natural aquatic environment.","No human-like features, no spiral or unrealistic body shapes, no upright standing like a human, no other animals, no cartoonish style, no swimmers or background distractions, no unrealistic colors, no extra limbs, no unrealistic or bright colors, no background distractions, no man-made objects or structures., and no unrealistic colors., no other animals."
a creature with a body of a tarantula and the tail of a beaver,"""A hybrid creature with the body of a tarantula and the tail of a beaver, detailed and lifelike, plain background.""","""Extra body parts, multiple tails, missing tarantula body features, cartoonish elements, non-arachnid head, additional animals, additional limbs, distorted shapes, artistic interpretations, exaggerated features."",Extra body parts, additional animals., cartoonish elements."
a creature with a body of a python and the legs of a cricket,"A highly realistic hybrid creature with the body of a python and detailed legs of a cricket, seamlessly blending with natural textures and colors.","Cartoonish appearance, no legs, only python body, abstract, unrealistic, missing cricket features, detached legs.,Regular python, cartoonish, missing cricket features.,Normal python, missing legs, abstract."
a creature with a body of a mongoose and the wings of a phoenix,"A mystical creature with the slender body of a mongoose and the fiery, resplendent wings of a phoenix, soaring majestically in the sky at sunrise. The creature exhibits realistic features, including sharp eyes and detailed feather texture, with no other elements or creatures present in the scene. ","No other animals, no background distractions, no unrealistic elements, no humanoid features, no dinosaur-like features, no unrealistic proportions, no overly saturated colors, no extra appendages, no fantasy elements that do not fit the description, no dark or moody lighting., no dark or moody lighting, no fantasy elements that do not fit the description."
a creature with a body of a pelican and the horns of a ram,"A fantastical creature with the body of a pelican, the horns of a ram, large wings, standing on a rock by the sea during sunset.","No birds without ram horns, no animals without pelican bodies, no regular birds, no purely ram-like animals, no non-fantastical creatures, no incorrect horn placement, no ordinary pelicans, no creatures without wings, no images without a seaside setting.,No birds without horns, no animals without pelican-like features, no incorrect horn placement.,No regular pelicans, no creatures without horns."
a creature with a body of a shark and the limbs of a monkey,"A fantastical creature with a streamlined body resembling a shark, equipped with agile, webbed limbs similar to those of a monkey. The creature should embody a sense of movement and agility, as if ready to leap or swim, placed in a semi-fantasy underwater background with soft lighting and subtle aquatic plants.","Anthropomorphic features, traditional sharks, realistic monkey limbs, wings, dragon elements, realistic environments, traditional monkeys., traditional monkeys, realistic shark body, and dragon elements.,Traditional sharks, realistic environments."
a creature with a body of a duck and the hump of a camel,"A fantastical creature with the body of a duck and the hump of a camel, swimming gracefully in a calm and serene lake under a clear sky. ","People, boats, regular ducks, camels without humps, cartoonish features, unrealistic proportions, intricate decorations, landscapes that are not serene lakes.,Regular ducks, unrealistic or cartoonish features."
a creature with a body of a koala and the tail of a rattlesnake,"A fantastical creature with the body of a koala and the tail of a rattlesnake, sitting perched on a tree branch in a dense, natural forest setting, with highly detailed textures on the body and intricate scales on the tail. The image should have a realistic and vivid style, capturing the essence of a whimsical yet natural environment. The light filters through the leaves, creating a vibrant and lush atmosphere, enhancing the textures and colors of the creature and its surroundings.","Other animals, backgrounds that are not a dense forest, multiple creatures, human-like features, artificial or cartoonish elements, backgrounds that are not forest, low detail, flat colors, night setting, dark tones., backgrounds that are not dense forest, artificial or cartoonish elements."
a creature with a body of a platypus and the antlers of a caribou,"A highly detailed, realistic creature with the body of a platypus and the antlers of a caribou, standing in a natural setting with a river in the background. The creature's sleek and shiny fur reflects the sunlight, and its robust and intricately detailed antlers showcase their natural beauty. The scene captures a serene, lifelike moment in nature.","Cartoonish, low detail, no background, unrealistic colors, deformed body parts, blurred features, artificial lighting, abstract scenery, exaggerated proportions., blurred features., unrealistic colors."
a creature with a body of an ostrich and the trunk of an anteater,"A fantastical creature with the body of an ostrich and the trunk of an anteater, depicted in a detailed and realistic style, with accurate feather texture and natural lighting, standing in a lush, green forest with sunlight filtering through the trees.","Human features, overly abstract elements, other animal characteristics beyond those specified, cartoonish styles, any other animal parts, modern objects, urban environments., cartoonish styles., other animal characteristics"
a creature with a body of a horse and the wings of an eagle,"A majestic creature with the body of a horse and the wings of an eagle, standing proudly by a clear lake under a serene blue sky with soft, fluffy clouds. The creature looks powerful and graceful, reflecting in the pristine water below. The scene is calm and natural, with well-balanced colors and realistic shadows.","Disproportionate wings, unrealistic anatomy, unclear details, overly bright colors, unnatural shadows, imbalanced proportions, unrealistic reflections, cluttered background., and imbalanced proportions., and unclear details"
a creature with a body of a hummingbird and the arms of a chimpanzee,"A realistic creature with the delicate body and wings of a hummingbird, but possessing the strong, muscular arms of a chimpanzee, depicted in vibrant and lifelike colors.","Just hummingbird, fully chimpanzee, cartoonish style, humanoid figure, blurred, no hybrid features, unrealistic, plain colors.,""Just hummingbird, blurred."", blurred."
a creature with a body of an elk and the wings of a butterfly,"A mystical creature featuring the body of an elk combined seamlessly with the delicate and colorful wings of a butterfly, with the butterfly wings beautifully integrated into the elk's back, set against an enchanting forest under moonlight. The creature stands tall, its wings shimmering with iridescent colors, reflecting the magical moonlight, surrounded by a dimly lit, otherworldly forest. ","Separate elk and butterfly, machine-like features, unrealistic wings placement, daytime setting, anything other than an elk body with butterfly wings, wings on the elk's head, multiple creatures, overly dark image, missing wings, standing in an open field., machine-like features., anything other than an elk body with butterfly wings."
a creature with a body of a chimpanzee and the shell of a clam,"A fantastical creature with the upper body of a chimpanzee, seamlessly integrated within the shell of a clam, blending both features harmoniously in a dynamic, natural setting. The chimpanzee should retain its recognizable facial expressions and limbs, while the clam shell should appear robust and organically integrated.","Human figures, normal animals, disjointed features, unrealistic designs, plain backgrounds, disproportionate body parts, humanoid appearances, lack of environmental context., unrealistic designs., plain backgrounds."
a creature with a body of a chameleon and the eyes of an owl,"A creature with a chameleon's body and the eyes of an owl, staying true to vibrant green hues with detailed scales and large, expressive eyes having feathers around them. The overall design should remain realistic and detailed, with no extra elements.","No other animals, no multiple creatures, no background distractions, no incorrect body parts, no unrealistic elements, no extraneous objects, no additional colors or patterns beyond vibrant green, no cartoony appearance, no exaggerated features, no unnecessary textures, no secondary details or decorations., no additional colors or patterns beyond vibrant green., no cartoony appearance."
a creature with a body of an antelope and the claws of a bear,"A mythical creature with the body of an antelope and the claws of a bear, standing on a grassy field with a clear blue sky in the background.","Hooves, wings, unrealistic colors, blurry features, multiple heads, elongated snout, antlers, multiple limbs., elongated snout.,Hooves instead of bear claws, multiple heads."
a creature with a body of a swan and the head of an iguana,"A mythical creature with the graceful body of a swan and the distinctive head of an iguana, perched elegantly on a tree branch in a lush, verdant forest during daytime. The creature blends harmoniously with the natural surroundings, showcasing its unique form amid dense foliage and sunlight filtering through the trees.","Regular swan, regular iguana, water, snake, tentacles, multiple-headed creature, unnatural elements, standard lizard, reptile only, dragon features, plain forest., unnatural elements.,regular swan"
a creature with a body of a hippo and the beard of a goat,"A realistic creature with the body of a hippopotamus and the beard of a goat, standing on a natural terrain, surrounded by greenery in a forest setting.","Horns, tails, animations, cartoon style, unrealistic elements, multiple heads, wings., unrealistic elements., cartoon style."
a creature with a body of a rhino and the wings of a dove,"A fantastical creature with the body of a rhinoceros and the wings of a dove, standing in a lush green meadow with rolling hills in the background, realistic style, highly detailed, natural lighting, sharp focus, harmonious proportions, with a serene and majestic presence.","Cartoonish, low detail, incorrect anatomy, mismatched proportions, blurry, artificial lighting, abstract, unrealistic, overexposed, flat colors. , abstract.,cartoonish"
a creature with a body of a pangolin and the tail of an iguana,"A creature with the body of a pangolin and the tail of an iguana, standing on a rock in a green, grassy environment, with natural colors and realistic textures. The creature should have distinct pangolin scales and an iguana-like long, segmented tail.","No other animals, no additional creatures, no human elements, no artificial elements, no unnatural colors, no unrealistic textures, no blurry elements, no unrealistic proportions., no unrealistic textures., no unnatural colors."
a creature with a body of a macaw and the fins of a swordfish,"Create a fantastical hybrid creature with the vibrant body of a macaw covered in colorful plumage and the sleek, elongated fins of a swordfish. Ensure the avian features blend seamlessly with aquatic adaptations, displaying the macaw's bright feathers integrated with the sharp, streamlined fins of a swordfish. The creature should be depicted in an enchanting underwater setting.","Typical birds, typical fish, separate macaw and swordfish, terrestrial backgrounds, creatures with purely avian or purely aquatic characteristics., terrestrial backgrounds.,Separate macaw and swordfish, typical birds, typical fish."
a creature with a body of a roadrunner and the tentacles of an octopus,"A sleek hybrid creature with the body of a roadrunner seamlessly merged with the tentacles of an octopus, showcasing a fluid blend of avian and cephalopod features. The creature has the smooth texture of an octopus with elongated tentacles flowing from its body, while subtly incorporating elements of a roadrunner's form, such as streamlined limbs and a sleek figure.","feathers, wings, beak, traditional bird legs, traditional bird wings, separate bird and octopus parts, distinct bird head, traditional avian body, segmented body, scales"
a creature with a body of a vulture and the antlers of a reindeer,"A mythical creature with the body of a vulture and the antlers of a reindeer, showcasing intricately detailed feathers, sharp talons, and realistic antlers, positioned in a dynamic and lifelike pose, highly detailed, realistic textures, monochrome background.","Cartoonish, unrealistic, humanoid features, poorly detailed, low quality, background scenery, abstract elements, colorful., low quality.,cartoonish"
a creature with a body of a beaver and the antlers of a moose,"A realistic creature with the body of a beaver and the antlers of a moose, standing by a river in a lush green forest, with detailed and natural fur texture, well-blended into the environment.","Abstract elements, unrealistic colors, other animal features, anthropomorphic traits, cartoonish styles, standing upright like a human, human-like limbs and posture., cartoonish styles., anthropomorphic traits."
a creature with a body of a moose and the snout of an anteater,"A fantastical creature with the body of a moose and the distinctive long snout of an anteater, standing in a grassy field, featuring fur and limbs resembling a moose combined with an anteater's unique face, with accurate and realistic blending of the two animals to create a cohesive being.","Regular heads and snouts of elephants, standard elephant features, incorrect animal combinations, typical animal features, standard moose faces, regular moose heads, regular snouts of anteaters, inappropriate proportions, visible seams between animal parts., typical animal features.,Regular moose heads, standard snouts, regular moose features."
a creature with a body of a catfish and the ears of a rabbit,"A whimsical fantasy creature combining the sleek, elongated body of a catfish with the long, delicate ears of a rabbit, surrounded by an enchanting underwater scene. The creature has intricate, detailed scales shimmering in various hues and long whiskers flowing gracefully. The style is surreal and playful, with vibrant colors and an imaginative, dreamlike atmosphere.","Legs, arms, fur, standard animal forms, humanoid features, realistic style, terrestrial background., terrestrial background, humanoid features., realistic style."
a creature with a body of a hedgehog and the legs of a kangaroo,"A fantastical creature with the body covered in sharp spines like a hedgehog and the powerful, muscular legs of a kangaroo, small rounded ears, and a long, agile tail. The creature appears lively and agile with a seamless blend of hedgehog spines and kangaroo legs. Vibrant in colors and giving an impression of swift movement.","Regular hedgehog legs, human features, other animal body parts such as donkey ears, neck, any features resembling multiple animals, bird wings, different types of tails like those of monkeys or lizards., other animal body parts such as donkey ears and neck, or features resembling multiple animals., other animal body parts."
a creature with a body of a panther and the fins of a trout,"A mythical creature, blending the sleek, muscular body of a panther with seamlessly integrated fish-like fins on its sides, moving gracefully and powerfully through both water and land. The creature has a magical, otherworldly aura and is set in a dynamic, natural environment with both aquatic and terrestrial elements, enhancing its captivating essence.","No separate animals, no traditional or realistic depictions of individual panthers or fish, no plain backgrounds, no purely aquatic or terrestrial creatures, no cartoonish elements, no traditional panthers or trouts., no purely aquatic or terrestrial creatures., no traditional panthers or trouts, no cartoonish elements."
a creature with a body of a bat and the paws of a rabbit,"A realistic hybrid creature with the body of a bat and the paws of a rabbit, highly detailed fur, realistic bat wings, and rabbit paws, dark background.","Human features, bird-like features, cartoonish style, extra limbs, bright colors, claws, insect-like features, mechanical parts, aquatic features, fantasy elements, exaggerated proportions, humanoid appearance., fantasy elements."
a creature with a body of a hawk and the trunk of an aardvark,"A fantastical creature with the body of a hawk and the trunk of an aardvark, blending seamlessly with a natural environment. The creature has detailed, realistic feathers and skin texture, and stands on a dirt patch surrounded by green grass. The natural background features a landscape with trees and greenery.","Regular hawks, aardvarks without trunks, bright unnatural backgrounds, cartoonish or unrealistic features, blurred details, non-detailed textures, incorrect animal body parts, incorrect environments, artificial environments, blurred features, unrealistic textures, non-natural backgrounds., incorrect environments., unnatural environments, non-detailed textures."
a creature with a body of a wolf and the tentacles of an octopus,"A highly detailed hybrid creature with the body of a menacing wolf and the tentacles of an octopus, set against a dark and mystical backdrop. The creature exhibits sharp teeth, realistic textures, and a foreboding aura. The scene is shrouded in shadows, highlighting the creature's danger and mystery. ","Cartoonish elements, blurriness, extra limbs, background elements like trees or buildings, color distortion, unrealistic features, low resolution, human-like characteristics, overly bright lighting, lack of texture detail, unnatural proportions, friendly demeanor., background elements, low resolution.,Cartoonish, blurry, color distortion."
a creature with a body of a butterfly and the paws of a tiger,"A fantastical creature with the delicate body and vibrant wings of a butterfly, adorned with the powerful and graceful paws of a tiger, set within a colorful and lush forest brimming with life. Ensure the creature has a balanced blend of butterfly and tiger features, with natural, harmonious integration within a lively and realistic forest setting. ","Regular animals, blurred images, out-of-focus creatures, monochromatic backgrounds, unrealistic settings, traditional butterflies, or tigers. No overly fantastical or mythical elements, unnatural color palettes for the forest background, or disjointed anatomical features., traditional butterflies or tigers.,Regular tigers, regular butterflies, unrealistic backgrounds"
a creature with a body of a squirrel and the tail of a lobster,"A realistic and detailed creature with the body of a squirrel and the lobster tail, standing on a wooden floor in a green grassy environment. The creature should appear naturally integrated into the scene and have lifelike textures and proportions.","Human figure, normal squirrel, normal lobster, dinosaur, exaggerated or cartoonish features, abstract shapes, unrealistic background, distorted proportions, green-colored animals.,Normal squirrel, green colored animals,A squirrel holding a lobster, unrealistic background."
a creature with a body of a gazelle and the shell of a barnacle,"A hybrid creature with the sleek body and graceful legs of a gazelle, seamlessly integrated with the rugged, textured shell of a barnacle on its back. The creature exudes an aura of agility and strength, with a harmonious blend of gazelle and barnacle features.","Antlers, funguses, horns, mismatched body parts, unrealistic anatomy, aquatic environment, fins, unrealistic colors, exaggerated features, human-like traits., unrealistic colors., unrealistic anatomy."
a creature with a body of a sheep and the claws of an eagle,"A mythical creature with the body of a sheep and the claws of an eagle, fully visible, no wings, standing on a grassy hill under a night sky.","Wings, partial view, cut-off, other animal parts, wings.,wings"
a creature with a body of a octopus and the legs of a cheetah,"A hybrid creature with an octopus body (including tentacles) and cheetah legs, blending ocean and savanna characteristics. The image should be colorful and detailed, showcasing the seamless combination of both animal traits, with visible octopus tentacles and cheetah legs in harmony.","No traditional four-legged animals, no standard fish, no underwater-only scenes, no creatures without visible octopus tentacles and cheetah legs, no head replacements, no cheetah heads, no mere animal hybrids that don't blend ocean and savanna traits.,no fish, no traditional four-legged animals"
a creature with a body of a buffalo and the fins of a tuna,"A fantastical underwater creature with the robust body and powerful legs of a buffalo, combined with the sleek, graceful fins and tail of a tuna, navigating effortlessly through the clear, deep blue ocean.","Realistic buffalo, traditional buffalo legs, human, swimmer, air, land, landscape, forest, dry environment, plain tuna, regular ocean fish., dry environment."
a creature with a body of a jaguar and the shell of a turtle,"A fearsome hybrid creature with the muscular, agile body of a jaguar seamlessly blending with the hard, protective shell of a turtle, set in a lush, natural environment. The creature's sleek movements combine cat-like agility with the steady resilience of a turtle. The scene captures a harmonious fusion of its features, displaying the creature in an active pose amidst dense foliage and vibrant greenery. Realistic and proportionate blend of features.","An ordinary turtle, a regular jaguar, non-blended features, unrealistic proportions, cartoon-like appearance, jaguar without shell, turtle without jaguar limbs., cartoon-like appearance.,an ordinary turtle, no blending of features, unrealistic proportions."
a creature with a body of a kangaroo and the tentacles of a squid,"A surreal hybrid creature with the body of a kangaroo and the tentacles of a squid, standing majestically on land in a natural, open landscape.","No extra limbs, no additional animals, no humanoid features, no underwater scenes, no background distractions, no unnatural appendages, no mechanical or robotic elements., no background distractions."
a creature with a body of a raccoon and the mane of a lion,"A majestic creature with the body of a raccoon and the mane of a lion, standing proud in a lush forest, surrounded by towering trees and vibrant greenery, with sunlight filtering through the leaves. The creature has a fierce but regal expression, with intricate details highlighting its unique features and blending harmoniously with the natural background.","Normal raccoon, normal lion, any other animal, urban background, cartoonish style, mundane creatures, cityscape, simplistic design, humanoid figure, human features., simplistic design., lion"
a creature with a body of a lemur and the wings of a bumblebee,"A fantastical creature with the body of a lemur and large, detailed wings of a bumblebee, hovering in a lush, green forest. The creature should have realistic colors and features, resembling an accurate depiction of both a lemur and a bumblebee. The scene should be vividly detailed, capturing the vibrancy and diversity of the forest environment.","blurry image, human features, unrealistic colors, incorrect animal parts, absence of wings, accessories on the creature, disproportionate body parts, poorly detailed wings, absence of vibrant forest setting.,blurry, absence of wings."
a creature with a body of a rhinoceros and the fins of a marlin,"A hybrid creature with the robust body of a rhinoceros and the sleek fins of a marlin, swimming in an ocean environment, highly detailed, high resolution, fantastical animal design, intricate and imaginative, with the muscular appearance of a rhinoceros but without horns, showcasing the smooth marlin fins blending seamlessly with the rhinoceros features.","fish head, underwater background, dolphin, whale, plain design, striped, fish body, horns, land, forest., horn, fish body."
