original_prompt,prompt,negative_prompt
a creature with a body of an owl and the trunk of a tapir,"A mythical creature with the body of an owl and the trunk of a tapir, in a mystical forest, detailed, fantasy, surreal, highly realistic, intricate feathers, glowing eyes, magical atmosphere, bioluminescent plants.","Regular owl, regular tapir, plain backgrounds, unrealistic, blurry, distorted, normal animals, ordinary forest, simple feathers., distorted."
a creature with a body of a cow and the beak of a parrot,"A realistic creature with the body of a cow and the beak of a parrot, standing in a grassy field under a clear sky.","Extra animals, sitting, without clear details, unrealistic elements, parrot body."
a creature with a body of a guinea pig and the tail of a scorpion,"A realistic creature with the body of a guinea pig and the tail of a scorpion, featuring detailed textures and lifelike characteristics, in a simple setting.","Extra limbs, unrealistic colors, wings, horns, background objects, segmented body., background objects."
a creature with a body of an eagle and the hooves of a bison,"A majestic, mythical creature with the body of an eagle and the hooves of a bison, soaring gracefully in the sky with powerful wings and sharp talons, set against a clear, uncluttered background.","Human features, other animal parts, unrealistic proportions, cluttered background, crowded scene, text.,human features"
a creature with a body of a kangaroo and the shell of a tortoise,"A hybrid creature with the body and legs of a kangaroo and a large tortoise shell on its back, standing in a natural environment. The creature should have a kangaroo-like head and be depicted in a desert landscape.","tortoise body, turtle, reptilian head, grass background, giraffe body, bird features, unrealistic colors.,""tortoise body, grass background"""
a creature with a body of a penguin and the arms of a lemur,"A realistic creature with the body of a penguin and the arms of a lemur, standing on a rocky surface with other penguins in the background, blending the features of both animals seamlessly. ","Beak, traditional penguin wings, cartoon style, unrealistic colors, exaggerated features, unrealistic colors."
a creature with a body of a python and the wings of a dragonfly,"a fantasy creature with the body of a python and the translucent, delicate wings of a dragonfly","no ordinary snakes, no background details, no other animals, no solid wings, no humans"
a creature with a body of a frog and the beak of a pelican,"A fantastical creature with the body of a frog and the beak of a pelican, drawn with realistic details, set in a lush natural background with vibrant colors.","Multiple eyes, unnatural colors, distorted features, extra limbs, cartoonish features, exaggerated proportions., extra limbs."
a creature with a body of a sloth and the tail of a scorpion,"A realistic creature with the body of a sloth and the tail of a scorpion, featuring detailed fur, realistic texture, and natural woodland colors. The creature should be depicted in a natural forest environment.","Cartoonish features, unrealistic colors, abstract shapes, unnatural environments., abstract shapes."
a creature with a body of a crow and the paws of a raccoon,"A mythical creature with a crow's body and raccoon's paws, in a lush green natural environment with no other animals, and subtle mystical elements.","Human elements, cityscape, distorted features, other animals, non-natural backgrounds., distorted features."
a creature with a body of a walrus and the legs of an antelope,"A mythical creature with the body of a walrus and the legs of an antelope, blending the characteristics seamlessly, set in a lush forest environment.","Walrus tusks, antelope body, recognizable animals, incorrect body parts, water background, unrealistic creatures, urban settings., water background."
a creature with a body of a whale and the wings of a bat,"A mythical creature with the body of a whale and large, expansive wings like those of a bat, soaring over the ocean. The creature has smooth, whale-like skin and distinctly bat-like wings, with a vast wingspan and graceful flying posture, capturing the essence of a majestic and mythical being.","Birds, fish, human features, generic bats, generic whales, other animals, fins instead of wings, incorrect settings, non-mythical features, unrealistic proportions., other animals."
a creature with a body of a bear and the antlers of a deer,"""A mythical creature with the robust body of a bear and majestic, detailed antlers of a deer, standing gracefully in a serene forest setting. The illustration should focus on realism, with natural colors and intricate textures, capturing the essence of an undisturbed wilderness.""","""No additional animal traits, no human-like features, no background distractions, not cartoonish, no exaggerated features, no bright or unrealistic colors, no blurry or out-of-focus areas, no mythical elements other than the described creature."",""No other animal traits, no unrealistic colors."""
a creature with a body of a sea cucumber and the legs of a jaguar,"A mythical creature with the elongated, textured body of a sea cucumber and the agile, muscular legs of a jaguar, standing in an underwater setting. The sea cucumber body should be prominent and detailed, merging seamlessly with powerful jaguar legs, all within a serene aquatic environment.","No human-like features, no spiral or unrealistic body shapes, no upright standing like a human, no other animals, no cartoonish style, no swimmers or background distractions, and no unrealistic colors., no extra limbs, no unrealistic colors, no background distractions, no other animals."
a creature with a body of a tarantula and the tail of a beaver,"A realistic hybrid creature combining the body of a tarantula with the tail of a beaver, detailed and lifelike, with a plain background.","Extra body parts, multiple tails, missing tarantula body features, cartoonish elements, non-arachnid head, additional animals., cartoonish elements."
a creature with a body of a python and the legs of a cricket,"A highly realistic hybrid creature with the body of a python and detailed legs of a cricket, blending seamlessly.","Regular python, no legs, cartoonish, abstract, missing cricket features.,Normal python, missing legs, unrealistic, abstract."
a creature with a body of a mongoose and the wings of a phoenix,"A mystical creature with the slender body of a mongoose and the fiery, resplendent wings of a phoenix, soaring majestically in the sky at sunrise. The creature exhibits realistic features, including sharp eyes and detailed feather texture.","No other animals, no background distractions, no unrealistic elements, no humanoid features, no dark or moody lighting, no dinosaur-like features, no unrealistic proportions, no overly saturated colors, no extra appendages, no fantasy elements that do not fit the description., no dark or moody lighting."
a creature with a body of a pelican and the horns of a ram,"A fantastical creature with the body of a pelican, the horns of a ram, large wings, standing on a rock by the sea.","No birds without horns, no animals without pelican-like features, no regular birds, no purely ram-like animals, no non-fantastical creatures, no incorrect horn placement.,No regular pelicans, no creatures without horns."
a creature with a body of a shark and the limbs of a monkey,"A fantastical creature with the streamlined body of a shark, equipped with agile limbs akin to those of a monkey, featuring webbed claws. The creature should embody a sense of movement and agility, as if ready to leap or swim, in a semi-fantasy underwater background.","Anthropomorphic features, traditional sharks, traditional monkeys, realistic shark body, realistic monkey limbs, wings, and dragon elements.,Traditional sharks, realistic environments."
a creature with a body of a duck and the hump of a camel,"A fantastical creature with the body of a duck and the hump of a camel, swimming gracefully in a calm and serene lake under a clear sky.","Regular ducks, camels without humps, cartoonish features, unrealistic proportions, landscapes that are not serene lakes., unrealistic or cartoonish features."
a creature with a body of a koala and the tail of a rattlesnake,"A fantastical creature with the body of a koala and the tail of a rattlesnake, sitting perched on a tree branch in a dense, natural forest setting, with highly detailed textures on the body and intricate scales on the tail. The image should have a realistic and vivid style, capturing the essence of a whimsical yet natural environment.","Other animals, backgrounds that are not dense forest, multiple creatures, human-like features, artificial or cartoonish elements., backgrounds that are not forest"
a creature with a body of a platypus and the antlers of a caribou,"A creature with the body of a platypus and the antlers of a caribou, highly detailed, realistic, in a natural setting with a river in the background. The creature's fur is sleek and shiny, and its antlers are robust and intricately detailed.","Cartoonish, low detail, no background, unrealistic colors, deformed body parts, blurred features., unrealistic colors."
a creature with a body of an ostrich and the trunk of an anteater,"A fantastical creature with the body of an ostrich and the trunk of an anteater, depicted in a detailed and realistic style, with accurate feather texture and natural lighting.","Human features, overly abstract elements, other animal characteristics beyond those specified, cartoonish styles., other animal characteristics"
a creature with a body of a horse and the wings of an eagle,"A majestic creature with the body of a horse and the wings of an eagle, standing proudly by a clear lake, under a serene blue sky with soft clouds.","Disproportionate wings, unrealistic anatomy, unclear details, overly bright colors, unnatural shadows, and imbalanced proportions., and unclear details"
a creature with a body of a hummingbird and the arms of a chimpanzee,"""A creature with the delicate body and wings of a hummingbird, but with the muscular arms of a chimpanzee. Detailed and realistic, with vibrant, lifelike colors.""","""Just hummingbird, fully chimpanzee, cartoonish style, humanoid figure, blurred."",Just hummingbird, no hybrid features, blurred."
a creature with a body of an elk and the wings of a butterfly,"A mystical creature featuring the body of an elk combined seamlessly with the delicate and colorful wings of a butterfly, with the butterfly wings beautifully integrated into the elk's back, set against an enchanting forest under moonlight.","Separate elk and butterfly, anything other than an elk body with butterfly wings, unrealistic wings placement, daytime setting, machine-like features., anything other than an elk body with butterfly wings."
a creature with a body of a chimpanzee and the shell of a clam,"A fantastical creature with the upper body of a chimpanzee and the lower body seamlessly integrated within the shell of a clam, blending both features harmoniously. ","Human figures, normal animals, plain backgrounds, disjointed features, unrealistic designs., plain backgrounds."
a creature with a body of a chameleon and the eyes of an owl,"A creature with a chameleon's body and the eyes of an owl, featuring vibrant green hues, detailed scales, and large, expressive eyes with feathers around them.","No other animals, no multiple creatures, no background distractions, no incorrect body parts, no cartoony appearance, no unrealistic elements, no extraneous objects, no additional colors or patterns beyond vibrant green., no cartoony appearance."
a creature with a body of an antelope and the claws of a bear,"A mythical creature with the body of an antelope and the claws of a bear, standing on a grassy field with a clear blue sky in the background.","Hooves, wings, unrealistic colors, blurry features, multiple heads, elongated snout.,Hooves instead of bear claws, multiple heads."
a creature with a body of a swan and the head of an iguana,"A mythical creature with the graceful body of a swan and the distinctive head and features of an iguana, set in a lush, verdant forest during daytime. The creature should blend harmoniously with the natural surroundings, perched elegantly on a tree branch or amid dense foliage.","Regular swan, regular iguana, water, snake, tentacles, multiple-headed creature, unnatural elements.,regular swan"
a creature with a body of a hippo and the beard of a goat,"A realistic creature with the body of a hippopotamus and the beard of a goat, standing on a natural terrain.","Horns, tails, animations, cartoon style, unrealistic elements., cartoon style."
a creature with a body of a rhino and the wings of a dove,"A fantastical creature with the body of a rhinoceros and the wings of a dove, standing in a lush green meadow with rolling hills in the background, realistic style, highly detailed, natural lighting, sharp focus, harmonious proportions.","Cartoonish, unrealistic, low detail, incorrect anatomy, mismatched proportions, blurry, artificial lighting, abstract.,cartoonish"
a creature with a body of a pangolin and the tail of an iguana,"A creature with the body of a pangolin and the tail of an iguana, standing on a rock in a green, grassy environment, with natural colors and realistic textures. ","No other animals, no additional creatures, no human elements, no artificial elements, no unnatural colors, no unrealistic textures., no unnatural colors."
a creature with a body of a macaw and the fins of a swordfish,"A fantastical hybrid creature with the vibrant body of a macaw, complete with colorful plumage, and the sleek, elongated fins of a swordfish. It should blend avian features with aquatic adaptations, showcasing the macaw's bright feathers seamlessly integrated with the sharp, streamlined fins of a swordfish in an enchanting underwater setting.","Typical birds, typical fish, separate macaw and swordfish, terrestrial backgrounds.,Separate macaw and swordfish, typical birds, typical fish."
a creature with a body of a roadrunner and the tentacles of an octopus,"A hybrid creature with the sleek body of a roadrunner merged seamlessly with the tentacles of an octopus, displaying a mix of avian and cephalopod characteristics. The creature has the smooth texture of an octopus with elongated tentacles flowing from its body, and subtle roadrunner features blending into its form.","feathers, wings, beak, traditional bird legs, traditional bird wings, separate bird and octopus parts, distinct bird head, traditional avian body"
a creature with a body of a vulture and the antlers of a reindeer,"A mythical creature with the body of a vulture and the antlers of a reindeer, showcasing intricately detailed feathers, sharp talons, and realistic antlers, positioned in a dynamic and lifelike pose.","Cartoonish, unrealistic, humanoid features, background scenery, abstract elements, poorly detailed, low quality.,cartoonish"
a creature with a body of a beaver and the antlers of a moose,"A realistic creature with the body of a beaver and the antlers of a moose, standing by a river in a lush green forest, with detailed and natural fur texture, well-blended into the environment.","Abstract elements, unrealistic colors, other animal features, anthropomorphic traits, cartoonish styles., anthropomorphic traits."
a creature with a body of a moose and the snout of an anteater,"A fantastical creature with the body of a moose and the distinctive long snout of an anteater, standing in a grassy field, featuring fur and limbs resembling a moose combined with an anteater's unique face.","Regular heads and snouts of elephants, standard elephant features, incorrect animal combinations, typical animal features.,Regular moose heads, standard snouts, regular moose features."
a creature with a body of a catfish and the ears of a rabbit,"A whimsical fantasy creature combining the sleek, elongated body of a catfish with the long, delicate ears of a rabbit, surrounded by an enchanting underwater scene. It has intricate, detailed scales shimmering in various hues and long whiskers flowing gracefully. The style is surreal and playful, with vibrant colors and an imaginative, dreamlike atmosphere.","Legs, arms, fur, standard animal forms, realistic style, terrestrial background, humanoid features., realistic style."
a creature with a body of a hedgehog and the legs of a kangaroo,"A fantastical creature with the body covered in sharp spines like a hedgehog and the powerful legs of a kangaroo, small ears, and a long tail. The creature looks agile and lively with a seamless blend of hedgehog and kangaroo features.","Regular hedgehog legs, human features, other animal body parts such as donkey ears and neck, or features resembling multiple animals., other animal body parts."
a creature with a body of a panther and the fins of a trout,"A mythical creature, blending the sleek, muscular body of a panther with seamlessly integrated fish-like fins on its sides. This creature combines both aquatic and terrestrial essence, moving gracefully and powerfully through both water and land, with a magical, otherworldly aura in a dynamic, natural environment.","No separate animals, no traditional or realistic depictions of individual panthers or fish, no plain backgrounds, no cartoonish elements, no purely aquatic or terrestrial creatures., no traditional panthers or trouts, no cartoonish elements."
a creature with a body of a bat and the paws of a rabbit,"A creature with the body of a bat and the paws of a rabbit, with realistic details, bat wings and rabbit paws clearly visible, dark background, highly detailed fur and texture.","Human features, bird-like features, cartoonish style, extra limbs, bright colors, claws, insect-like features, mechanical parts, aquatic features, fantasy elements."
a creature with a body of a hawk and the trunk of an aardvark,"A fantastical creature with the body of a hawk and the trunk of an aardvark, blending seamlessly with a natural environment, featuring detailed feathers and skin texture, standing on a dirt patch with green grass and a natural landscape background.","Regular hawks, aardvarks without trunks, bright unnatural backgrounds, cartoonish or unrealistic features, blurred details, non-detailed textures, incorrect animal body parts, incorrect environments., unnatural environments, blurred features, non-detailed textures."
a creature with a body of a wolf and the tentacles of an octopus,"A highly detailed creature with the body of a menacing wolf and the tentacles of an octopus, set in a dark and mystical atmosphere. The creature has sharp teeth, realistic textures, and exudes a sense of danger and mystery.","Cartoonish elements, blurriness, extra limbs, background elements, color distortion, unrealistic features, low resolution.,Cartoonish, blurry, color distortion."
a creature with a body of a butterfly and the paws of a tiger,"A fantastical creature with the delicate body and vibrant wings of a butterfly, adorned with the powerful and graceful paws of a tiger, set within a colorful and lush forest brimming with life.","Regular animals, blurred images, out-of-focus creatures, monochromatic backgrounds, unrealistic settings, traditional butterflies or tigers.,Regular tigers, regular butterflies, unrealistic backgrounds"
a creature with a body of a squirrel and the tail of a lobster,"A fantastical creature with the body of a squirrel and the tail of a lobster, standing on a wooden floor in a green grassy environment, appearing realistic and detailed.","Normal squirrel, normal lobster, dinosaur, abstract shapes, unrealistic background, distorted proportions, green colored animals,A squirrel holding a lobster, normal squirrel, unrealistic background."
a creature with a body of a gazelle and the shell of a barnacle,"A hybrid creature with the sleek body and graceful legs of a gazelle, seamlessly integrated with the rugged, textured shell of a barnacle on its back. The creature exudes an aura of agility and strength.","Antlers, funguses, horns, mismatched body parts, unrealistic anatomy, aquatic environment, fins, unrealistic colors., unrealistic anatomy."
a creature with a body of a sheep and the claws of an eagle,"A mythical creature with the body of a sheep and the claws of an eagle, fully visible, no wings.","Wings, partial view, cut-off, other animal parts,wings"
a creature with a body of a octopus and the legs of a cheetah,"A hybrid creature with an octopus body (including tentacles) and cheetah legs, blending ocean and savanna characteristics. The image should be colorful and detailed, showcasing the seamless combination of both animal traits. ","No traditional four-legged animals, no standard fish, no underwater-only scenes, no creatures without visible octopus tentacles and cheetah legs, no mere animal hybrids that don't blend ocean and savanna traits.,no fish, no traditional four-legged animals"
a creature with a body of a buffalo and the fins of a tuna,"A mythical underwater creature with the body of a buffalo and the fins of a tuna, swimming gracefully through the deep blue ocean.","Realistic buffalo, traditional buffalo legs, human, swimmer, air, land, landscape, forest, dry environment., dry environment"
a creature with a body of a jaguar and the shell of a turtle,"A fearsome hybrid creature with the muscular, agile body of a jaguar and the hard, protective shell of a turtle, set in a lush, natural environment. The creature's movements are a blend of cat-like agility and the sturdy resilience of a turtle. The scene captures a harmonious fusion of its features, displaying the creature in an active pose amidst dense foliage and vibrant greenery.","An ordinary turtle, a regular jaguar, non-blended features, unrealistic proportions, cartoon-like appearance.,an ordinary turtle, no blending of features, unrealistic proportions."
a creature with a body of a kangaroo and the tentacles of a squid,"A surreal hybrid creature with the body of a kangaroo and the tentacles of a squid, standing majestically on land.","No extra limbs, no additional animals, no humanoid features, no underwater scenes, no background distractions."
a creature with a body of a raccoon and the mane of a lion,"A majestic creature with the body of a raccoon and the mane of a lion, standing proud in a lush forest, surrounded by towering trees and vibrant greenery, with sunlight filtering through the leaves.","Normal raccoon, normal lion, any other animal, urban background, cartoonish style, mundane creatures, cityscape, simplistic design., lion"
a creature with a body of a lemur and the wings of a bumblebee,"A fantastical creature with the body of a lemur and large, detailed wings of a bumblebee, set in a lush, green forest, with realistic colors and features, an accurate depiction of a lemur and a bumblebee","blurry, human features, unrealistic colors, incorrect animal parts, absence of wings, accessories on the creature, absence of wings."
a creature with a body of a rhinoceros and the fins of a marlin,"A hybrid creature with the robust body of a rhinoceros and the sleek fins of a marlin, swimming in an ocean environment, highly detailed, high resolution, fantastical animal design, intricate and imaginative.","fish head, underwater background, dolphin, whale, plain design, striped, horn, fish body."
a creature with a body of a lizard and the hooves of a horse,"A fantastical creature that has the elongated body and scales of a lizard with distinctive hooves like those of a horse, traversing a grassy landscape.","Fur, feathers, wings, humanoid features, extra limbs, horns, antlers., extra limbs."
a creature with a body of a flamingo and the mouth of a crocodile,"A fantastical creature standing in water, featuring the graceful body and long legs of a flamingo combined with the powerful mouth and jaws of a crocodile, with a serene background, realistic lighting, and detailed textures.","Regular flamingo, regular crocodile, unrealistic features, background distractions, abstract elements, too dark, overly bright colors., background distractions."
a creature with a body of a tarantula and the wings of a moth,"A creature with the body of a tarantula and the wings of a moth, with intricate patterns on the wings, detailed fur, realistic colors, and a natural, forested background, sharp details.","No human features, no extra limbs, no unrealistic or cartoonish elements, no other creatures in the background, no blurry or out-of-focus details., no unrealistic colors, no cartoonish elements, no blurry details."
a creature with a body of a flamingo and the claws of a crab,"""a mythical creature with the body of a flamingo, adorned with pink feathers, featuring a graceful neck and the claws of a crab replacing its feet, standing in a natural setting""","""wings, beak, water, other animals, extra limbs, background elements that are too complex or distracting, multiple creatures, unrealistic colors"", background elements, other animals"""
a creature with a body of a frog and the wings of a dragonfly,"A fantastical creature with the body of a vibrant green frog and delicate, translucent wings of a dragonfly, standing on a lily pad. The background features a serene pond and lush greenery, with soft sunlight enhancing the magical scene, ensuring the creature's unique form is the focal point.","No other animals, no cluttered background, no harsh lighting, no additional fantasy elements (like unicorns or fairies), no smiling frog., no additional fantasy elements (like unicorns or fairies)."
a creature with a body of a panther and the shell of a snail,"A mythical creature with the sleek, muscular body of a panther and the coiled shell of a snail on its back. The creature is depicted in a dynamic, mid-leap pose, showcasing its agility and strength. The snail shell has intricate, elegant patterns carved and painted on it, adding an air of mystique and beauty. The background is a dark, forest-like environment to accentuate the contrast and focus on the creature.","Cartoonish style, unrealistic proportions, distorted features, absence of panther body or snail shell, overly bright and distracting background elements, static pose., background elements which are too bright and distracting, absence of panther body or snail shell."
a creature with a body of a snake and the head of a bull,"A mythical creature with the body of a snake and the head of a bull, detailed scales, and a seamless fusion of snake and bull features, set in a fantasy landscape with realistic lighting.","Human features, multiple heads, legs, wings, separate animals, background distractions.,human features"
a creature with a body of a lion and a tail of a peacock,"A mythical creature with the majestic body of a lion and the elegant tail of a peacock, featuring seamlessly blended vibrant colors and a harmonious appearance.","Separate lion and peacock, unrealistic lighting, overly saturated background, overly distinct separation between body and tail, peacock without lion features., overly saturated background."
a creature with a body of an armadillo and the wings of an albatross,"A fantastical creature with the armored body of an armadillo and the broad, powerful wings of an albatross, standing majestically on a sandy desert landscape with realistic textures and intricate details. The creature has armadillo legs and no beak. The setting includes detailed sand dunes and a clear horizon, enhancing the fantastical yet realistic appearance of the scene.","Bird legs, beak, feathers, ocean, simple textures, sky only, mammal body, antlers., simple textures."
a creature with a body of a starfish and the legs of a zebra,"A hybrid creature with the body of a starfish and legs like those of a zebra, the starfish's central body being prominent and the zebra's black and white striped legs extending outward.","Full zebra, horse, mammal body, mammal features, hooves, aquatic setting, marine animals, fins, marine creatures.,Zebra body, full zebra, hooves."
a creature with a body of a camel and the claws of an orangutan,"A hybrid creature with the body of a camel and the claws of an orangutan, set in a lush natural habitat with vibrant greenery and dense foliage.","No full orangutans, no full camels, no cities, no buildings, no humans, no other animals., no humans."
a creature with a body of a butterfly and the legs of an ostrich,"A fantastical creature with a vibrant butterfly body, complete with colorful wings, and the elongated legs of an ostrich standing in a lush, green forest surrounded by natural scenery, sunlight filtering through the trees.","Bird heads, human bodies, plain backgrounds, non-butterfly wings, people., ostrich bodies, non-butterfly wings."
a creature with a body of a wolverine and the wings of a macaw,"A majestic mythical creature with a robust, muscular body resembling a wolverine, complemented by the vibrant, colorful wings of a macaw. The creature has sharp claws, fierce eyes, and is set against a lush, detailed forest background, showcasing its unique and formidable form. The creature's posture is powerful, exuding strength and grace, with its wings partially spread, ready to take flight.","Cartoonish features, unrealistic proportions, human-like traits, bird-like body features, background clutter or distractions, simplified details, non-wolverine body traits, muted or dull colors., background clutter, non-wolverine body features."
a creature with a body of a badger and the tentacles of a jellyfish,"A fantastical creature with the complete body of a badger and long, flowing tentacles of a jellyfish extending from its back, standing on a sandy beach.","Extra limbs, multiple heads, unrealistic colors, human-like features, objects in background., human-like features."
a creature with a body of a salmon and the claws of a gharial,"A hybrid aquatic creature with the body of a salmon and the claws of a gharial, detailed illustration, underwater environment, realistic textures, natural colors.","cartoonish style, unrealistic features, terrestrial animals, mammals, birds, insects., insects"
a creature with a body of a goat and the beak of a hornbill,"A fantastical creature with the body of a goat and the distinctive beak of a hornbill, standing in a lush green forest, surrounded by vibrant plant life and dappled sunlight filtering through the trees.","Missing hornbill beak, traditional goat face, deer-like appearance, birds, urban background."
a creature with a body of a seal and the wings of a crow,"""a majestic hybrid creature with the sleek body of a seal and the large, detailed wings of a crow, in a natural ocean setting, realistic fantasy art, high resolution""","""extra limbs, unrealistic proportions, bright colors, human features, other animals, cartoonish elements, overly dark or blurred"", human features"""
