original_prompt,prompt,negative_prompt
a creature with a body of a spider and the snout of a tapir,"A creature with the body of a spider and the snout of a tapir, detailed textures, and realistic lighting. Emphasize the spider-like body structure and the distinct tapir snout. The background should be a natural forest environment with dense foliage and dappled sunlight filtering through the trees.","Humanoid features, extra spider legs, non-spider body parts, cartoon style, unrealistic proportions, traditional resemblance to a tapir or other animals, urban or artificial background, realistic depiction of a tapir, non-spider-like limbs., extra legs beyond a spider, traditionally resembling a tapir or other animals, urban or artificial background.,humanoid features, resembling a traditional tapir or other animals, unrealistic proportions."
a creature with a body of a moth and the snout of a crocodile,"A fantastical creature featuring the body of a moth and the snout of a crocodile, with delicate moth wings showcasing intricate patterns. The body should be sturdy like a moth's, with a well-defined, seamlessly blending crocodile snout. Color the creature with a natural mix of moth and crocodile characteristics, using subtle transitions between the two.","Extra appendages, unrealistic colors, non-moth or non-crocodile features, anthropomorphic traits, background elements, excessive wings, human-like traits, armor-like textures, exaggerated features, blurry details, poor blending of features, exaggerated features, text., poor blending of features., exaggerated features., background elements."
a creature with a body of a piranha and the snout of a pig,"A realistic creature with the body of a piranha and the snout of a pig, sharp teeth, covered in scales, swimming underwater in clear blue water.","Human-like features, legs, wings, multiple heads, background clutter.,human-like features, background clutter"
a creature with a body of a bat and the fins of a dolphin,"A mythical creature combining a bat's body with the fins of a dolphin, soaring in enchanting underwater surroundings, surrounded by vibrant sea life, colorful corals, under the enchanting glow of the moonlight. Luminescent fish glide nearby in the deep, captivating scene alongside mysterious underwater plants and shimmering bubbles.","Traditional bat wings, absence of fins, fully out of water, lack of sea life, no colorful corals, plain scenery, no luminescent fish, no underwater plants, no shimmering bubbles, land or sky setting, mundane and lifeless., completely above water, no sea life, dull scenery, no shimmering bubbles., dull scenery."
a creature with a body of an owl and the trunk of a tapir,"A mythical creature with the body of an owl and the trunk of a tapir, in a mystical forest. The creature has intricate feathers with rich textures and glowing eyes, surrounded by magical bioluminescent plants. The atmosphere is surreal and highly detailed, with an enchanting and magical light from the bioluminescent flora. ","Regular owl, regular tapir, plain backgrounds, unrealistic, blurry, distorted, normal animals, ordinary forest, simple feathers, antlers, water, aquatic, tail, human-like, mundane, monochrome, dull colors, simplistic details, anthropomorphic., tail., simple feathers., distorted."
a creature with a body of a cow and the beak of a parrot,"A realistic creature with the body of a cow and the beak of a parrot, standing upright in a grassy field under a clear sky. The creature has distinct cow features including a cow's body shape and legs, with a colorful parrot beak prominently on its face.","Extra animals, sitting, without clear details, unrealistic elements, parrot body, parrot head, mixed features of other animals, unrealistic colors on the body, head without clear cow features., mixed features of other animals., parrot body."
a creature with a body of a guinea pig and the tail of a scorpion,"A realistic creature with the body of a guinea pig and the tail of a scorpion, featuring detailed textures and lifelike characteristics, set against a simple, blurred background. Ensure the creature has accurate biological features with a natural color scheme.","Extra limbs, unrealistic colors, wings, horns, segmented body, background objects, exaggerated scales, human features, glowing elements, multiple tails., background objects., segmented body."
a creature with a body of an eagle and the hooves of a bison,"A majestic, mythical creature with the body of an eagle and the hooves of a bison, soaring gracefully in the sky with powerful wings and sharp talons, detailed and realistic, against a clear, bright blue sky.","Human features, other animal parts, unrealistic proportions, cluttered background, crowded scene, text, ornate patterns, cartoonish appearance, overly stylized., text.,human features"
a creature with a body of a kangaroo and the shell of a tortoise,"""A fantastical hybrid creature with the body and legs of a kangaroo and a large tortoise shell on its back, standing majestically in a sunlit desert environment. The creature should have a kangaroo-like head with alert ears, depicted against a backdrop of sand dunes and sparse desert vegetation.""","""tortoise body, turtle, reptilian head, grass background, giraffe body, bird features, unrealistic colors, wrong environment, wrong features, cityscape, forest, aquatic elements, cartoonish style, unrealistic anatomy"", wrong features"",tortoise body, unrealistic colors., grass background"""
a creature with a body of a penguin and the arms of a lemur,"A realistic creature with the body of a penguin and the arms of a lemur, standing on a rocky surface with other penguins in the background. The creature has the lemur arms naturally integrated with its penguin body. It blends seamlessly into the environment, with realistic textures and colors.","Beak, traditional penguin wings, cartoon style, unrealistic colors, exaggerated features, penguin head, feathers on arms, unrealistic colors, standing like a mammal., feathers on arms., unrealistic colors."
a creature with a body of a python and the wings of a dragonfly,"A fantastical creature featuring the elongated, sinuous body of a python and the delicate, translucent wings of a dragonfly, set against a plain purple background.","No solid wings, no ordinary snakes, no additional animals, no humans, no detailed or textured backgrounds, no cartoonish features, no objects or distractions in the background.,no ordinary snakes, no background details beyond a single color, no other animals, no solid wings, no background details"
a creature with a body of a frog and the beak of a pelican,"A fantastical creature with the body of a frog and the beak of a pelican, depicted with realistic details, set in a lush natural background with vibrant colors. The creature should have realistic proportions, natural colors, and no exaggerated or cartoonish features. The background should include detailed, vibrant foliage, flowers, and a natural water setting. Include butterflies and birds to add to the vibrant ecosystem.","Multiple eyes, unnatural colors, distorted features, extra limbs, cartoonish features, exaggerated proportions, crowns, overly simplistic details, unrealistic elements, and modern artifacts., and overly simplistic details., exaggerated proportions., extra limbs."
a creature with a body of a sloth and the tail of a scorpion,"A realistic creature with the body of a sloth, the tail of a scorpion, and detailed fur, with realistic textures and natural woodland colors. The creature is depicted in a natural forest environment with lush greenery, trees, and a serene, mystical ambiance, capturing the uniqueness of this mythical creature.","Cartoonish features, unrealistic colors, abstract shapes, humanoid characteristics, artificial objects, bright neon colors, buildings, roads, machinery, sci-fi elements., unnatural environments, and bright neon colors., unnatural environments., abstract shapes."
a creature with a body of a crow and the paws of a raccoon,"A mythical creature with the body of a crow and the paws of a raccoon in a lush green natural environment, surrounded by subtle mystical elements such as glowing flora and faint magical particles. The creature's crow body and raccoon's paws give it an enchanted and otherworldly appearance.","Human elements, cityscape, other animals, non-natural backgrounds, distorted features, typical bird feet, text, exaggerated elements., typical bird feet., non-natural backgrounds., distorted features."
a creature with a body of a walrus and the legs of an antelope,"A mythical creature with the body of a walrus and the legs of an antelope, blending the characteristics seamlessly, set in a lush forest environment with vibrant greenery and dappled sunlight filtering through the trees. The creature has smooth transitions between its walrus body and antelope legs, appearing natural and harmonious in the forest setting, and features a gentle and peaceful expression.","Walrus tusks, antelope body, recognizable animals, incorrect body parts, water background, urban settings, unrealistic creatures, lizards, reptiles, clawed appendages, aquatic features, water background, urban elements., reptiles., urban settings., water background."
a creature with a body of a whale and the wings of a bat,"A mythical creature soaring over the ocean with the body of a smooth-skinned whale and large, bat-like wings. The creature has a majestic, graceful flying posture, displaying its vast wingspan against the backdrop of the sky and sea, embodying an essence of wonder and myth. The creature has a sleek, harmonious design, blending the powerful presence of a whale with the ethereal quality of bat wings, with realistic proportions and seamless anatomy.","Birds, fish, human features, generic bats, generic whales, other animals, fins instead of wings, incorrect settings, non-mythical features, unrealistic proportions, mundane elements, incorrect environments, distorted anatomy, extra limbs, unrealistic textures, mundane objects or scenery, alien-like features, mechanical components., distorted anatomy., unrealistic proportions., other animals."
a creature with a body of a bear and the antlers of a deer,"""A highly realistic depiction of a mythical creature with the strong, muscular body of a bear and detailed, majestic antlers of a deer. The creature stands gracefully in a serene, untouched forest setting. Emphasize natural colors and intricate textures, capturing the tranquility and pristine beauty of the wilderness, with soft light filtering through the trees.""","""No additional animal traits, no human-like features, no background distractions, no cartoonish or exaggerated features, no mythical elements other than specified, no unrealistic colors or bright hues, no blurry or out-of-focus areas, no signs of human presence or artifacts."", not cartoonish, no exaggerated features, no mythical elements other than the described creature."", no bright or unrealistic colors,""No other animal traits, no unrealistic colors."""
a creature with a body of a sea cucumber and the legs of a jaguar,"A mythical creature with the elongated, textured body of a sea cucumber and the agile, muscular legs of a jaguar, standing naturally in an underwater environment. The creature should have a seamless integration of the jaguar legs with the sea cucumber body, blending harmoniously into its calm underwater surroundings.","No human-like features, no spiral or unrealistic body shapes, no upright standing like a human, no other animals, no cartoonish style, no swimmers or background distractions, no unrealistic colors, no extra limbs, no unrealistic or bright colors, no man-made objects or structures, no floating sea cucumber without legs, no background distractions., no background distractions, no man-made objects or structures., and no unrealistic colors., no other animals."
a creature with a body of a tarantula and the tail of a beaver,"""A lifelike hybrid creature with the body of a tarantula and the tail of a beaver, on a plain background.""","""Extra body parts, multiple tails, missing tarantula body features, cartoonish elements, non-arachnid head, additional animals, additional limbs, distorted shapes, artistic interpretations, exaggerated features, mismatched parts, beaver body, incorrect tail position, unnatural combinations."", exaggerated features."",Extra body parts, additional animals., cartoonish elements."
a creature with a body of a python and the legs of a cricket,"A hyper-realistic hybrid creature with the body of a python and intricately detailed legs of a cricket, with a seamless blending of natural textures, scales, and colors to make it look lifelike.","Cartoonish appearance, no legs, only python body, abstract, unrealistic, missing cricket features, detached legs, regular python, overly fantastical, incomplete cricket features, non-seamless blending, overly cartoonish details., detached legs.,Regular python, cartoonish, missing cricket features.,Normal python, missing legs, abstract."
a creature with a body of a mongoose and the wings of a phoenix,"A mystical creature with the slender body of a mongoose and the fiery, resplendent wings of a phoenix, soaring majestically in the sky at sunrise. The creature exhibits realistic features, including sharp eyes and detailed feather texture. The creature has a natural appearance with a harmonious blend of animal traits, set against a stunning sunrise background with no other elements or creatures present.","No other animals, no background distractions, no unrealistic features, no humanoid features, no dinosaur-like features, no unrealistic proportions, no overly saturated colors, no extra appendages, no fantasy elements that do not fit the description., no unrealistic elements, no fantasy elements that do not fit the description, no dark or moody lighting., no dark or moody lighting"
a creature with a body of a pelican and the horns of a ram,"A fantastical creature with the body of a pelican, the horns of a ram, large wings, standing on a rock by the sea during sunset, illuminated by the soft golden light of the setting sun.","No birds without ram horns, no animals without pelican bodies, no regular birds, no purely ram-like animals, no non-fantastical creatures, no incorrect horn placement, no ordinary pelicans, no creatures without wings, no images without a seaside setting, no creatures with tail feathers instead of ram horns., no images without a seaside setting.,No birds without horns, no animals without pelican-like features, no incorrect horn placement.,No regular pelicans, no creatures without horns."
a creature with a body of a shark and the limbs of a monkey,"A fantastical creature with a streamlined body resembling a shark combined with agile, webbed limbs similar to those of a monkey. The creature should convey a sense of movement and agility, as if ready to leap or swim, placed in a dreamy, semi-fantasy underwater background with soft lighting and flowing aquatic plants. ","Anthropomorphic features, dragon elements, traditional sharks, realistic monkey limbs, wings, traditional monkeys, realistic shark body, realistic environments, dragon elements, traditional sharks, realistic environments., traditional monkeys., and dragon elements.,Traditional sharks"
a creature with a body of a duck and the hump of a camel,"A fantastical creature with the body of a duck and the hump of a camel, swimming gracefully in a calm and serene lake under a clear sky, with realistic proportions and features.","People, boats, regular ducks, camels without humps, cartoonish features, intricate decorations, landscapes that are not serene lakes., unrealistic proportions,Regular ducks, unrealistic or cartoonish features."
a creature with a body of a koala and the tail of a rattlesnake,"A fantastical creature with the body of a koala and the tail of a rattlesnake, sitting perched on a tree branch in a dense, natural forest setting. The body features highly detailed textures, and the tail has intricate scales. The image should have a realistic and vivid style, capturing the essence of a whimsical yet natural environment. Sunlight filters through the leaves, creating a vibrant and lush atmosphere, enhancing the textures and colors of the creature and its surroundings.","Other animals, background elements that are not dense forest, multiple creatures, human-like features, artificial or cartoonish elements, low detail, flat colors, night setting, dark tones., backgrounds that are not a dense forest, backgrounds that are not forest, backgrounds that are not dense forest, artificial or cartoonish elements."
a creature with a body of a platypus and the antlers of a caribou,"A highly detailed, realistic creature with the body of a platypus and the antlers of a caribou, standing in a lush natural setting with a flowing river and green hills in the background. The creature's sleek and shiny fur reflects the sunlight beautifully, and its robust and intricately detailed antlers add to its majestic appearance. The scene captures a serene, lifelike moment in nature, with vibrant colors and a clear, crisp atmosphere.","Cartoonish, low detail, no background, unrealistic colors, deformed body parts, blurred features, artificial lighting, abstract scenery, exaggerated proportions., blurred features., unrealistic colors."
a creature with a body of an ostrich and the trunk of an anteater,"A fantastical creature with the body of an ostrich and the trunk of an anteater, depicted in a detailed and realistic style, with accurate feather texture and natural lighting, standing in a lush, green forest with sunlight filtering through the trees.","Human features, overly abstract elements, other animal characteristics beyond those specified, cartoonish styles, any other animal parts, modern objects, urban environments, traditional ostrich head and beak, other animal heads., urban environments., cartoonish styles., other animal characteristics"
a creature with a body of a horse and the wings of an eagle,"A majestic creature with the body of a horse and the wings of an eagle, standing proudly by a clear lake under a serene blue sky with soft, fluffy clouds. The creature looks powerful and graceful, with well-proportioned features and detailed anatomy, reflecting perfectly in the pristine water below. The scene is calm and natural, with well-balanced colors, realistic shadows, and a clean, uncluttered background.","Disproportionate wings, unrealistic anatomy, unclear details, overly bright colors, unnatural shadows, imbalanced proportions, unrealistic reflections, cluttered background, distorted features, blurred image, harsh lighting., cluttered background., and imbalanced proportions., and unclear details"
a creature with a body of a hummingbird and the arms of a chimpanzee,"A realistic creature with the delicate body and wings of a hummingbird, but possessing the strong, muscular arms of a chimpanzee, depicted in vibrant and lifelike colors.","Fully chimpanzee, cartoonish style, humanoid figure, blurred, plain colors, no hybrid features, mammalian body, full primate, unrealistic, just hummingbird.,Just hummingbird, fully chimpanzee, plain colors.,""Just hummingbird, blurred."", blurred."
a creature with a body of an elk and the wings of a butterfly,"A mystical creature featuring the body of an elk combined seamlessly with the delicate and colorful wings of a butterfly, with the butterfly wings beautifully integrated into the elk's back, set against an enchanting forest under moonlight. The creature stands tall, its wings shimmering with iridescent colors, reflecting the magical moonlight, surrounded by a dimly lit, otherworldly forest.","Separate elk and butterfly, machine-like features, unrealistic wings placement, daytime setting, anything other than an elk body with butterfly wings, wings on the elk's head, multiple creatures, overly dark image, missing wings, standing in an open field, moon not visible, overly bright image, elk without wings, butterfly wings not large or colorful., standing in an open field., machine-like features., anything other than an elk body with butterfly wings."
a creature with a body of a chimpanzee and the shell of a clam,"A fantastical creature with the upper body of a chimpanzee, seamlessly integrated within the shell of a clam, blending both features harmoniously. The chimpanzee should retain its recognizable facial expressions and limbs, while the clam shell should appear robust and organically integrated. The scene should be set in a dynamic, natural environment like a lush jungle or a vibrant coastal shore, with detailed background elements that enrich the setting.","Human figures, normal animals, disjointed features, plain backgrounds, disproportionate body parts, humanoid appearances, lack of environmental context, unrealistic designs, incomplete integration of features, floating elements, and unrealistic facial expressions., lack of environmental context., unrealistic designs., plain backgrounds."
a creature with a body of a chameleon and the eyes of an owl,"A creature with a chameleon's body and the eyes of an owl, staying true to vibrant green hues with detailed scales and large, expressive eyes having feathers around them. The overall design should remain realistic and detailed.","No other animals, no multiple creatures, no background distractions, no incorrect body parts, no unrealistic elements, no extraneous objects, no additional colors or patterns beyond vibrant green, no cartoony appearance, no exaggerated features, no unnecessary textures, no secondary details or decorations., no additional colors or patterns beyond vibrant green., no cartoony appearance."
a creature with a body of an antelope and the claws of a bear,"A mythical creature with the body of an antelope and the claws of a bear, standing on a grassy field with a clear blue sky in the background. The creature exhibits a harmonious blend of antelope features and bear claws, without any other animal traits. ","Hooves, wings, unrealistic colors, blurry features, multiple heads, elongated snout, antlers, multiple limbs, elongated snout, hooves instead of bear claws, unrealistic proportions, bear-like body parts except claws., multiple limbs., elongated snout.,Hooves instead of bear claws, multiple heads."
a creature with a body of a swan and the head of an iguana,"A mythical creature with the graceful body of a swan and the distinctive head of an iguana, perched elegantly on a tree branch in a lush, verdant forest during daytime. The creature blends harmoniously with the natural surroundings, showcasing its unique form amid dense foliage and sunlight filtering through the trees. The swan-like body has elegant white feathers, while the iguana's head features vibrant colors and intricate scales.","Regular swan, regular iguana, water, snake, tentacles, multiple-headed creature, unnatural elements, standard lizard, reptile only, dragon features, plain forest, incorrect hybrid, unrealistic fusion, mundane background, usual wildlife, plain bird., plain forest., unnatural elements.,regular swan"
a creature with a body of a hippo and the beard of a goat,"A realistic creature with the body of a hippopotamus and the beard of a goat, standing on a natural terrain, surrounded by greenery in a forest setting. ","Horns, tails, animations, cartoon style, unrealistic elements, multiple heads, wings, extra limbs, bright colors, mystical features., wings., unrealistic elements., cartoon style."
a creature with a body of a rhino and the wings of a dove,"A fantastical creature with the body of a rhinoceros and the wings of a dove, standing in a lush green meadow with rolling hills in the background. The scene is depicted in a realistic style with highly detailed natural lighting. The creature presents with harmonious proportions, fitted anatomically, appearing serene and majestic. The colors are vibrant, adding to the natural ambiance of the serene landscape.","Cartoonish, low detail, incorrect anatomy, disproportional body parts, blurry, artificial lighting, abstract, unrealistic elements, overexposed, flat colors, unnatural poses., mismatched proportions, unrealistic, flat colors. , abstract.,cartoonish"
a creature with a body of a pangolin and the tail of an iguana,"A creature with the body of a pangolin and the tail of an iguana, standing on a rock in a green, grassy environment. The creature has distinct pangolin scales and an iguana-like long, segmented tail. All elements should have natural colors and realistic textures, with no other animals or additional creatures.","No human elements, no artificial elements, no unnatural colors, no unrealistic textures, no blurry elements, no unrealistic proportions, no duplicates, no secondary creatures, no futuristic aspects, no objects other than the rock and grass.,No other animals, no additional creatures, no human elements, no unrealistic proportions., no unrealistic textures., no unnatural colors."
a creature with a body of a macaw and the fins of a swordfish,"Create a fantastical hybrid creature featuring the vibrant body of a macaw, showcasing colorful plumage seamlessly blended with the sleek, elongated fins of a swordfish. The macaw's bright feathers are integrated with the sharp, streamlined fins, presenting a harmonious aquatic and avian fusion. Depict this enchanting creature in an underwater setting, surrounded by a mystical sea environment with corals and marine life.","Typical birds, typical fish, separate macaw and swordfish, terrestrial backgrounds, creatures with purely avian or purely aquatic characteristics., terrestrial backgrounds.,Separate macaw and swordfish, typical birds, typical fish."
a creature with a body of a roadrunner and the tentacles of an octopus,"A sleek, hybrid creature with the smooth texture of an octopus, showcasing elongated flowing tentacles seamlessly integrated into its body. This creature embodies the sleek figure and streamlined limbs of a roadrunner, blending avian and cephalopod features fluidly into a unified form.","feathers, wings, beak, traditional bird legs, traditional bird wings, separate bird and octopus parts, distinct bird head, traditional avian body, segmented body, scales"
a creature with a body of a vulture and the antlers of a reindeer,"A mythical creature with the body of a vulture and the antlers of a reindeer, showcasing intricately detailed feathers, sharp talons, and realistic antlers, in a dynamic and lifelike pose against a monochrome background. The creature should have highly detailed, realistic textures.","Cartoonish, unrealistic, humanoid features, poorly detailed, low quality, background scenery, abstract elements, colorful., low quality.,cartoonish"
a creature with a body of a beaver and the antlers of a moose,"A realistic creature with the body of a beaver and the antlers of a moose, standing by a river in a lush green forest, with detailed and natural fur texture. The creature is well-blended into the natural environment, with the serene waters reflecting the surrounding trees and foliage.","Abstract elements, unrealistic colors, other animal features, anthropomorphic traits, cartoonish styles, standing upright like a human, human-like limbs, human posture, and exaggerated proportions., human-like limbs and posture., cartoonish styles., anthropomorphic traits."
a creature with a body of a moose and the snout of an anteater,"A fantastical creature with the muscular body and antlers of a moose but an elongated snout of an anteater, standing in a lush, sunlit grassy field. The creature has a thick, furry coat typical of a moose, with limbs and hooves similar to a moose's but featuring the distinctive face and snout of an anteater, blending naturally to form a cohesive and realistic hybrid animal.","Regular elephant heads, standard elephant features, incorrect animal combinations, disproportionate body parts, visible seams, typical animal features, regular moose heads, standard anteater snouts, regular moose features, irrelevant animal parts, unrealistic blending.,Regular heads and snouts of elephants, standard moose faces, regular snouts of anteaters, inappropriate proportions, visible seams between animal parts., typical animal features.,Regular moose heads, standard snouts, regular moose features."
a creature with a body of a catfish and the ears of a rabbit,"A whimsical fantasy creature combining the sleek, elongated body of a catfish with the long, delicate ears of a rabbit, surrounded by an enchanting underwater scene. The creature has intricate, detailed scales shimmering in various hues and long whiskers flowing gracefully. The style is surreal and playful, with vibrant colors and an imaginative, dreamlike atmosphere. The creature's features include only piscine and lagomorphic characteristics.","Legs, arms, fur, standard animal forms, humanoid features, realistic style, terrestrial background, limbs, anthropomorphic traits, terrestrial elements, realistic style, text, rough textures., terrestrial background., humanoid features., realistic style."
a creature with a body of a hedgehog and the legs of a kangaroo,"A fantastical creature with a spiny hedgehog body seamlessly blending with powerful, muscular kangaroo legs. The creature has small, rounded ears and a long, agile tail. It appears vibrant in colors and gives the impression of swift movement. The spines should be sharp and cover the body uniformly.","Regular hedgehog legs, human features, donkey ears, bird wings, monkey tails, lizard tails, multiple types of animal body parts, any features resembling multiple animals., other animal body parts such as donkey ears, neck, any features resembling multiple animals, different types of tails like those of monkeys or lizards., other animal body parts such as donkey ears and neck, or features resembling multiple animals., other animal body parts."
a creature with a body of a panther and the fins of a trout,"A powerful and sleek mythical creature, seamlessly blending the muscular body of a panther with elegant, integrated fish-like fins on its sides. This creature is depicted in a dynamic, natural environment that combines both land and water elements, allowing it to move gracefully and powerfully through both. An otherworldly, magical aura surrounds the scene, enhancing the creature's captivating essence.","No separated animal parts, no realistic depictions of individual panthers or fish, no plain backgrounds, no purely land or water-based creatures, no cartoonish features, no traditional panthers or trouts. No basic or static environments.,No separate animals, no traditional or realistic depictions of individual panthers or fish, no purely aquatic or terrestrial creatures, no cartoonish elements, no traditional panthers or trouts., no purely aquatic or terrestrial creatures., no traditional panthers or trouts, no cartoonish elements."
a creature with a body of a bat and the paws of a rabbit,"A realistic hybrid creature with the body of a bat and the paws of a rabbit, with highly detailed fur and realistic bat wings, depicted in a dark background.","Human features, bird-like features, cartoonish style, extra limbs, bright colors, claws, insect-like features, mechanical parts, aquatic features, fantasy elements, exaggerated proportions, humanoid appearance, mammal-like ears., humanoid appearance., fantasy elements."
