original_prompt,prompt,negative_prompt
a creature with a body of a crow and the paws of a raccoon,"A mystical hybrid creature with the body of a crow covered in crow feathers and the front paws of a raccoon with sharp claws. It features the face and beak of a crow while standing mysterious in a dense forest, exuding a magical aura.","Separate crow and raccoon animals, human-like features, muscular human body, non-forest setting, regular crow feet, human-like face, regular raccoon body., non-forest setting., regular crow feet."
a creature with a body of a walrus and the legs of an antelope,"A creature with the bulky body and tusks of a walrus, but with slender and agile legs ending in hooves, and antelope-like horns on its head. ","Flippers, marine, ocean, sea, water, beach, aquatic environment, short legs, fins, flippers, stubby legs., flippers."
a creature with a body of a whale and the wings of a bat,"A hybrid creature with the body of a whale and large, bat-like wings seamlessly integrated, floating gracefully just below the ocean surface in a bright and sunny seascape. The proportions are realistic and the scene is highly detailed with natural colors. The creature is surrounded by clear blue water and gentle waves, exuding a calm and serene presence.","Separate entities, dragon features, dinosaur traits, menacing expression, dark and stormy weather, disjointed anatomy, large tail fin, aquatic-only features, dark colors., disjointed anatomy.,Dragon-like features, dark and stormy weather."
a creature with a body of a bear and the antlers of a deer,"A majestic creature with the body of a powerful bear and the antlers of a grand deer, standing confidently in a forest clearing. The creature exhibits a robust and muscular build, adorned with thick, rugged fur and large, impressive antlers that extend proudly upwards. The clearing is surrounded by dense, lush trees and vibrant green foliage, with warm sunlight filtering through the forest canopy, casting a mystical glow and dappled shadows over the scene.","Additional animals, human-like features, unrealistic colors, cartoonish elements, inappropriate objects, unnatural lighting, artificial textures, overly fantastical elements., artificial textures., cartoonish elements."
a creature with a body of a sea cucumber and the legs of a jaguar,"A mythical creature with the elongated, glowing body of a sea cucumber and the spotted legs of a jaguar, standing proudly on the ocean floor with a subtle, soft glow accentuating its unique form. The scene is serene and isolated, with no background distractions, highlighting the creature's distinct features in a quiet underwater setting.","No background distractions, no overly surreal elements, no jaguar heads or features other than the legs, no above water elements, no marine life, no plants, no fish, nothing above water, no extraneous elements around the creature., avoid overly surreal elements, no fish or marine life, no plants near the creature., no fish near the creature."
a creature with a body of a tarantula and the tail of a beaver,a creature with the body and legs of a tarantula and the tail of a beaver,"mammal body, fur-covered body, beaver head, beaver limbs, beaver fur, beaver snout, beaver ears"
a creature with a body of a python and the legs of a cricket,"A fantastical creature with the elongated, serpentine body of a python and the powerful, segmented jumping legs of a cricket. The creature should seamlessly combine the snake-like torso with the insectoid limbs, perfectly merging the reptilian and insect features into one unique being. Depict this creature against a vibrant, natural landscape backdrop, rich with lush greenery and bright, colorful vegetation. Ensure the overall focus stays on the peculiar hybrid creature.","Other animals, separate pythons or crickets, regular snake bodies without any modifications, separate insects, dragon-like features, additional appendages not related to a python or cricket, wings, humanoid elements, dull or monochromatic landscapes, urban elements, additional colors not present in nature like neon., horns, teeth that resemble dragon teeth, landscapes without vibrant colors., and separate insects."
a creature with a body of a mongoose and the wings of a phoenix,"A majestic creature with the body of a mongoose and the vibrant, fiery wings of a phoenix, standing proudly. The wings are ablaze with reds, oranges, and yellows, reflecting the flames typical of a phoenix. The mongoose body has a sleek, fur-covered appearance with a commanding stance, exuding an aura of power and grace.","Human features, additional animal parts (eagle head, alligator skin), non-mongoose bodies, dull colors, non-fiery wings, unrealistic elements, cartoonish elements, muddy colors, non-majestic stance, lifeless appearance., cartoonish elements., additional animal parts (alligator skin, eagle head), dull colors."
a creature with a body of a pelican and the horns of a ram,"A mythical creature with the body of a majestic pelican and the curly horns of a ram, standing in a fantastical, clear landscape with dramatic, slightly cloudy skies and distant, towering mountains. ","Regular pelican, regular ram, background clutter, multiple creatures, overly complex designs, indistinct landscape, cluttered background, overly detailed textures., cluttered background., overly complex designs."
a creature with a body of a shark and the limbs of a monkey,"A hybrid sea-land creature with the body of a shark, complete with fins and a tail, and equipped with arms and legs similar to a monkey. The main torso and head should remain shark-like, with shark skin texture, while the limbs should be distinctly monkey-like with visible fur and agile features, designed for climbing.","Humanoid characteristics, full human body, non-shark features on the torso, bipedal stance, land animal body, non-oceanic textures, and features., features resembling land animals, non-oceanic textures or features.,humanoid characteristics, non-shark features on the torso."
a creature with a body of a duck and the hump of a camel,"A fantastical creature with the body of a duck and the hump of a camel, standing in a desert landscape, with duck features including head, neck, and legs, and a clear visible camel-like hump on its back.","Camel body, non-duck features, no hump, camel neck, camel head, camel legs, camel tail, no desert landscape.,camel body"
a creature with a body of a koala and the tail of a rattlesnake,"A realistic hybrid creature with the body of a koala and the tail of a rattlesnake, detailed in a natural forest environment, with natural lighting and detailed textures. The creature should have realistic fur and scales that blend naturally.","Traditional koala tail, unnatural colors, cartoon-like features, unrealistic elements, stiff poses, artificial lighting, muddy textures., unrealistic elements.,traditional koala tail"
a creature with a body of a platypus and the antlers of a caribou,"A mythical creature with the body of a platypus and the antlers of a caribou, detailed and vibrant illustration, realistic fur texture, in a majestic forest setting with soft sunlight filtering through the trees.","Anything without antlers, amphibian features, cartoonish style, plain background, aquatic environment., plain background., amphibian features."
a creature with a body of an ostrich and the trunk of an anteater,"A fantastical creature with the body of an ostrich and the trunk of an anteater, featuring a smooth neck leading directly to the trunk. The creature should have the legs and body shape of an ostrich, giving it a majestic and curious appearance. The background should be a clear sky or a simple natural environment.","Feathers on the neck, traditional ostrich head, unrelated elements like other animal parts, multiple creatures, cartoonish style.,feathers on the neck"
a creature with a body of a horse and the wings of an eagle,"A magnificent creature with the strong, elegant body of a horse and large, detailed wings of an eagle, soaring gracefully through a clear blue sky over a lush green field.","Bird-like head, talons, unrealistic body proportions, non-horse-like body, extra limbs, non-eagle-like wings, horse head with beak.,Extra limbs, bird-like head, non-eagle-like wings."
a creature with a body of a hummingbird and the arms of a chimpanzee,"A fantastical creature with the body of a hummingbird and the arms of a chimpanzee, perched on a tree branch in a lush forest. The creature has vibrant, iridescent feathers and large, delicate wings. Its arms are muscular and covered in dark fur, with nimble fingers for grasping. The background should be vivid and full of greenery, with sunlight filtering through the canopy.","Human faces, humanoid figures, extra limbs, unrealistic textures, incorrect anatomy, cartoonish features, missing chimpanzee arms, plain or empty backgrounds, dull colors, realistic human features, lacking iridescent feathers., dull colors., cartoonish features."
a creature with a body of an elk and the wings of a butterfly,"A majestic creature with the body of an elk and the delicate, colorful wings of a butterfly, standing gracefully in a vibrant, serene meadow filled with flowers, under a brilliant blue sky with scattered fluffy clouds. The scene is peaceful and naturally lit, with the creature exuding grace and beauty.","Unnatural lighting, deformed limbs, extra wings, blurred background, excessive shadows, unnatural colors, odd proportions, cluttered background, plain meadow without flowers, harsh lighting., cluttered background.,unnatural lighting"
a creature with a body of a chimpanzee and the shell of a clam,"A realistic chimera creature combining the body of a chimpanzee and a clam’s shell, with detailed fur and lifelike textures. The clam shell should look organically integrated into the chimpanzee’s back, smoothly fused. The image is centered on the page, with no background.","Plain chimpanzee, separate clam shell, background scenery, shell worn as clothing, inaccurate textures, non-fused elements, isolated features, unrealistic fur, incomplete fusion, background elements.,plain chimpanzee, separate clam, inaccurate texture, isolated features., background scenery."
a creature with a body of a chameleon and the eyes of an owl,"A fantastical creature with the body of a chameleon and the large, round eyes of an owl, perched on a branch in a lush, green jungle setting with detailed textures and realistic colors true to a chameleon.","Human-like features, multiple heads, owl-like body traits, overly bright or unnatural colors, abstract or unrealistic creature forms, non-chameleon body parts, non-owl eyes, additional limbs, unrealistic backgrounds., unrealistic creature hybrid forms, non-chameleon body parts., unrealistic colors, non-chameleon bodies."
a creature with a body of an antelope and the claws of a bear,"A hybrid creature with the lithe body of an antelope and the powerful, sharp claws of a bear standing on a grassy plain. The creature has slender limbs and a graceful posture, with a muscular upper body and large bear-like claws. The background emphasizes a natural, grassy environment with open skies and distant hills.","Antlers, hooves, features of a fox, canine body, bear face, paws, standing on two legs, typical antelope face, no claws, animal that doesn't resemble an antelope-bear hybrid., standing on two legs., hooves."
a creature with a body of a swan and the head of an iguana,"A fantastical creature with the elegant body of a swan and the reptilian head of an iguana, swimming gracefully in a lush, tropical pond. The vibrant green foliage surrounds the pond, with sunlight filtering through the leaves and reflecting softly on the water.","Two swans, regular swans, separate iguana, unrealistic reflections, snake body, incorrect head size, multiple heads, overly large foliage, dark and gloomy atmosphere.,two swans"
a creature with a body of a hippo and the beard of a goat,"A realistic depiction of a mythical creature combining the body of a hippo with the beard of a goat, featuring natural textures and lifelike details.","Horns, extra appendages, cartoonish style, unrealistic features, exaggerated proportions., cartoonish style."
a creature with a body of a rhino and the wings of a dove,"A majestic creature with the strong, powerful body of a rhino and the elegant, soft wings of a dove, standing gracefully in a serene, lush natural environment. The scene is detailed and lifelike, highlighting the natural beauty of the creature as it stands in a tranquil, nature-filled setting, with soft sunlight filtering through trees.","Multiple wings, deformed wings, unclear features, unnatural colors, background distractions, artificial environment, unnaturally shaped wings, harsh lighting, cluttered background, unrealistic shadows., artificial environment., background distractions."
a creature with a body of a pangolin and the tail of an iguana,"A mythical creature with the scaled body of a pangolin and the long, spiny tail of an iguana, set in a dense jungle environment, detailed and realistic, with natural colors and textures.","No other animals, no humanoid features, no urban elements, no brightly colored patterns, no unrealistic features, no wings, no horns, no exaggerated body parts, no neon colors., no unrealistic features., no unrealistic color patterns."
a creature with a body of a macaw and the fins of a swordfish,"A fantastical creature with the vibrant, colorful body of a macaw seamlessly blended with the sleek, metallic fins of a swordfish. It is depicted swimming gracefully in an underwater habitat filled with vibrant aquatic plants and marine life, emphasizing its unique combination of avian and marine features. The scene is lively with colorful corals and fish surrounding the creature, making its presence feel both magical and natural.","Sword, rock, beach, standard macaw without fins, armor, two separate creatures, sky, forest, unrealistic elements, weapons, mixed environments, dry land, multiple creatures., unrealistic elements."
a creature with a body of a roadrunner and the tentacles of an octopus,"A mythical creature with the body of a roadrunner and the tentacles of an octopus, adorned with detailed feathers and striking colors, standing in a dynamic and elegant pose on a simple white background. Features should include vibrant, rainbow-like feathers and realistically textured tentacles extending naturally from the roadrunner's body.","Background elements, other animals, unrealistic proportions, extra limbs, blurry details, cartoonish features, additional objects, unnatural transitions, overly simplistic textures., additional objects., cartoonish features."
a creature with a body of a vulture and the antlers of a reindeer,"A majestic hybrid creature with the body of a vulture and the antlers of a reindeer, standing proudly in a serene, snowy forest filled with tall trees. The creature has sharp talons, large wings, and a fierce expression. Snow is gently falling around it, creating a peaceful and magical atmosphere.","Humans, other animals, buildings, cars, urban elements, unrealistic elements, bright colors, summer scenery, artificial objects, night setting, excessive decorations., summer scenery., and other urban elements."
a creature with a body of a beaver and the antlers of a moose,"A hybrid creature featuring the body of a beaver with large antlers similar to those of a moose, standing on all fours in a lush green meadow with clear blue skies, realistic digital art.","Human features, standing on two legs, other animals, unrealistic anatomy, cartoon style, smiling, anthropomorphic features.,human features"
a creature with a body of a moose and the snout of an anteater,"A realistic hybrid creature with the body of a moose and the elongated snout of an anteater, standing in a lush, grassy field, under natural lighting with detailed textures. ","Unrealistic features, non-matching animal parts, different animals, abstract elements, text, anything other than a hybrid creature with accurate features, unnatural colors, unrealistic body proportions, extraneous elements., anything other than a hybrid creature with accurate features.,anything other than a hybrid creature, unrealistic features, different animal parts"
a creature with a body of a catfish and the ears of a rabbit,"A creature with the body of a catfish and the ears of a rabbit, realistic, underwater scene, surrounded by marine life, coral reefs, and aquatic plants with detailed textures.","Rabbit body, mammal, terrestrial, above water, shark fins, bird beak, land environment, land plants."
a creature with a body of a hedgehog and the legs of a kangaroo,"A creature with the body of a hedgehog and the legs of a kangaroo, hedgehog spikes on the back, realistic proportions, natural hedgehog and kangaroo colors, single head.","Multiple heads, multiple faces, incorrect anatomy, extra limbs, overly unrealistic features, human-like traits, non-hedgehog spikes, non-kangaroo legs., human-like traits."
a creature with a body of a panther and the fins of a trout,"A sleek and muscular creature with the body of a panther, adorned with seamless trout-like fins along its sides and back, giving the impression of a powerful panther adapted to an aquatic environment, submerged partially in water.","Human-like features, standing upright, exaggerated muscles, unrealistic textures, unrealistic proportions, cartoonish elements.,Wings, unrealistic patterns, human-like features, bright unnatural colors, exaggerated fins"
a creature with a body of a bat and the paws of a rabbit,"A mythical creature with the body and fur texture of a bat, combined with the paws and ears of a rabbit, featuring detailed bat wings.","Human-like features, bird-like features, reptilian scales, standing on two legs like a human., reptilian scales."
a creature with a body of a hawk and the trunk of an aardvark,"A fantastical creature with the body, wings, and legs of a hawk, combined with the trunk and snout characteristic of an aardvark. The creature should predominantly look like a bird but have an aardvark-like trunk as its face. The setting should be a realistic natural environment, featuring detailed landscapes.","Human features, other animal parts, unrealistic proportions, cartoon style, features of mammals other than an aardvark., cartoon style."
a creature with a body of a wolf and the tentacles of an octopus,"A realistic creature with the body of a wolf and multiple octopus tentacles emerging from its sides and back, featuring a seamless blend of the wolf's detailed fur and the octopus' textured, suctioned tentacles. The creature stands on a rugged, rocky terrain under a neutral, slightly cloudy sky.","Humans, extra limbs that are not octopus tentacles, unrealistic colors, cartoonish style, background clutter, single small tentacle, unnaturally fused elements, bright and overly vivid colors., extra limbs that are not tentacles, background clutter."
a creature with a body of a butterfly and the paws of a tiger,"A creature with the body of a butterfly and the strong paws of a tiger, featuring vibrant butterfly wings and tiger paws, in a lush forest.","wings of a bird, body of a human, fish elements, robotic elements, sturdy body of a tiger, full tiger body, bird-like features, human features, fish scales, mechanical parts"
a creature with a body of a squirrel and the tail of a lobster,"A creature with the body of a squirrel and the segmented tail of a lobster, standing on grass, with realistic textures and sharp focus.","Antennae, lobster claws, unrealistic features, blurred background, wings, squirrel tail, extra limbs, hybrid claws., wings."
a creature with a body of a gazelle and the shell of a barnacle,"A fantastical creature with the graceful body of a gazelle seamlessly integrated with the sturdy, textured shell of a barnacle on its back. The barnacle shell blends harmoniously with the gazelle, creating an elegant yet rugged appearance. The creature stands majestically in a lush, natural setting with mountains and vibrant greenery, showcasing the unique and beautiful incorporation.","Separate barnacle shell, plain gazelle without the barnacle shell integration, disproportionate elements, unnatural looking combinations, plain background, solitary elements, plain gazelle without barnacle adornment.,A separate barnacle shell, plain gazelle without the barnacle integration, plain background., plain gazelle without the barnacle integration."
a creature with a body of a sheep and the claws of an eagle,"A creature with the body of a sheep and the claws of an eagle, standing in a field under a clear sky.","Wings, bird features (except claws), bird head, multiple heads, any other animal traits., any other animal traits, bird head."
a creature with a body of a octopus and the legs of a cheetah,"A hybrid creature with the body of a spotted octopus and the legs of a cheetah, emphasizing the octopus's tentacles and the sleek, spotted legs of the cheetah. The creature should blend marine and terrestrial features seamlessly.","Any features other than an octopus body and cheetah legs, no plant surroundings, no cheetah face or body, no aquatic animals or additional appendages, no background elements except water or plain background.,Any features other than octopus body and cheetah legs, no cheetah face or body.,any features other than octopus body and cheetah legs"
a creature with a body of a buffalo and the fins of a tuna,"A mythical creature with the body of a buffalo and the fins of a tuna, swimming gracefully under the ocean.","No land, no other animals, no horns, no fur, no water surface, no breaching, no sky, no coral, no seaweed., no sky., no water surface."
a creature with a body of a jaguar and the shell of a turtle,"A stunning mythical creature featuring the muscled, agile body of a jaguar seamlessly combined with the sturdy, protective shell of a turtle. The jaguar's sleek, spotted fur and powerful limbs contrast strikingly with the hard, defensive turtle shell, merging feline strength with reptilian armor in perfect harmony.","Common turtles, jaguars without shells, exclusively feline or reptilian creatures, armor separate from the creature, bizarre animal hybrids, fully feline creatures, fully reptilian creatures.,Regular turtles, fully feline or fully reptilian creatures, armor that is not part of the creature, unnatural animal hybrids., fully feline or fully reptilian creatures."
a creature with a body of a kangaroo and the tentacles of a squid,"A hybrid creature with the body of a kangaroo and the tentacles of a squid, featuring the tentacles emerging symmetrically from where the arms of the kangaroo typically are, set against a plain background.","Underwater scenes, additional animals, non-hybrid creatures, kangaroos holding objects, separate kangaroo arms, non-hybrid creatures, complex backgrounds.,Backgrounds such as underwater scenes, separate kangaroo arms., non-hybrid creatures."
a creature with a body of a raccoon and the mane of a lion,"A fantastical creature with the body and tail of a raccoon, covered in raccoon fur, and the majestic mane of a lion around its neck. The creature is sitting in a natural, dense forest setting with intricate textures and realistic lighting, making the scene look vivid and lifelike.","Human features, extra limbs, animal hybrids other than raccoon and lion, cartoonish style, unrealistic lighting, unnatural textures, cartoonish style., unnatural textures."
a creature with a body of a lemur and the wings of a bumblebee,"A mythical creature with the body of a lemur and the wings of a bumblebee sitting on a tree branch. The creature's wings are striped like a bumblebee and it has the typical furry lemur body with bright, expressive eyes. The background should be a natural, lush forest setting.","No other animals, no additional wings or body parts from other creatures, no unrealistic or overly exaggerated features, no plain or unrealistic backgrounds, no multiple sets of wings, no sci-fi or fantasy elements in the background., no plain or unrealistic backgrounds., no unrealistic or overly exaggerated features."
a creature with a body of a rhinoceros and the fins of a marlin,"A majestic hybrid creature with the robust body of a rhinoceros seamlessly fused with the sleek, elongated fins and tail of a marlin, standing confidently in a harmonious natural environment that blends lush green foliage with serene bodies of water. The setting is realistic and lush, providing a perfect blend of aquatic and terrestrial features, with soft lighting that highlights the creature's unique characteristics.","Cartoony appearance, unrealistic textures, separate rhinoceros and marlin elements, exaggerated features, distracting or cluttered background, unrealistic colors, unnatural poses, and background elements that do not blend seamlessly with the creature's environment., separate rhinoceros and marlin, distracting or cluttered background.,Separate rhinoceros and marlin, unrealistic elements, background distractions."
a creature with a body of a lizard and the hooves of a horse,"A creature with the body of a lizard, scaly skin, and the hooves of a horse, standing in a natural environment.","Fur, feathers, human features, claws, hands, toes, fingers, nails., toes., claws."
