original_prompt,prompt,negative_prompt
a creature with a body of a frog and the beak of a pelican,"A fantastical creature with the body of a frog and the beak of a pelican, amphibious skin without feathers, sitting on a lily pad in a pond.","Feathers, bird body, wings, traditional pelican, traditional frog."
a creature with a body of a sloth and the tail of a scorpion,"A hybrid creature combining the body of a sloth with the tail of a scorpion, realistic and detailed, set against a natural background.","Cartoonish, unrealistic, anthropomorphic, animated."
a creature with a body of a crow and the paws of a raccoon,A hybrid creature with the body of a crow and the paws of a raccoon.,"Separate crow and raccoon animals, regular crow feet."
a creature with a body of a walrus and the legs of an antelope,A creature with the body of a walrus and the legs of an antelope,"Flippers, marine, ocean, sea, water, beach"
a creature with a body of a whale and the wings of a bat,"A creature with the body of a whale and the wings of a bat, floating gracefully in the ocean, realistic proportions, highly detailed, natural colors, in the middle of an oceanic scenery during a bright, sunny day.","Dragon-like features, dinosaur traits, menacing expression, dark and stormy weather."
a creature with a body of a bear and the antlers of a deer,"A majestic creature with the body of a bear and the antlers of a deer, standing in a forest clearing. The creature has a strong and powerful build, with thick fur and impressive antlers extending upwards. The background is lush and filled with dense trees and foliage.","Additional animals, human-like features, unrealistic colors, cartoonish elements."
a creature with a body of a sea cucumber and the legs of a jaguar,A mythical creature with the body of a sea cucumber and the spotted legs of a jaguar standing on the ocean floor.,"No background distractions, avoid overly surreal elements, nothing above water, no fish near the creature."
a creature with a body of a tarantula and the tail of a beaver,a creature with the body and legs of a tarantula and the tail of a beaver,"mammal body, fur-covered body, beaver head, beaver limbs"
a creature with a body of a python and the legs of a cricket,"A fantastical creature with the body of a python and the legs of a cricket, combining the serpentine form with the segmented, jumping legs of an insect.","Other animals, separate pythons or crickets, regular snake bodies without any modifications, and separate insects."
a creature with a body of a mongoose and the wings of a phoenix,"A mythical creature with the body of a mongoose and vibrant, fiery wings of a phoenix, standing majestically.","Human features, additional animal parts (alligator skin, eagle head), non-mongoose bodies, dull colors."
a creature with a body of a pelican and the horns of a ram,"A mythical creature with the body of a pelican and the horns of a ram, standing in a fantasy landscape.","Regular pelican, regular ram, background clutter, multiple creatures, overly complex designs."
a creature with a body of a shark and the limbs of a monkey,"A hybrid creature with the body of a shark, including fins and tail, and the limbs of a monkey, with arms and legs suited for climbing.","humanoid characteristics, full human body, non-shark features on the torso."
a creature with a body of a duck and the hump of a camel,"A fantastical creature with the body of a duck and the hump of a camel, standing in a desert landscape","camel body, non-duck features, no hump"
a creature with a body of a koala and the tail of a rattlesnake,"a hybrid creature with the body of a koala and the tail of a rattlesnake, detailed, realistic, in a natural environment","traditional koala tail, unrealistic elements"
a creature with a body of a platypus and the antlers of a caribou,"A mythical creature with the body of a platypus and the antlers of a caribou, detailed and vibrant illustration.","Anything without antlers, amphibian features."
a creature with a body of an ostrich and the trunk of an anteater,a fantastical creature with the body of an ostrich and the trunk of an anteater,"feathers on the neck, traditional ostrich head, unrelated elements like other animal parts"
a creature with a body of a horse and the wings of an eagle,"A majestic creature with the body of a horse and large, detailed wings of an eagle, soaring through a clear blue sky over a lush green field.","Extra limbs, unrealistic body proportions, non-horse-like body, non-eagle-like wings."
a creature with a body of a hummingbird and the arms of a chimpanzee,"A fantastical creature with the body of a hummingbird and the arms of a chimpanzee, perched on a tree branch in a lush forest. The creature has vibrant, iridescent feathers and large, delicate wings. Its arms are muscular and covered in dark fur, with nimble fingers for grasping.","Human faces, humanoid figures, extra limbs, unrealistic textures, incorrect anatomy, cartoonish features."
a creature with a body of an elk and the wings of a butterfly,"a majestic creature with the body of an elk and the delicate, colorful wings of a butterfly, standing in a serene meadow under a bright blue sky","unnatural lighting, deformed limbs, extra wings, blurred background"
a creature with a body of a chimpanzee and the shell of a clam,"a chimera creature with the body of a chimpanzee and the shell of a clam fused together, detailed fur, realistic textures, background removed, centered on the page.","plain chimpanzee, separate clam, background scenery."
a creature with a body of a chameleon and the eyes of an owl,"A fantastical creature with the body of a chameleon and the large, round eyes of an owl, perched on a branch in a lush, green jungle setting.","Human-like features, multiple heads, unrealistic colors, non-chameleon bodies."
a creature with a body of an antelope and the claws of a bear,"A hybrid creature with the lithe body of an antelope and the powerful, sharp claws of a bear, standing on a grassy plain.","Antlers, hooves."
a creature with a body of a swan and the head of an iguana,"a fantastical creature with the body of a swan and the head of an iguana, swimming in a lush, tropical pond with vibrant green foliage","two swans, regular swans, separate iguana, unrealistic reflections"
a creature with a body of a hippo and the beard of a goat,"A mythical creature with the body of a hippo and the beard of a goat, depicted in a realistic style.","Horns, extra appendages, unrealistic features, cartoonish style."
a creature with a body of a rhino and the wings of a dove,"A majestic creature with the body of a strong rhino and the delicate wings of a dove, detailed and realistic, standing in a serene environment.","Multiple wings, unnaturally shaped wings, unclear features, background distractions."
a creature with a body of a pangolin and the tail of an iguana,"A mythical creature with the scaled body of a pangolin and the long, spiny tail of an iguana, set in a natural environment.","No other animals, no humanoid features, no urban elements, no unrealistic color patterns."
a creature with a body of a macaw and the fins of a swordfish,"A fantastical creature with the vibrant body of a macaw and the sleek fins of a swordfish, blending the bright, colorful feathers of the macaw with the streamlined, metallic fins of the swordfish. The creature is depicted in a natural habitat, possibly near the sea or ocean, emphasizing its unique combination of land and marine characteristics.","Sword, rock, beach, standard macaw without fins, armor, unrealistic elements."
a creature with a body of a roadrunner and the tentacles of an octopus,"A mythical creature with the body of a roadrunner and the tentacles of an octopus, detailed feathers, striking colors, standing in a dynamic pose.","Background elements, other animals, unrealistic proportions, extra limbs, blurry details, cartoonish features."
a creature with a body of a vulture and the antlers of a reindeer,"A fantastical creature with the body of a vulture and the antlers of a reindeer, standing in a snowy forest. The creature has sharp talons and a fierce expression.","Humans, other animals, buildings, cars, and other urban elements."
a creature with a body of a beaver and the antlers of a moose,"a hybrid creature featuring the body of a beaver and large antlers similar to those of a moose, standing on a lush green meadow with clear blue skies, digital art","human features, other animals, unrealistic anatomy"
a creature with a body of a moose and the snout of an anteater,"a hybrid creature with the body of a moose and the snout of an anteater, standing in a grassy field, natural lighting, realistic details","anything other than a hybrid creature, unrealistic features, different animal parts"
a creature with a body of a catfish and the ears of a rabbit,"A creature with a body of a catfish and the ears of a rabbit, realistic, underwater scene, aquatic environment","Rabbit body, mammal, land environment, terrestrial, above water"
a creature with a body of a hedgehog and the legs of a kangaroo,A creature with the body of a hedgehog and the legs of a kangaroo,"Multiple heads, multiple faces, incorrect anatomy, extra limbs, overly unrealistic features"
a creature with a body of a panther and the fins of a trout,"A creature with the body of a panther, sleek and muscular, and the fins of a trout seamlessly merging from its sides and back, giving an impression of a panther adapted to an aquatic environment.","Wings, unrealistic patterns, standing upright, human-like features"
a creature with a body of a bat and the paws of a rabbit,"A creature with the body of a bat and the paws of a rabbit, featuring bat wings and detailed fur texture.","Human-like features, bird-like features, reptilian scales."
a creature with a body of a hawk and the trunk of an aardvark,"A fantastical creature with the body, wings, and legs of a hawk, combined with the trunk and snout characteristic of an aardvark. The creature should have an initial appearance of a bird but prominently feature an aardvark-like trunk for its face. The environment should be a natural setting. Detailed illustration, realistic style.","Human features, other animal parts, unrealistic proportions, cartoon style."
a creature with a body of a wolf and the tentacles of an octopus,"A creature with the body of a wolf and the tentacles of an octopus, featuring detailed fur and textured tentacles, standing on a rocky surface.","Humans, extra limbs that are not tentacles, unrealistic colors, cartoonish style, background clutter."
a creature with a body of a butterfly and the paws of a tiger,"A creature with the delicate wings of a butterfly, merged onto the sturdy body of a tiger, featuring the powerful paws of a tiger in a lush forest","wings of a bird, body of a human, fish elements, robotic elements"
a creature with a body of a squirrel and the tail of a lobster,"A creature with the body of a squirrel and the tail of a lobster, standing on grass, detailed, realistic, sharp focus","Antennae, squirrel tail, unrealistic features, blurred background, wings"
a creature with a body of a gazelle and the shell of a barnacle,"A fantastical creature combining the body of a gazelle with the shell of a barnacle, featuring a barnacle shell integrated into the gazelle's back.","A separate barnacle shell, plain gazelle without the barnacle integration."
a creature with a body of a sheep and the claws of an eagle,"A creature with the body of a sheep and the claws of an eagle, no wings, no other animal characteristics.","Wings, bird features (except claws), multiple heads, any other animal traits."
a creature with a body of a octopus and the legs of a cheetah,"a hybrid creature with the body of a spotted octopus and the legs of a cheetah, blending marine and terrestrial features","any features other than octopus body and cheetah legs, no plant surroundings"
a creature with a body of a buffalo and the fins of a tuna,"A mythical creature with a body of a buffalo and the fins of a tuna, swimming in the ocean.","No land, no other animals, no fur, no horns, no water surface."
a creature with a body of a jaguar and the shell of a turtle,"A mythical creature featuring the sleek, strong body of a jaguar covered by the hard, protective shell of a turtle, blending feline agility with reptilian defense mechanisms.","Regular turtles, jaguars without shells, fully feline or fully reptilian creatures."
a creature with a body of a kangaroo and the tentacles of a squid,A hybrid creature with the body of a kangaroo and the tentacles of a squid.,"Backgrounds such as underwater scenes, additional animals, non-hybrid creatures."
a creature with a body of a raccoon and the mane of a lion,"A fantastical creature with the body and tail of a raccoon, covered in raccoon fur, with the majestic mane of a lion around its neck, sitting in a natural forest setting, with detailed textures and realistic lighting.","Human features, extra limbs, animal hybrids other than raccoon and lion, cartoonish style."
a creature with a body of a lemur and the wings of a bumblebee,"A mythical creature with the body of a lemur and the wings of a bumblebee sitting on a tree branch. The creature should have striped wings like a bumblebee and the typical furry lemur body with bright, expressive eyes.","No other animals, no additional wings or body parts from other creatures, no unrealistic or overly exaggerated features."
a creature with a body of a rhinoceros and the fins of a marlin,"A hybrid creature with the body of a rhinoceros and the fins of a marlin, seamlessly combined, in a natural environment.","Separate rhinoceros and marlin, unrealistic elements, background distractions."
a creature with a body of a lizard and the hooves of a horse,"A creature with the body of a lizard, scaly skin, and the hooves of a horse.","Fur, feathers, human features, claws."
a creature with a body of a flamingo and the mouth of a crocodile,"A mythical creature with the elegant, pink body and long neck of a flamingo, but with the fierce, powerful mouth of a crocodile. The creature is standing in a lush, tropical environment, blending the graceful and fearsome features seamlessly.","A separate flamingo and crocodile, normal flamingos and crocodiles, disjointed parts, unrealistic environment."
a creature with a body of a tarantula and the wings of a moth,"A creature with the body of a tarantula and the wings of a moth, highly detailed, realistic, with vibrant colors","Human elements, other insect parts except tarantula body and moth wings, abstract shapes"
a creature with a body of a flamingo and the claws of a crab,"A creature with the body of a flamingo and the claws of a crab, with the flamingo's long neck, standing on water, detailed and vibrant.","Separate flamingo and crab, full crab body, full flamingo body, unrelated animals."
a creature with a body of a frog and the wings of a dragonfly,"A mythical creature with the body of a frog and delicate, translucent wings of a dragonfly, set in a natural, lush green environment with water and grass.","Human features, buildings, artificial elements, multiple creatures."
a creature with a body of a panther and the shell of a snail,"A mystical creature with the sleek, powerful body of a panther, featuring the hard, spiraled shell of a snail seamlessly integrated onto its back, set in a woodland environment.","Cartoonish style, plastic appearance, unrealistic proportions, extra limbs, multiple heads, overly bright colors, unnatural habitats, human-like features."
a creature with a body of a snake and the head of a bull,"A mythical creature with the body of a snake and the head of a bull, realistic textures, set against a plain background.","Human-like torso, multiple heads."
a creature with a body of a lion and a tail of a peacock,"A mythological creature with the body of a lion and the tail of a peacock, standing in a forest. The creature should have the features of both animals seamlessly blended, with the peacock tail elegantly fanned out. The lion should have a majestic mane, and the overall style should be vibrant and fantastical.","Separate lion and peacock, bird on lion's back, plain background, cartoonish style"
a creature with a body of an armadillo and the wings of an albatross,"A fantastical creature with the body of an armadillo and large wings of an albatross, blending elements seamlessly in a natural environment.","Separate armadillo and bird, disjointed parts, unnatural appearance, multiple creatures, cartoonish style."
a creature with a body of a starfish and the legs of a zebra,"A surreal creature featuring the body of a starfish with the distinctly striped legs of a zebra, standing on a sandy ocean floor with coral and marine plants in the background.","Multiple starfish bodies, incorrect leg patterns, incomplete creature features, other animals, unrealistic settings."
a creature with a body of a camel and the claws of an orangutan,"a creature with the body of a camel, fur of a camel, and the long, curved claws of an orangutan, detailed realistic rendering","human features, incorrect anatomy, cartoonish style"
a creature with a body of a butterfly and the legs of an ostrich,"A fantastical creature with the body of a butterfly, including colorful wings and delicate body, combined with the long, sturdy legs of an ostrich.","Human features, additional animals, unrealistic proportions, non-butterfly bodies, non-ostrich legs."
a creature with a body of a wolverine and the wings of a macaw,"A creature with the body of a wolverine and the wings of a macaw, realistic, detailed, with wolverine fur and macaw feathers, natural colors.","Human-like features, unrealistic colors, too saturated, cartoon-like appearance, humanoid body structure."
a creature with a body of a badger and the tentacles of a jellyfish,"A creature with a body of a badger and the tentacles of a jellyfish, set in a mystical underwater environment, detailed and highly realistic.","Other animals, anthropomorphic features, holding objects, additional creatures."
a creature with a body of a salmon and the claws of a gharial,"A mystical creature with the body of a salmon and claws resembling those of a gharial, swimming gracefully underwater.","Lizard features, spiky back, terrestrial environment."
a creature with a body of a goat and the beak of a hornbill,"A fantastical creature with the body of a goat and the head of a hornbill bird with its prominent, colorful beak.","Extra limbs, multiple heads, other animals, unrealistic colors."
a creature with a body of a seal and the wings of a crow,"A mystical creature with the body of a seal and the wings of a crow, floating in the ocean. The seal has glossy, sleek fur and the crow wings are dark and majestic. ","human features, other animals, unrealistic elements, additional wings."
