original_prompt,prompt,negative_prompt
a creature with a body of a starfish and the legs of a zebra,"A vivid hybrid creature with the body of a starfish and the legs of a zebra. The starfish body is distinct and central, with clear zebra-striped legs extending from it. The creature is standing, showcasing its unique features, in an open space, with vivid and surreal details.","human, humanoid, person, blurry, indistinct, full zebra body, four-legged animal, single-colored legs, unrealistic colors, indistinguishable features., unrealistic colors."
a creature with a body of an owl and the trunk of a tapir,"A mythical creature with the body of an owl and the trunk of a tapir, detailed feathers with realistic patterns and textures, tapir trunk in perfect proportion to the owl body, set in a lush, dense forest environment with vibrant greenery and soft, filtered lighting, creating a mystical and enchanting atmosphere. The creature has a majestic and regal posture, showcasing a seamless and harmonious blend of owl and tapir features, with intricate details and highly realistic textures.","Distorted anatomy, extra limbs, unrealistic features, multiple heads, abstract shapes, other animals, incorrect proportions, low detail feathers, blurry, poorly lit, unnatural colors, humanoid characteristics, flying, indistinct shapes, out of focus, low definition, misshapen body, incomplete details., humanoid characteristics.,distorted anatomy, low detail feathers."
a creature with a body of a koala and the tail of a rattlesnake,"A seamless hybrid creature with the body of a koala and the tail of a rattlesnake, blending smoothly, highly realistic, natural, cohesive integration, proportionate, highly detailed. This creature has a cute yet slightly menacing appearance, with the koala's fur and facial features combined naturally with the rattlesnake's tail. It is shown in a natural habitat, sitting on a tree branch, with surrounding foliage to enhance the scene.","Disjointed, cut, mismatched, floating, unnatural, disproportionate, abstract, fragmented, disfigured, isolated, blurry, cartoonish, flat, lack of detail, overly simplified, artificial background, out of context, lacking detail, out of context., fragmented.,disjointed"
a creature with a body of a tarantula and the tail of a beaver,"A creature with the body of a tarantula and the tail of a beaver, realistic and highly detailed. The creature features a spider-like body with eight clear tarantula legs, natural coloration, and a broad, flat beaver tail. The setup should look seamless with natural blending between the tarantula body and the beaver tail.","No additional limbs, no beaver body, no other animal parts, no features other than the tarantula body and beaver tail, no mammal-like head, no elongated body, no head resembling another animal's, no curved or non-beaver tail, no long, segmented tails, no spherical or bulbous tail ends, no excessively thin or distorted limbs, no minimalistic or abstract designs, no non-naturalistic coloration, no spherical or bulbous tail ends, no features other than tarantula body and beaver tail., no features other than tarantula body and beaver tail, no features other than tarantula body and beaver tail. No long, no non-naturalistic coloration., no spherical or bulbous tail ends."
a creature with a body of a moose and the snout of an anteater,"A majestic fantastical creature with the muscular body of a moose adorned with grand, intricate antlers. The creature possesses a unique elongated snout akin to that of an anteater. Its fur texture is a seamless blend of moose and anteater characteristics, creating a realistic appearance. The majestic creature stands on four powerful legs within a lush, natural forest setting, with a clear and detailed background.","Cartoonish style, standing on two legs, incorrect proportions, unrealistic texture, blurry background, overly exaggerated features, front-facing perspective, abstract background, low-resolution, plain background., low-resolution., overly exaggerated features."
a creature with a body of a lemur and the wings of a bumblebee,"A realistic, highly detailed creature with the body, face, feet, tail, and fur pattern of a lemur, combined with the delicate, semi-transparent wings of a bumblebee. The wings should be semi-transparent and patterned like a bumblebee's wings with realistic details. The creature should be portrayed against a grey background.","Blurry, cartoon, low detail, multiple legs, unrealistic proportions, abstract shapes, insect-like body, exaggerated features, unnatural colors, insect head, feathered wings, non-lemur, unrealistic textures, humanoid features, robotic elements.,blurry"
a creature with a body of a frog and the wings of a dragonfly,"A fantastical creature with the body of a frog and the wings of a dragonfly, green slimy skin with large protruding eyes, webbed feet, and delicate iridescent wings. The creature should have a whimsical and enchanting appearance, vivid in detail, hopping around gracefully with its delicate and beautiful wings.","Insect body, elongated abdomen, non-frog features, multiple legs, antennas, fur, non-protruding eyes, non-webbed feet, non-iridescent wings, non-slimy texture, non-green skin, unnatural posture, rigid appearance, blurry details, non-hopping behavior, tentacles, non-dragonfly wings., non-hopping behavior., non-green skin.,insect body"
a creature with a body of a snake and the head of a bull,"A mythological creature with the body of a serpent and the head of a bull, featuring intricate scales on the serpent's body and detailed features on the bull's head. The creature is depicted against a plain light background, with its body gracefully curved or coiled. The scales should be clearly visible, and the bull's head should have distinct, realistic features including horns suited to a bull.","No additional limbs, no mixed animal features, no multiple heads, no humanoid features, no other animals, no abstract designs, no relief carvings, no stone textures, no wall or frame, no skeletal or skeletal-like structures, no horns resembling other animals, no non-serpentine body parts, no upright standing, no human-like postures, no non-serpentine body parts, no wall or frame., no human-like postures., no non-serpentine body parts.,""No additional limbs, no other animals."""
a creature with a body of a macaw and the fins of a swordfish,"A fantastical hybrid creature with the colorful, vibrant feathers of a macaw and the sleek, streamlined fins of a swordfish. The creature displays vivid blue, red, and yellow colors with detailed feathers and scales. It is flying in mid-air showcasing distinct and clear animal features, blending the grace of a bird and the agility of a fish. The creature has the body of a macaw and the fins of a swordfish, with a streamlined yet majestic appearance.","blurry, abstract, distorted, multiple heads, multiple bodies, unclear form, merged features, indistinct colors, unrealistic proportions, ordinary bird, out of focus, poorly defined, low detail, unrealistic proportions, blurry, unclear form, ordinary fish, fish-like body., low detail., ordinary bird., unrealistic proportions.,""blurry, unclear form"""
a creature with a body of a tarantula and the wings of a moth,"A realistic, detailed creature with the body of a tarantula and the wings of a moth. The tarantula's body is covered with intricate, colorful patterns, and the moth wings are vibrant and colorful, with striking patterns. The creature is in a naturalistic pose, showcasing high detail and seamless blending of features. The background is a lush, green forest with natural elements like trees, rocks, and foliage.","Abstract, blurry, low detail, undefined features, disproportionate, unrealistic, low resolution, monochromatic, simplistic, plain grey background, abstract background, out of context, plain surrounding, empty space., plain grey background., simplistic., unrealistic."
a creature with a body of a penguin and the arms of a lemur,"A photorealistic detailed creature with the body of a penguin and the arms of a lemur, natural environment, natural colors.","extra legs, extra heads, humanoid features, clothing, unrealistic colors, cartoonish style, wings, multiple creatures, baby penguin., wings.,""extra legs, unrealistic colors"""
a creature with a body of a guinea pig and the tail of a scorpion,"A creature with the body of a guinea pig and the tail of a scorpion, standing on a rocky surface and facing forward. The creature should have the fur and shape of a guinea pig with a scorpion-like tail seamlessly integrated, featuring a pronounced scorpion tail, realistic colors, and lifelike proportions.","insects, crabs, arachnids, lobster claws, multiple legs, segmented body, other animals, extra limbs, bird features, cartoonish features, unrealistic elements, exaggerated traits, humanoid features, fantasy settings, unrealistic colors, distorted shapes., unrealistic proportions, unrealistic elements., exaggerated traits."
a creature with a body of a flamingo and the mouth of a crocodile,"A fantastical creature with the body of a flamingo and the mouth of a crocodile. It features realistic, detailed feathers and a long neck. The creature stands in a vibrant, lush, natural wetland habitat with reflective water, surrounded by diverse green plants and exotic flora. The dynamic lighting, with striking shadows and highlights, enhances the lifelike and vibrant scene. The wetland is brimming with a variety of plant species, with clear water reflecting the creature and its surroundings. ","Cartoonish appearance, regular flamingo beak, blurred details, plain background, regular animals, desert habitat, simple lighting, gray background, unnatural colors, low-quality textures, absence of water, generic look, low detail plants, minimal biodiversity in flora., absence of water., gray background.,cartoonish appearance, simple lighting., background, regular animals "
a creature with a body of a sloth and the tail of a scorpion,"A mystical creature with the body of a sloth and the tail of a scorpion. This creature has a slow-moving, fuzzy body with long limbs and a prominently curled, segmented scorpion tail ending in a sharp stinger. The creature's fur is soft and textured, contrasting with the rigid segments of the scorpion tail. It has a gentle, sloth-like face with delicate features.","insect legs, crab-like features, arachnid body, centipede, squid, fish, reptilian features, scales, beak, aquatic traits, humanoid head, robotic elements, helmet, glossy textures, metallic details, headless, disproportionate body, merged body parts, elongated or slender body, monkey-like features., merged body parts."
a creature with a body of a panther and the shell of a snail,"A sleek black panther with the body of a panther and the shell of a snail, a large spiral shell on its back blending seamlessly with its agile and feline stance, in a natural setting with realistic texture.","Humanoid features, standing on two legs, distorted body, elephant features, multiple limbs, face of a snail, human-like characteristics, unrealistic elements, cartoonish features, upright posture, snail tentacles, exaggerated proportions, surreal features.,humanoid features, snail features., upright posture."
a creature with a body of a moth and the snout of a crocodile,"A mystical hybrid creature with the body of a moth and the head of a crocodile, featuring large, detailed wings with intricate, realistic moth patterns, a long snout with sharp teeth, seamlessly integrated reptilian features, all depicted in a vibrant, mystical forest setting with glowing plants and ancient trees, illuminated by a magical purple sky. The forest should be lush with diverse flora and bioluminescent elements adding to the magical ambiance.","Abstract shapes, fish-like features, blurry details, nondescript background, inaccurate anatomy, non-detailed wings, plain background, indistinct hybrid features, unrelated objects, unnatural body parts, cartoony elements, low detail, barren landscape, plain sky, no forest elements, inaccurate anatomy, plain background, no forest elements., incorrect creature anatomy, plain sky., unnatural body parts., inaccurate anatomy."
a creature with a body of a salmon and the claws of a gharial,"A creature with the body of a salmon, fish scales, fins, claws of a gharial, realistic claws, aquatic setting, realistic anatomy, streamlined body, fish head, swift and predatory appearance, realistic proportions, aquatic features only","Terrestrial features, wings, elongated neck, abstract shapes, mammalian traits, overly bulky, bird-like features, invertebrate, insect-like features, curved body, humanoid traits, metallic texture, non-realistic anatomy, segmented body, non-aquatic features, humanoid traits, fins replaced with legs, upright walking姿態, elongated snout, abstract design, metallic texture.,Invertebrate, non-realistic proportions,""Invertebrate, elongated snout"""
a creature with a body of an armadillo and the wings of an albatross,"A realistic mythical creature with the armored body of an armadillo and large albatross wings. The creature seamlessly combines the plated shell and sturdy legs of the armadillo with the wide, graceful wings of the albatross. The wings are accurately proportional, blending naturally with the body, and the overall anatomy is well-defined and lifelike, creating a plausible and harmonious appearance.","Deformed features, unnatural proportions, missing parts, extra limbs, blurry image, incorrect anatomy, unrealistic depiction, non-existent wings, unnatural colors, low-quality image, non-armored body, non-albatross wings., low-quality image., unrealistic depiction., blurry image."
a creature with a body of a hummingbird and the arms of a chimpanzee,"A vibrant hybrid creature with the body of a hummingbird and the flexible arms of a chimpanzee, depicted in mid-flight. The creature features intricate, detailed feathers, vibrant, multi-colored wings, and chimpanzee arms naturally integrated with the hummingbird's body structure. The wings display a vivid spectrum of colors, and the arms are clearly visible and harmoniously blending with the bird's body. The scene is dynamic with a sense of motion in the creature's flight.","Full chimpanzee body, missing feathers, lacking wings, monochromatic colors, rigid arms, only hummingbird features, missing arms, plain color scheme, stiff movement, monochromatic colors, an unintegrated design, static pose., stiff movement., only hummingbird features., rigid arms., monochromatic colors."
a creature with a body of a bear and the antlers of a deer,"""A mythical creature with a robust, muscular body of a bear and majestic, elaborate antlers of a deer stands on a lush forest floor, surrounded by dense trees and vibrant foliage, illuminated by dappled sunlight. The creature exudes a sense of power and mystique, seamlessly integrated into the natural surroundings. The forest is vibrant and alive, with a subtle mist adding an ethereal quality.""","""Moose-like body, human-like limbs, human presence, distorted animal features, plain background, indoors, monochrome colors, incorrect animal anatomy, humanoid body shape, overly abstract features, excessive plant coverage, human clothing, oversaturated colors, unnatural environment."",Moose-like body, human presence., overly abstract features., excessive plant coverage., distorted limbs, incorrect animal features, monochrome colors"""
a creature with a body of a python and the wings of a dragonfly,"A magnificent hybrid creature featuring the elongated, sleek body of a python with detailed, serpentine scales and transparent, delicate dragonfly wings. The scales blend seamlessly into the iridescent, shimmering wings to form a harmonious fusion of reptilian and insect traits. Set against a neutral background, emphasize realistic textures and smooth integration of features.","Insectoid body, non-reptilian features, additional limbs, abstract patterns, segmented body, insect legs, exoskeleton, non-realistic textures, random lines, geometric shapes, disproportionate elements., exoskeleton., non-realistic textures., additional limbs."
a creature with a body of a butterfly and the paws of a tiger,"A fantastical creature with the delicate body and wings of a butterfly, adorned with vibrant colors and intricate patterns. The creature has strong, powerful paws of a tiger, butterfly antennae, and tiger stripes blending seamlessly into its vivid, colorful butterfly wings. The body of the butterfly is complemented by the tiger paws, evoking a sense of mythical beauty. The wings are full of vivid colors and complex designs.","No cat-like bodies, no heads or tails resembling a tiger, no plain or dull colors, no realistic animals, no paws on butterfly wings, no monochromatic or grayscale colors, no animal features other than butterfly and tiger paws, no realistic representation of actual animals, no incomplete features, no unnatural body shapes.,""No cat-like bodies, no monochromatic or grayscale colors."", no realistic animals."
a creature with a body of a spider and the snout of a tapir,"A realistic and detailed fantastical creature that combines a natural spider body with the distinct snout of a tapir. The creature should feature eight evenly distributed, well-defined spider legs. The texture should be clear and lifelike, perfectly blending the spider and tapir features. The snout of the tapir should be integrated seamlessly into the spider's head, giving it a unique and captivating appearance. ","Blurred, unclear, low detail, human-like features, fewer or more than 8 legs, disproportionate body parts, unnatural or mixed elements, horns, extra appendages, quadruped appearance, missing or distorted spider legs, unnatural textures, additional limbs, distorted snout, merged features improperly., extra limbs, disproportionate body parts., appearing like a quadruped., additional limbs beyond a spider's legs, horns or extra appendages.,""blurred, disproportionate body parts"""
a creature with a body of a jaguar and the shell of a turtle,"A realistic hybrid animal with the powerful, graceful body and agile legs of a jaguar, seamlessly covered by a sturdy, intricately designed turtle shell. The creature exhibits striking natural textures blending the jaguar's fur with the turtle shell's protective armor. The head and legs are distinctly jaguar, showing strength and agility, while the shell fits perfectly over its back and sides, emphasizing its protective feature. In high resolution, showing balance and harmony between the two animals' attributes.","Multiple animals, purely turtle, purely jaguar, abstract shapes, blurred, low resolution, unrealistic elements, distorted features, missing limbs, incomplete body parts, mismatch of features, unbalanced attributes, disproportionate body parts, purely turtle features, purely jaguar features., unbalanced parts, disproportionate attributes., incomplete body parts.,multiple animals"
a creature with a body of a cheetah and the head of a dodo,"A highly detailed and realistic creature with the muscular body of a cheetah and the head of a dodo. The creature's body features cheetah's fur patterns with a sleek and defined structure, and the lifelike head of a dodo with intricate details. The background is plain and unobtrusive to ensure the creature stands out distinctly.","Multiple heads, distorted features, extra body parts, merged or overlapping creatures, unrealistic textures, unclear details, background elements, non-muscular body, absence of cheetah's fur patterns, absence of realistic dodo head, incorrect proportions, blurred or indistinct features, unrealistic body shape, non-cheetah body, non-dodo head, multiple heads, grass, rocks., blurred or indistinct features., absence of realistic dodo head., background elements.,multiple heads"
a creature with a body of a goat and the beak of a hornbill,"A majestic, fantastical creature with the powerful, muscular body of a goat, featuring the distinctive, curved beak of a hornbill. This creature exudes a natural and imposing stance, symbolizing ancient wisdom and strength. Set in a lush and vibrant natural forest, the scene is richly detailed with realistic textures and lighting, amidst tall trees and dense foliage. The overall atmosphere is serene and well-lit, enhancing the believable yet fantastical essence of the creature.","Bird-like body, feathers, pure bird, unnatural posing, human features, cartoonish, unrealistic elements, aquatic creatures, blurry or unclear features, overly dark or shadowy, out-of-place objects, man-made structures, indistinct shapes, overly whimsical, neon colors, sci-fi elements, snakes, fish, reptilian elements., sci-fi elements., man-made structures.,bird-like body"
a creature with a body of a cow and the beak of a parrot,"A creature with the body of a cow and the beak of a parrot, cow-like legs and tail, and cow fur. The creature has no horns and no ears.","Bird body, bird legs, bird wings, bird tail, colorful bird plumage, elongated parrot feather structures, humanoid arms, horns, ears., elongated parrot feather structures., colorful bird plumage."
a creature with a body of a mongoose and the wings of a phoenix,"A majestic fantasy creature with the body of a mongoose and fiery, phoenix-like wings, depicted with bright, vivid colors and intricate feather details. The creature is standing on four legs with a long, slim body, with large, colorful wings spread wide. Detailed mongoose fur and sharp, fierce eyes highlighting its majestic presence. The wings are vibrant and adorned with glowing, fiery colors. The mongoose fur should be sleek and multi-toned.","Bird-like body, serpent-like body, no wings, plain wings, dog-like body, absence of fur, dragon features, humanoid features, standing on hind legs, bat-like wings, plain colors, simple feather details, lack of mongoose features., humanoid features., no fur, dog-like body., no fur., no mongoose characteristics., standing upright., dull colors."
a creature with a body of a pelican and the horns of a ram,"A majestic fantasy creature with the body of a pelican and the horns of a ram. The creature stands in a natural, elegant pose with realistic textures, detailed features, bird-like feet, a beak, feathers, and a regal stance. The creature should have the body of a pelican and bird-like feet. The head should have the beak of a pelican and the horns of a ram. The overall style should be realistic with detailed feathers and natural coloring. ","Blurry, distorted, multiple heads, multiple feet, abstract elements, inappropriate proportions, wings, unnatural colors, human-like features, cartoonish style, extra limbs, no horns, no beak, no feathers, mammal feet, overly furry body, standing on a man-made object., extra limbs., no horns."
a creature with a body of a bat and the fins of a dolphin,"A realistic, high-quality creature with the body of a bat and the fins of a dolphin, with detailed shading and textures, displayed in a bright, dynamic ocean environment. The bat's wings should be clearly visible but have a smooth dolphin-like texture on the surface. The creature is swimming gracefully with vibrant coral reefs and colorful fish in the background, creating a lively and natural seascape.","Blurred, abstract, low quality, too dark, missing details, overly simplified, unrealistic, cartoonish, fish-like body, incorrect proportions, plain background, unclear features, terrestrial rocks, flying in the air, land-based, dull colors, distorted figures, hazy image, artificial looking, dull seascape, lone creature., land-based.,blurred, cartoonish."
a creature with a body of a dolphin and the claws of a hawk,"A sleek, streamlined aquatic creature with the body of a dolphin, featuring sharp, predatory talons extending from its fins. The creature has smooth, shiny skin and powerful, curved claws, enabling it to glide gracefully through the water and strike efficiently. It maintains a natural oceanic appearance, seamlessly blending with its underwater environment.","Wings, feathers, fur, scales, land animal features, humanoid features, extra limbs, terrestrial elements, vibrant colors, complex textures, background elements like landscapes or structures, additional wings, extraneous appendages, unrealistic design., extraneous limbs, background elements like landscapes or structures.,Feathers, wings, background elements."
a creature with a body of a python and the legs of a cricket,"A detailed, realistic creature with the elongated, scaled body of a python and six multi-jointed legs of a cricket, seamlessly combining serpent and insect aspects. The creature should have a cohesive and integrated appearance, with smooth transitions between the scaled body and the insect legs. The background is a natural, outdoor setting, such as a forest floor or jungle.","humanoid features, wings, standalone python, standalone cricket, multiple pythons, distorted shapes, abstract forms, unnatural colors, missing legs, incomplete integration, fragmented appearance, separate insect and serpent elements, unrealistic settings., fragmented appearance., separate insect and serpent elements."
a creature with a body of a frog and the beak of a pelican,"A fantastical creature with the body of a frog and the beak of a pelican, green skin, webbed frog legs, and a large, curved pelican beak. The creature has the texture of frog skin with visible pores and a glossy finish, distinct webbed feet, and detailed eyes, sitting naturally like a frog, and maintaining the round, compact shape of a frog's body.","Bird-like body, feathers, wings, bird legs, feathered texture, wingspan, talons, blocky shape, standing with a bird posture, indistinct features., amorphous figure, indistinct features, sitting like a bird., talons.,bird-like body"
a creature with a body of a whale and the wings of a bat,"A majestic and surreal creature with the body of a whale and large, leathery bat wings, swimming gracefully in a vibrant and colorful underwater environment surrounded by coral reefs, fish, and other sea creatures. The scene is full of life and vivid colors, highlighting the magnificent creature in the center.","Bird, feathers, sky, small wings, humanoid, legs, horns, rocks, land, mountains, shoreline, abstract backgrounds, abstract forms., abstract backgrounds.,bird"
a creature with a body of an eagle and the hooves of a bison,"A highly detailed, realistic mythical creature with the body, wings, and feathers of an eagle, and the hooves and hind legs of a bison. This creature has a powerful eagle's torso and head, with majestic wings and a bison's sturdy, muscular hind legs with hooves. The feathers are intricately detailed and the bison parts are robust and lifelike.","deformed legs, indistinct features, abstract shapes, missing details, talons, claws, unrealistic body proportions, non-bison hind legs, beak deformities, incorrect animal parts, bison antlers, fur covering wings, lion-like characteristics., incorrect animal parts."
a creature with a body of a wolf and the tentacles of an octopus,"A creature with the body of a wolf and the tentacles of an octopus, featuring detailed fur texture and realistic, dramatic lighting. The background is a dark and eerie forest. The creature has clear and distinct wolf features such as pointed ears, sharp teeth, and a bushy tail. Eight proportionate tentacles emerge from its body, with some wrapping around tree trunks. ","Humanoid appearance, more than eight tentacles, lacking distinct wolf features, blurry image, cartoonish style, cluttered background, pale color palette, no distinct wolf features, plain background, abstract shapes, no forest, messy composition, unnatural lighting., too many tentacles, unclear wolf features, blurred image, plain background.,Abstract shapes, humanoid appearance, pale color palette., cluttered background., blurred image."
a creature with a body of a hippo and the beard of a goat,"A fantasy creature with the large, round body of a hippo and the head of a goat with long, flowing beard, standing in an empty space. Detailed and realistic depiction, monochromatic, no background.","Other animals, disfigured features, backgrounds, flowers, plants, abstract elements, human clothing, accessories, multiple creatures, humanoid traits, abstract shapes, indistinct forms, sculptures, statues.,other animals,""other animals, humanoid traits"", abstract elements"", backgrounds"""
a creature with a body of a camel and the claws of an orangutan,"A realistic and detailed creature with the body of a camel and the claws of an orangutan. The creature should have camel-like features including its hump, long legs, and a distinct face with large eyes and a snout. Its claws should resemble those of an orangutan, with long, curved fingers and sharp nails. The creature should have a seamless and natural appearance, balancing both camel and orangutan features effectively.","Extra limbs, surreal, distorted, abstract, merged creatures, unnatural shapes, extra heads, floating parts, ambiguous body parts, overly stylized, multiple creatures merged, tail, short legs, missing hump, overly humanoid face, unclear transitions, disproportionate features., overly humanoid face., overly stylized., abstract. Multiple creatures merged, unnatural shapes.,extra limbs"
a creature with a body of a worm and the legs of a fox,"A fantastical creature with an elongated, smooth, segmented body like a worm and four distinct, furry legs like those of a fox. The creature's body is seamless and continuous from end to end without any other distinctive features apart from its fox-like limbs.","Tentacles, wings, plant-like structures, abstract shapes, missing limbs, humanoid features, fox head, fox tail, abnormal growths, single pair of legs, multiple tails, human limbs, face, protuberances, additional appendages, hybrid animal parts, single pair of legs, abnormal growths, tentacles, head, tail., hybrid animal parts., single pair of legs., abnormal growths.,tentacles"
a creature with a body of a sloth and the wings of a falcon,"A mystical creature with the body of a sloth and magnificent, detailed wings of a falcon, soaring high in the clear blue sky. The feathers glisten in the sunlight, displaying intricate patterns and vibrant colors. The creature's face resembles that of a sloth, blending seamlessly into the majestic wings. The overall proportions are realistic and natural, offering a harmonious blend of sloth and falcon features.","humanoid features, owl-like face, cartoonish design, unrealistic proportions, blurry details, low resolution, extra limbs, abstract patterns, gray background."
a creature with a body of a zebra and the scales of a pangolin,"A fantastical creature with the body of a zebra covered in overlapping scales like that of a pangolin. It has a zebra-like mane and tail, standing on four strong, zebra-like legs. The creature's entire body is covered in textured scales, giving it a majestic and otherworldly appearance. The scales extend along its entire body seamlessly, creating a distinct, detailed look.","Snake-like body, missing legs, disjointed features, hovering, fish-like features, smooth skin, no scales, distorted legs, incorrect proportions, fur texture, incomplete scales, unnatural anatomy, incorrectly proportioned features, smooth skin, fish-like attributes, unclear detail, missing details. , unnatural anatomy., incorrect proportions., smooth skin., fish-like features."
a creature with a body of a newt and the beak of a toucan,"""A fantastical creature with the slimy body of a newt, possessing webbed feet and the vibrant, colorful beak of a toucan.""","""bird-like body, feathers, bird legs, wings, flying, missing limbs, tail, standing upright, distorted features, bird head, bird eyes."",bird-like body, standing upright., missing limbs."
