original_prompt,prompt,negative_prompt
a creature with a body of a starfish and the legs of a zebra,"A hybrid creature with the body of a starfish and the legs of a zebra, clear and distinct features, starfish body with zebra-striped legs, surreal and imaginative creation, vivid details, standing in an open space.","human, humanoid, person, blurry, indistinct, full zebra body, four-legged animal, single-colored legs, unrealistic colors."
a creature with a body of an owl and the trunk of a tapir,"A mythical creature with the body of an owl and the trunk of a tapir, detailed feathers, tapir trunk in proportion to the owl body, realistic texture, in a lush forest environment, soft lighting, captivating and magical ambiance, highly detailed, fantasy style, majestic posture, harmonious blend of owl and tapir features.","Distorted anatomy, extra limbs, unrealistic features, multiple heads, abstract shapes, other animals, incorrect proportions, low detail feathers, blurry, poorly lit, unnatural colors, humanoid characteristics, flying, indistinct shapes, out of focus, low definition, misshapen body, incomplete details., humanoid characteristics.,distorted anatomy, low detail feathers."
a creature with a body of a koala and the tail of a rattlesnake,"A seamless hybrid creature with the body of a koala and the tail of a rattlesnake, blending smoothly, realistic, natural, cohesive integration, proportionate, highly detailed. The creature has a cute, yet slightly menacing appearance, with the koala's fur and facial features combined naturally with the rattlesnake's tail. It is shown in a natural habitat, sitting on a tree branch.","Disjointed, cut, mismatched, floating, unnatural, disproportionate, abstract, fragmented, disfigured, isolated, blurry, cartoonish, flat, lacking detail, overly simplified, artificial background, out of context., fragmented.,disjointed"
a creature with a body of a tarantula and the tail of a beaver,"A creature with the body of a tarantula and the tail of a beaver, realistic, highly detailed, spider-like body with a broad, flat beaver tail. Clear tarantula legs and body, natural coloration.","No additional limbs, no beaver body, no other animal parts, no features other than tarantula body and beaver tail, no mammal-like head, no elongated body, no head resembling another animal's, no curved or non-beaver tail, no features other than tarantula body and beaver tail. No long, segmented tails, no spherical or bulbous tail ends, no excessively thin or distorted limbs, no minimalistic or abstract designs, no non-naturalistic coloration., no spherical or bulbous tail ends., no features other than tarantula body and beaver tail."
a creature with a body of a moose and the snout of an anteater,"A fantastical creature with the majestic body of a moose, large and powerful, adorned with intricate, grand antlers, and the unique elongated snout of an anteater. The texture of its fur blends seamlessly between the moose and anteater features, giving it a realistic look. The creature stands on four strong legs in a lush, natural forest setting with a clear and detailed background.","Cartoonish style, standing on two legs, incorrect proportions, unrealistic texture, blurry background, overly exaggerated features, front-facing perspective, abstract background, low-resolution, overly exaggerated features, plain background., low-resolution., overly exaggerated features."
a creature with a body of a lemur and the wings of a bumblebee,"A realistic, highly detailed creature with the body and face of a lemur, and the delicate, semi-transparent wings of a bumblebee. The creature should have lemur feet, a lemur tail, and lemur's fur pattern. The wings should be semi-transparent and patterned like a bumblebee's wings with realistic details. Grey background.","blurry, cartoon, low detail, multiple legs, unrealistic proportions, abstract shapes, insect-like body, exaggerated features, unnatural colors, insect head, feathered wings, non-lemur, unrealistic textures"
a creature with a body of a frog and the wings of a dragonfly,"A fantastical creature with the body of a frog and the wings of a dragonfly, green slimy skin with large protruding eyes, webbed feet, and delicate iridescent wings. The creature should hop like a frog but have delicate and beautiful wings like a dragonfly, a mixture of whimsical and enchanting, captivating and vivid in detail.","Insect body, elongated abdomen, non-frog features, multiple legs, antennas, fur, non-protruding eyes, non-webbed feet, non-iridescent wings, non-slimy texture, non-green skin, unnatural posture, rigid appearance, blurry details, non-hopping behavior., non-green skin.,insect body"
a creature with a body of a snake and the head of a bull,"A mythological creature with the body of a serpent and the head of a bull, featuring intricate scales on the serpent's body and detailed features on the bull's head. The creature is depicted against a plain light background, with its body gracefully curved or coiled.","No additional limbs, no mixed animal features, no multiple heads, no humanoid features, no other animals, no abstract designs, no relief carvings, no stone textures, no wall or frame, no skeletal or skeletal-like structures, no horns resembling other animals, no non-serpentine body parts, no upright standing, no human-like postures., no non-serpentine body parts., no wall or frame.,""No additional limbs, no other animals."""
a creature with a body of a macaw and the fins of a swordfish,"A fantastical hybrid creature with the colorful, vibrant feathers of a macaw and the sleek, streamlined fins of a swordfish. The creature displays vivid blue, red, and yellow colors with detailed feathers and scales. It is flying in mid-air showcasing distinct and clear animal features, blending the grace of a bird and the agility of a fish.","blurry, abstract, distorted, multiple heads, multiple bodies, unclear form, merged features, indistinct colors, unrealistic proportions, ordinary bird, out of focus, poorly defined, low detail., ordinary bird., unrealistic proportions.,""blurry, unclear form"""
a creature with a body of a tarantula and the wings of a moth,"A realistic, detailed creature with the body of a tarantula and the wings of a moth. The tarantula's body is covered with intricate patterns, and the moth wings are vibrant and colorful. The creature is in a naturalistic pose, showcasing high detail and seamless blending of features. The background is a lush, green forest with natural elements like trees, rocks, and foliage.","Abstract, blurry, low detail, undefined features, disproportionate, unrealistic, low resolution, monochromatic, simplistic, plain grey background, abstract background, out of context, plain surrounding, empty space., plain grey background., simplistic., unrealistic."
a creature with a body of a penguin and the arms of a lemur,"A photorealistic, detailed creature with the body of a penguin and the arms of a lemur, natural colors.","extra legs, extra heads, humanoid features, clothing, unrealistic colors, cartoonish style, wings., wings,""extra legs, unrealistic colors"""
a creature with a body of a guinea pig and the tail of a scorpion,"A creature with the body of a guinea pig and the tail of a scorpion, standing on a rocky surface and facing forward, featuring a pronounced scorpion tail. The creature should have the fur and shape of a guinea pig with a scorpion-like tail seamlessly integrated.","insects, crabs, arachnids, lobster claws, multiple legs, segmented body, other animals, extra limbs, bird features, cartoonish features, unrealistic elements, exaggerated traits, humanoid features, unrealistic proportions, fantasy settings, unrealistic colors, distorted shapes., unrealistic elements., exaggerated traits."
a creature with a body of a flamingo and the mouth of a crocodile,"A fantastical creature with the body of a flamingo and the mouth of a crocodile. It features realistic, detailed feathers and a long neck. The creature stands in a lush, natural wetland habitat with reflective water, surrounded by green plants and exotic flora. Dynamic lighting with shadows and highlights enhances the scene, making it appear lifelike and vibrant.","Cartoonish appearance, regular flamingo beak, blurred details, plain background, regular animals, desert habitat, simple lighting, gray background, unnatural colors, low-quality textures, absence of water., gray background.,cartoonish appearance, simple lighting., background, regular animals "
a creature with a body of a sloth and the tail of a scorpion,"A fantasy creature with the body of a sloth and the tail of a scorpion. The creature has a fuzzy, slow-moving body with long limbs and a prominently curled, segmented scorpion tail with a stinger at the end. The sloth's body should have fur and soft textures, while the scorpion tail contrasts with its rigid segments and sharp stinger. The creature has a sloth-like face with gentle features.","insect legs, crab-like features, arachnid body, centipede, squid, fish, reptilian features, scales, beak, aquatic traits, humanoid head, robotic elements, helmet, glossy textures, metallic details, headless, disproportionate body, merged body parts."
a creature with a body of a panther and the shell of a snail,"A sleek black panther with the body of a panther and the shell of a snail, large spiral shell on its back, blending seamlessly with its agile and feline stance, natural setting, realistic texture.","humanoid features, standing on two legs, distorted body, elephant features, multiple limbs, face of a snail, human-like characteristics, unrealistic elements, cartoonish features, upright posture, snail features., upright posture.,Humanoid features"
a creature with a body of a moth and the snout of a crocodile,"A mystical hybrid creature with the body of a moth and the head of a crocodile, featuring large, detailed wings with intricate patterns, a long snout with sharp teeth, all depicted in a vibrant, mystical forest setting with glowing plants and ancient trees, illuminated by a magical purple sky. The creature should have a realistic moth texture, with reptilian features that are seamlessly integrated. The forest should be lush with diverse flora and bioluminescent elements adding to the magical ambiance.","Abstract shapes, fish-like features, blurry details, nondescript background, inaccurate anatomy, non-detailed wings, plain background, indistinct hybrid features, unrelated objects, unnatural body parts, plain background, cartoony elements, low detail, incorrect creature anatomy, barren landscape, plain sky., no forest elements, unnatural body parts., no forest elements., inaccurate anatomy."
a creature with a body of a salmon and the claws of a gharial,"A creature with a body of a salmon, fish scales, fins, and the claws of a gharial, realistic claws, aquatic setting, realistic anatomy, streamlined body, fish head, swift and predatory appearance, realistic proportions.","Terrestrial features, wings, elongated neck, abstract shapes, mammalian traits, overly bulky, bird-like features, invertebrate, insect-like features, curved body, elongated snout, abstract design, non-realistic anatomy, non-aquatic features, segmented body, humanoid traits, metallic texture.,Invertebrate, non-realistic proportions,""Invertebrate, elongated snout"""
a creature with a body of an armadillo and the wings of an albatross,"A realistic mythical creature with the body of an armadillo and large albatross wings. The creature seamlessly combines the armored body of the armadillo with the majestic, accurately proportional wings of the albatross. The anatomy is well-defined and natural-looking, creating a plausible and lifelike appearance.","Deformed features, unnatural proportions, missing parts, extra limbs, blurry image, incorrect anatomy, unrealistic depiction, non-existent wings, unnatural colors, low-quality image, unrealistic depiction, blurry image, non-armored body, non-albatross wings., low-quality image., unrealistic depiction., blurry image."
a creature with a body of a hummingbird and the arms of a chimpanzee,"A vibrant hybrid creature with the body of a hummingbird and the flexible arms of a chimpanzee, depicted in mid-flight. The creature features intricate, detailed feathers, vibrant, multi-colored wings, and chimpanzee arms naturally integrated with the hummingbird's body structure. The wings should display a vivid spectrum of colors, and the arms should be clearly visible and harmoniously blending with the bird's body.","Full chimpanzee body, missing feathers, lacking wings, monochromatic colors, rigid arms, only hummingbird features, missing arms, plain color scheme, stiff movement., only hummingbird features., rigid arms., monochromatic colors."
a creature with a body of a bear and the antlers of a deer,"A mythical creature with a robust, muscular body of a bear and majestic, elaborate antlers of a deer stands on a lush forest floor, surrounded by dense trees and vibrant foliage, illuminated by dappled sunlight. The creature exudes a sense of power and mystique, seamlessly integrated into the natural surroundings. The forest is vibrant and alive, with a subtle mist adding an ethereal quality.","Moose-like body, human-like limbs, distorted animal features, plain background, indoors, monochrome colors, excessive plant coverage, human clothing, humanoid body shape, incorrect animal anatomy, overly abstract features, oversaturated colors, human presence., overly abstract features., excessive plant coverage.,""Moose-like body, distorted limbs, incorrect animal features, monochrome colors"""
a creature with a body of a python and the wings of a dragonfly,"A majestic hybrid creature with the sleek, elongated body of a python adorned with detailed serpentine scales and delicate, transparent wings of a dragonfly. The scales blend seamlessly with iridescent, shimmering dragonfly wings to create a harmonious fusion of reptilian and insectoid traits, set against a neutral background, ensuring realistic textures and smooth integration of features.","Insectoid body, non-reptilian features, additional limbs, abstract patterns, segmented body, insect legs, exoskeleton, non-realistic textures, random lines, geometric shapes, disproportionate elements., exoskeleton., non-realistic textures., additional limbs."
a creature with a body of a butterfly and the paws of a tiger,"A fantastical creature with the delicate body and wings of a butterfly, adorned with vibrant colors and intricate patterns. The creature has strong, powerful paws of a tiger, butterfly antennae, and tiger stripes blending seamlessly into its vivid, colorful butterfly wings. The body of the butterfly is visible, complemented by the tiger paws, evoking a sense of mythical beauty. The wings are full of vivid colors and complex designs.","No cat-like bodies, no heads or tails resembling a tiger, no plain or dull colors, no realistic animals, no paws on butterfly wings, no monochromatic or grayscale colors, no animal features other than butterfly and tiger paws, no realistic representation of actual animals, no incomplete features, no unnatural body shapes.,""No cat-like bodies, no monochromatic or grayscale colors."", no realistic animals."
a creature with a body of a spider and the snout of a tapir,"A fantastical creature with a detailed, natural spider body, featuring eight evenly distributed, well-defined legs. The creature has the distinct snout of a tapir, integrated seamlessly into the spider's body. The texture of the creature is clear, realistic, and detailed, emphasizing the unique combination of spider and tapir features.","Blurred, unclear, low detail, human-like features, fewer or more than 8 legs, disproportionate body parts, unnatural or mixed elements, horns, extra appendages, quadruped appearance, missing or distorted spider legs, unnatural textures, extra limbs, disproportionate body parts., appearing like a quadruped., additional limbs beyond a spider's legs, horns or extra appendages.,""blurred, disproportionate body parts"""
a creature with a body of a jaguar and the shell of a turtle,"A realistic hybrid animal with the powerful body and agile legs of a jaguar, covered by a sturdy turtle shell, detailed and high-quality, showing natural textures seamlessly blending. Intricately designed, half-jaguar half-turtle, showcasing strength and agility combined with the protection of a turtle shell. The creature exhibits a jaguar's head and legs but is adorned with a perfectly fitted turtle shell on its back and sides.","Multiple animals, purely turtle, purely jaguar, abstract shapes, blurred, low resolution, unrealistic elements, distorted features, missing limbs, incomplete body parts, mismatch of features, unbalanced parts, disproportionate attributes., purely turtle features, purely jaguar features., incomplete body parts.,multiple animals"
a creature with a body of a cheetah and the head of a dodo,"A highly detailed and realistic creature with the body of a cheetah and the head of a dodo, featuring cheetah's fur patterns covering its sleek, muscular body and a well-defined, lifelike dodo's head. The background is plain to ensure the creature stands out unmistakably.","Multiple heads, distorted features, extra body parts, merged or overlapping creatures, unrealistic textures, unclear details, background elements, non-muscular body, absence of cheetah's fur patterns, absence of realistic dodo head, incorrect proportions, blurred or indistinct features., absence of realistic dodo head., background elements.,multiple heads"
a creature with a body of a goat and the beak of a hornbill,"A fantastical creature with the robust, muscular body of a goat and the curved, striking beak of a hornbill, blending mammalian and avian features harmoniously. The creature stands proudly in a lush, vibrant natural forest environment, with detailed, realistic textures and lighting, amidst trees and foliage. The creature's stance is natural and imposing, giving off a sense of ancient wisdom and strength. The scene is both fantastical and believable, with a well-lit, serene atmosphere.","Bird-like body, feathers, pure bird, unnatural posing, human features, cartoonish, unrealistic elements, aquatic creatures, blurry or unclear features, overly dark or shadowy, out-of-place objects, man-made structures, indistinct shapes, overly whimsical, neon colors, sci-fi elements., man-made structures.,bird-like body"
a creature with a body of a cow and the beak of a parrot,"A creature with the body of a cow, cow-like legs and tail, cow fur, and a beak of a parrot. No horns, no ears.","Bird body, bird legs, bird wings, bird tail, colorful bird plumage, elongated parrot feather structures, horns, ears., elongated parrot feather structures., colorful bird plumage."
a creature with a body of a mongoose and the wings of a phoenix,"A majestic fantasy creature with the body of a mongoose and fiery, phoenix-like wings, depicted with bright, vivid colors and intricate feather details. The creature is standing on four legs with a long, slim body, with large, colorful wings spread wide. Detailed mongoose fur and sharp, fierce eyes highlighting its majestic presence. ","Bird-like body, serpent-like body, no wings, plain wings, dog-like body, absence of fur, dragon features, humanoid features, standing on hind legs, bat-like wings, plain colors, simple feather details, lack of mongoose features., humanoid features., no fur, dog-like body., no fur."
a creature with a body of a pelican and the horns of a ram,"A majestic fantasy creature with the body of a pelican and the horns of a ram. The creature stands in a natural, elegant pose with realistic textures, detailed features, bird-like feet, a beak, feathers, and a regal stance. The creature does not have wings.","Blurry, distorted, multiple heads, multiple feet, abstract elements, inappropriate proportions, wings, unnatural colors, human-like features, cartoonish style, extra limbs., extra limbs, no horns."
a creature with a body of a bat and the fins of a dolphin,"A realistic, high-quality creature with the body of a bat and the fins of a dolphin, with detailed shading and textures, displayed in a bright, dynamic ocean environment. The bat's wings should be clearly visible but have a smooth dolphin-like texture on the surface. The creature is swimming gracefully with vibrant coral reefs and colorful fish in the background.","Blurred, abstract, low quality, too dark, missing details, overly simplified, unrealistic, cartoonish, fish-like body, incorrect proportions, plain background, unclear features, cartoonish, terrestrial rocks, flying in the air, land-based.,blurred, cartoonish."
a creature with a body of a dolphin and the claws of a hawk,"A hybrid aquatic creature with the sleek body of a dolphin and the sharp, predatory talons of a hawk. The creature has smooth, shiny aquatic skin with powerful, curved claws extending from its fins. It maintains a streamlined, oceanic appearance, gracefully gliding through the water, ready to strike with its talons.","Wings, feathers, fur, scales, land animal features, humanoid features, extraneous limbs, terrestrial elements, additional wings, complex textures, vibrant colors, background elements like landscapes or structures.,Feathers, wings, background elements."
a creature with a body of a python and the legs of a cricket,"A detailed, realistic creature with the elongated, scaled body of a python and six multi-jointed legs of a cricket, seamlessly combining serpent and insect aspects. The creature should have a cohesive and integrated appearance, with smooth transitions between the scaled body and the insect legs. The background is a natural, outdoor setting.","humanoid features, wings, standalone python, standalone cricket, multiple pythons, distorted shapes, abstract forms, unnatural colors, missing legs, incomplete integration, fragmented appearance, separate insect and serpent elements, unrealistic settings., fragmented appearance., separate insect and serpent elements."
a creature with a body of a frog and the beak of a pelican,"A fantastical creature with the body of a frog and the beak of a pelican, green skin, webbed frog legs, and a large, curved pelican beak. The creature has the texture of frog skin with visible pores and a glossy finish, distinct webbed feet, and detailed eyes, sitting naturally like a frog.","Bird-like body, feathers, wings, bird legs, feathered texture, wingspan, talons, blocky shape, amorphous figure, indistinct features, standing with a bird posture, sitting like a bird., indistinct features., talons.,bird-like body"
a creature with a body of a whale and the wings of a bat,"Majestic and surreal creature with the body of a whale and large, leathery bat wings, swimming majestically in a vibrant underwater environment with colorful corals and sea creatures.","Bird, feathers, sky, small wings, humanoid, legs, horns, rocks, land, mountains, shoreline, abstract backgrounds.,bird"
a creature with a body of an eagle and the hooves of a bison,"A highly detailed, realistic mythical creature with the body, wings, and feathers of an eagle, and the hooves and hind legs of a bison, fantasy art.","deformed legs, indistinct features, abstract shapes, missing details, talons, claws, unrealistic body proportions, non-bison hind legs, beak deformities, incorrect animal parts."
a creature with a body of a wolf and the tentacles of an octopus,"A creature with the body of a wolf and the tentacles of an octopus, detailed fur texture, realistic and dramatic lighting, dark and eerie forest background. Clear distinct wolf features such as pointed ears, sharp teeth, and a bushy tail. Eight proportionate tentacles emerging from its body, with some wrapping around tree trunks.  ","Humanoid appearance, too many tentacles, unclear wolf features, blurred image, cartoonish style, cluttered background, pale color palette, no distinct wolf features, plain background.,Abstract shapes, humanoid appearance, pale color palette., cluttered background., blurred image."
a creature with a body of a hippo and the beard of a goat,"A fantastical creature with the large, round body of a hippo and a distinct goat head with long, flowing beard, standing in an empty space.","other animals, disfigured features, backgrounds, flowers, plants, abstract elements, human clothing, accessories, multiple creatures, humanoid traits, abstract shapes, indistinct forms,""other animals, humanoid traits"", abstract elements"", backgrounds"""
a creature with a body of a camel and the claws of an orangutan,"A realistic and detailed creature with the body of a camel and the claws of an orangutan. The creature should have camel-like features including its hump, long legs, and a distinct face with large eyes and a snout. Its claws should resemble those of an orangutan, with long, curved fingers and sharp nails. The creature should have a natural and cohesive appearance, integrating both camel and orangutan features seamlessly.","Extra limbs, surreal, distorted, abstract, merged creatures, unnatural shapes, extra heads, floating parts, ambiguous body parts, overly stylized, multiple creatures merged, tail, short legs, missing hump, overly humanoid face., overly stylized., abstract. Multiple creatures merged, unnatural shapes.,extra limbs"
a creature with a body of a worm and the legs of a fox,"A fantastical creature with an elongated, smooth, segmented body like a worm and four distinct, furry legs like those of a fox. The creature's body is seamless and continuous from end to end without any other distinctive features apart from its fox-like limbs.","Tentacles, wings, plant-like structures, abstract shapes, missing limbs, humanoid features, fox head, fox tail, abnormal growths, single pair of legs, multiple tails, human limbs, face, protuberances, additional appendages, hybrid animal parts., single pair of legs., abnormal growths.,tentacles"
a creature with a body of a sloth and the wings of a falcon,"A mystical creature with the body of a sloth and magnificent, detailed wings of a falcon, soaring high in the blue sky. The feathers glisten in the sunlight, showing intricate patterns. The creature's face is that of a sloth, blending seamlessly into the majestic wings. The proportions are realistic and natural, with a harmonious blend of sloth and falcon features.","humanoid features, owl-like face, cartoonish design, unrealistic proportions, blurry details, low resolution, extra limbs, abstract patterns, gray background."
a creature with a body of a zebra and the scales of a pangolin,"A unique fantastical creature with the body of a zebra covered in overlapping scales like that of a pangolin, with a zebra-like mane and tail. The creature stands on four strong zebra-like legs. Its body is fully covered in scales, creating a distinct, textured appearance. The scales extend along the entire body, giving it a majestic and otherworldly look.","Snake-like body, missing legs, disjointed features, hovering, fish-like features, smooth skin, no scales, distorted legs, incorrect proportions, fur texture, incomplete scales, unnatural anatomy., incorrect proportions., smooth skin., fish-like features."
a creature with a body of a newt and the beak of a toucan,"A creature with the slimy body of a newt, webbed feet, and the colorful beak of a toucan.","bird-like body, feathers, bird legs, wings, flying, distorted features, missing limbs, tail, standing upright., missing limbs."
a creature with a body of a lion and a tail of a peacock,"A majestic creature with the body of a lion and the vibrant tail of a peacock, standing proudly in a lush, verdant forest with sunlight filtering through the leaves. The scene should be highly detailed with clear and sharp features, showcasing the creature's powerful and muscular lion body and the peacock tail's dazzling, vibrant colors. The forest background is rich with greenery, and the sunlight illuminates the creature, adding an otherworldly beauty to the scene.","Blurred, abstract features, architectural structures, buildings, dragon features, snake, fishes, gray background, absence of forest, no sunlight, abstract, no forest, no sunlight., fishes."
a creature with a body of a buffalo and the fins of a tuna,"A mythical creature with the body of a buffalo and the fins of a tuna, standing by a water's edge, under a clear sky, with a visible pond. No humanoid features, no multiple creatures, no trees, no dense foliage, no abstract shapes, no other animals.","Humanoid features, multiple creatures, trees, dense foliage, abstract shapes, other animals, cloudy sky., plants., and abstract shapes., plants"
a creature with a body of a pangolin and the tail of an iguana,"A fantastical creature with the body of a pangolin, complete with its scales, and a long tail resembling that of an iguana, standing on solid ground in a dense, lush forest with detailed plants and foliage. The creature should have distinct and realistic features, blending naturally within the vibrant greenery and trees.","Multiple heads, unrealistic proportions, extra limbs, blurry background, indistinct features, artificial elements, unrealistic textures, indistinct environment, lack of natural details., unrealistic textures., and indistinct features."
a creature with a body of a squirrel and the tail of a lobster,"A fantasy creature with the body of a squirrel and the tail of a lobster, featuring fluffy fur, large squirrel eyes, and small squirrel ears. The tail is bushy, curled, and ends with lobster-like segments. The creature should look friendly and whimsical, with a lively and cheerful appearance, blue and tan colors.","lobster body, lobster claws, sharp lobster antennae, insect legs, segmented body, sharp appendages, plain squirrel tail, no lobster segments on the tail, elongated body, no fluffy fur, snake-like features, bird-like features, beak, no squirrel ears., snake-like features.,""lobster body, no lobster segments on the tail."""
a creature with a body of a rhino and the wings of a dove,"A majestic creature with the robust, detailed body of a rhino and the delicate, realistic wings of a dove, seamlessly integrated into its back. The wings should be in a natural, slightly spread position, creating a harmonious, high-resolution blend of the rhino body and dove wings. The scene should be set in a lush, green forest with dappled sunlight streaming through the trees, giving a serene and tranquil ambiance. ","Disjointed, blurry, fragmented, abstract, head of a bird, separate parts, floating wings, missing features, standing still, flying, unrealistic, disproportionate, urban background, mechanical elements, artificial, cartoonish, disproportionate, indistinct scenery, sparse vegetation, dull lighting, simple background.,disjointed, cartoonish., disproportionate."
a creature with a body of a flamingo and the claws of a crab,"A mystical creature with the body of a flamingo and the claws of a crab. The creature features detailed feather textures and vibrant colors, standing in a lush, vibrant natural habitat filled with greenery and water. Its feathers display intricate patterns of vivid pink and purple hues.","Basic flamingo legs, no crab claws, cartoon style, low detail, muted colors, gray background, abstract shapes, indistinct backgrounds., indistinct backgrounds, gray background., muted colors."
a creature with a body of a bat and the paws of a rabbit,"A realistic creature with the body of a bat, large detailed bat wings, and the paws of a rabbit, lifelike, high definition, emphasizing anatomical accuracy with distinct features. ","Abstract shapes, blobs, unclear features, tentacles, balls, objects, deformities, unrealistic anatomy, distorted features, vague outlines, indistinct forms, object-like features., distorted features., objects."
a creature with a body of a octopus and the legs of a cheetah,"A highly detailed, hyper-realistic creature with the main body resembling an octopus and the legs of a cheetah. The tentacles of the octopus should feature natural cheetah spots that blend seamlessly into the cheetah legs. The creature is set in a vibrant, lush forest environment, displaying dynamic motion among the trees and foliage. Use vibrant colors to highlight the details and ensure a realistic fusion of the octopus body and cheetah legs.","Blurry, abstract, additional limbs, unrealistic features, detached body parts, mismatched or disproportionate limbs, cybernetic elements, unrealistic color combinations, gray background, mixed animal heads, and blurry elements, disproportionate body parts., extra limbs, unrealistic proportions, disproportionate limbs, cybernetic features., unrealistic proportions.,blurry"
a creature with a body of a gazelle and the shell of a barnacle,"An elegant creature with the body of a graceful gazelle and a large, intricate barnacle shell attached to its back, with detailed fur and a gazelle's legs, standing majestically in a natural verdant setting, rays of sunlight piercing through tree canopies, capturing the serene beauty of the scene.","blurry, distorted, insect features, unrealistic shapes, indistinct forms, reptilian traits, aquatic traits, wings, unrelated objects, barnacle-only forms, missing gazelle features, concrete surface, statue, unnatural poses, monotone background, gray scale"
