original_prompt,prompt,negative_prompt
a creature with a body of a worm and the legs of a fox,"A creature with an elongated, smooth, segmented body like a worm and four distinct, furry legs of a fox. ","Tentacles, wings, plant-like structures, abstract shapes, missing limbs, humanoid features, fox head, fox tail, abnormal growths.,tentacles"
a creature with a body of a sloth and the wings of a falcon,"A mystical creature with the body of a sloth and magnificent, detailed wings of a falcon, soaring high in the sky. The feathers glisten in the sunlight, showing intricate patterns. The creature's face is that of a sloth, blending seamlessly into the majestic wings.","humanoid features, owl-like face, cartoonish design, unrealistic proportions, blurry details, low resolution, extra limbs"
a creature with a body of a zebra and the scales of a pangolin,"A fantastical creature with the body of a zebra completely covered in the scales of a pangolin. It has a zebra-like mane and tail, with pangolin-like scales along its entire body creating a unique, scaly texture. The creature stands on four strong zebra-like legs.","Snake-like body, missing legs, disjointed features, hovering, fish-like features, smooth skin., fish-like features."
a creature with a body of a newt and the beak of a toucan,"A creature with the body of a newt, slimy texture, webbed feet, and the colorful beak of a toucan.","bird-like body, feathers, bird legs, flying, distorted features, missing limbs., missing limbs"
a creature with a body of a lion and a tail of a peacock,"A majestic creature with the body of a lion and the vibrant tail of a peacock, in a natural setting, highly detailed, with clear and sharp features. The creature stands proudly in a lush, verdant forest with sunlight filtering through the leaves.","Blurred, abstract, architectural structures, buildings, dragon features, snake, fishes."
a creature with a body of a buffalo and the fins of a tuna,"A mythical creature with the body of a buffalo and the fins of a tuna, standing in a natural pond or by a water's edge, under a clear sky.","Humanoid features, multiple creatures, trees, dense foliage, and abstract shapes., other animals, plants"
a creature with a body of a pangolin and the tail of an iguana,"A fantastical creature with the body of a pangolin, complete with its scales, and a long tail resembling that of an iguana, standing on a solid ground, detailed environment.","Multiple heads, unrealistic proportions, extra limbs, blurry background, and indistinct features."
a creature with a body of a squirrel and the tail of a lobster,"""A creature with the body of a squirrel and the tail of a lobster, with fluffy fur, large squirrel eyes, and small squirrel ears. The tail is bushy, curled, and ends with lobster-like segments.""","""lobster body, lobster claws, sharp lobster antennae, insect legs, segmented body, sharp appendages, plain squirrel tail, no lobster segments on the tail."",lobster body"
a creature with a body of a rhino and the wings of a dove,"A creature with the robust, detailed body of a rhino and the delicate, realistic wings of a dove, in a high-resolution, realistic style. The wings should be seamlessly integrated and in a natural position, creating a harmonious blend of rhino body and dove wings.","disjointed, blurry, fragmented, abstract, head of a bird, separate parts, floating wings, missing features, standing still, flying, unrealistic, disproportionate."
a creature with a body of a flamingo and the claws of a crab,"A fantastical creature with the body of a flamingo and the claws of a crab, featuring detailed feather textures and vibrant colors, standing in a lush, vibrant natural habitat with greenery and water.","Basic flamingo legs, no crab claws, cartoon style, low detail, muted colors, abstract shapes, indistinct backgrounds., muted colors."
a creature with a body of a bat and the paws of a rabbit,"A creature with the body of a bat, large bat wings, and the paws of a rabbit. Detailed, realistic. ","Abstract shapes, blobs, unclear features, tentacles, balls, objects., objects"
a creature with a body of a octopus and the legs of a cheetah,"A creature with the body of an octopus and the legs of a cheetah, highly detailed, realistic, vibrant colors, seamless combination, in a natural environment.","Blurry, abstract, extra limbs, unrealistic features, detached body parts, unrealistic proportions.,blurry"
a creature with a body of a gazelle and the shell of a barnacle,"An elegant creature with the body of a graceful gazelle and a large, intricate barnacle shell attached to its back","blurry, distorted, insect features, unrealistic shapes, indistinct forms, reptilian traits, aquatic traits, wings"
a creature with a body of a catfish and the ears of a rabbit,"A mythical aquatic creature with the body of a catfish, complete with scales, fins, and whiskers, but with the distinct ears of a rabbit. The environment is underwater, showcasing various aquatic plants and vibrant colors, creating a fantastical scene.","Humanoid features, furry body, mammal characteristics, plain background, above water.,humanoid features"
a creature with a body of a sea cucumber and the legs of a jaguar,"a creature with the elongated, textured body of a sea cucumber and the muscular legs of a jaguar, realistic, detailed, no human-like features","additional limbs, spot patterns on the body, unnatural positioning, mouths, tongues, claws, turtle shells,human-like features, additional limbs"
a creature with a body of a hedgehog and the legs of a kangaroo,"A creature with the spiky body of a hedgehog and strong, muscular legs of a kangaroo, standing in a grassy field. ","Bird-like features, wings, aquatic elements, human-like traits, blurred image, smooth skin, upright standing, kangaroo-like head, incorrect proportions, blurry background., blurred image."
a creature with a body of a platypus and the antlers of a caribou,"A fantastical creature combining a platypus body with caribou antlers, featuring webbed feet and a bill, in a detailed forest environment.","Landscapes, spherical images, abstract art, trees only, fur on body, conventional animals, four-legged reindeer bodies.,Mammals with fur"
a creature with a body of a panther and the fins of a trout,"A majestic creature with the body of a sleek, muscular panther, but it has the delicate, flowing fins of a trout instead of legs. The creature stands proudly in a mystical swamp, a blend of dense forest and serene aquatic surroundings. It has sharp panther eyes and whiskers, with smooth, dark fur that contrasts beautifully with its shimmering, iridescent fins. The environment is a serene, misty swamp with a blend of lush greenery and water.","human-like proportions, unrelated animals, hands, feet, overly elongated limbs, short legs, disproportionate limbs, incorrect textures, unclear features, non-aquatic settings, anything inconsistent with a panther-trout hybrid"
a creature with a body of a beaver and the antlers of a moose,"A realistic and detailed animal hybrid with a beaver's body, and the antlers of a moose, covered in fur, with a beaver-like face and tail.","Deer, elk, moose-like face, rabbit, rodent-like face, abstract features, cartoonish attributes, long legs, reptilian features."
a creature with a body of a hawk and the trunk of an aardvark,"A creature with the body of a hawk, including wings and talons, and the head and trunk of an aardvark.","Distorted features, incorrect proportions, missing wings, missing talons, missing feathers, abstract shapes, blurry image, unclear details, missing trunk, unnatural colors, merged body parts, disproportionate anatomy,distorted features"
a creature with a body of a lizard and the hooves of a horse,"a creature with the scaly body of a lizard and horse-like hooves, reptilian features","horse features, mammalian features, smooth skin, webbed feet, bird features"
a creature with a body of an elk and the wings of a butterfly,"A magical creature with the body of an elk and the beautiful, colorful wings of a butterfly, wings spread wide, detailed, fantasy art, full body view, intricate, high quality, vivid colors, realistic texture, ethereal, majestic, set in an enchanted forest","blurry, abstract, distorted, incomplete, black-and-white, background clutter, partial view, low resolution, disproportionate features, insect body, small wings"
a creature with a body of a shark and the limbs of a monkey,"A hybrid creature with the body of a sleek shark and the flexible limbs of a monkey, swimming in an underwater environment filled with coral and marine plants, detailed and realistic.","Wings, bird features, unclear shapes, unrealistic anatomy, unidentifiable creatures, foggy background, above water scenery.,wings"
a creature with a body of a vulture and the antlers of a reindeer,"A fantastical creature with the body of a vulture, featuring large, feathered wings and sharp talons, combined with the majestic antlers of a reindeer, with clear, vibrant details.","deer body, elk body, moose body, background, overly dark, blurry, humanoid features, extra limbs"
a creature with a body of a kangaroo and the tentacles of a squid,"A mythical creature with the body of a kangaroo and long, vibrant tentacles of a squid emerging from its back. The creature has clear distinctions between its kangaroo body and squid tentacles, with detailed kangaroo legs and a realistic, vivid color scheme.","Distorted shapes, unclear forms, blurred, abstract, missing body parts, incorrect anatomy, digital artifacts, surreal appearance.,distorted shapes"
a creature with a body of a walrus and the legs of an antelope,"A mythical creature with the body of a walrus and the legs of an antelope, detailed and realistic fur and texture, standing majestically on a grassy plain during a sunny day, high resolution.","blurry, low resolution, cartoonish, unrealistic, simple background, gray background"
a creature with a body of a turtle and the legs of a giraffe,"A creature with the shell and body of a turtle and the legs of a giraffe, with strong, well-proportioned legs.","Long neck, elongated body, incomplete legs, unnatural proportions, additional creatures, humanoid features., unnatural proportions."
a creature with a body of a raccoon and the mane of a lion,"A creature with the body of a raccoon and the mane of a lion, realistic and detailed, standing on all fours, natural environment, photorealistic, high resolution","Humanoid features, standing on two legs, cartoon, abstract, unnatural, statues, figurines, grey background, back view"
a creature with a body of a chimpanzee and the shell of a clam,"A mythical creature with the body of a chimpanzee and a clam shell covering its back, detailed texture, realistic rendering, standing on grass. ","Distorted features, unclear body parts, missing limbs, extra objects, open clam shell, multiple creatures, incorrect body proportions., open clam shell."
a creature with a body of a rhinoceros and the fins of a marlin,"A realistic and detailed mythical creature with the body of a rhinoceros and the fins of a marlin, swimming underwater with a natural aquatic background.","deformed, blurry, abstract, incorrect anatomy, fish head, low quality, disfigured proportions, unnatural environment."
a creature with a body of a pigeon and the tentacles of an anemone,"A creature with the body of a pigeon and the tentacles of an anemone, realistic, detailed, gray feathers, vibrant colored tentacles, standing on a rock, pigeon head, pigeon wings, bird-like features, intricate feather details","Blurry, abstract, low quality, indistinguishable, no recognizable pigeon features, plain, simple, lacking detail, minimalistic"
a creature with a body of a duck and the hump of a camel,"""A fantastical creature with the body of a duck and the hump of a camel, with webbed feet, a duck bill, and feathers covering its body, standing on land, in a vibrant fantasy landscape with glowing plants and an ethereal background""","""camel legs, camel head, traditional camel body, plain ducks, realistic animals, normal camels, abstract shapes, unrealistic forms, indistinct features, dull backgrounds, plain environments"", normal camels"""
a creature with a body of a peacock and the jaws of an alligator,A creature with the colorful body and feathers of a peacock combined with the fierce jaws of an alligator,"Reptilian body, snake-like, plain, dull colors, bird-like head,reptilian body"
a creature with a body of a stork and the tail of a chameleon,"A majestic mythical creature with the body of a stork and the tail of a chameleon. The creature has highly detailed feathers and scales, blending seamlessly, with a long colorful tail gracefully transitioning into the stork’s form. The creature is portrayed in a realistic style, showcasing intricate textures and lifelike proportions.","Abstract, cartoonish, blurry details, extra appendages, unrealistic proportions, distorted features.,abstract, distorted features"
a creature with a body of a lobster and the legs of a kangaroo,"A hybrid creature combining the body of a lobster with the powerful hind legs of a kangaroo, depicted in a detailed and realistic style.","Abstract, blurry, unclear, disproportionate, humanoid features, insect-like legs, unrealistic, unbalanced, cartoonish"
a creature with a body of a crow and the paws of a raccoon,"A hybrid creature with the body of a crow and the paws of a raccoon, featuring detailed feathers, raccoon-like paws with distinct claws, dark and natural color tones, and realistic textures. The creature should have an elongated tail with feathers and a prominent beak.","Abstract shapes, unrealistic features, overly large or distorted limbs, unnatural colors, overly cartoonish elements, blurred textures, and disproportionate body parts., distorted limbs, overly cartoonish elements."
a creature with a body of a porcupine and the fins of a shark,"A creature that combines the body of a porcupine and the fins of a shark. The creature has spiky quills on its back and sides, and sleek, streamlined fins similar to those of a shark. It must have no other appendages except fins and quills, and should maintain a natural, realistic look.","No legs, no beak, no humanoid features, no extra limbs, no abstract shapes, no cartoonish style, no unrealistic colors, no wings, no fur patches, no additional head appendages, no scales., no abstract shapes."
a creature with a body of a chameleon and the eyes of an owl,"A creature with the body of a chameleon and the large, wide eyes of an owl, detailed scales, vibrant colors, realistic texture, and blending seamlessly with its natural environment, featuring a vivid jungle or forest background.","Human-like features, extra limbs, different animal parts, unrealistic texture, plain background, floating creature, isolated creature., solid background."
a creature with a body of a seal and the wings of a crow,"A majestic mystical creature with the sleek body of a seal and large, black crow wings soaring gracefully in the sky, detailed and realistic, fantasy illustration, high resolution, vibrant colors, and intricate textures.","blurry, abstract, disproportionate, multiple parts, poor lighting, low quality, overly dark, indistinct features."
a creature with a body of a kangaroo and the shell of a tortoise,"A realistic hybrid creature with the body and legs of a kangaroo and the shell of a tortoise, seamlessly integrated features, depicted in a natural environment. Make sure the creature looks natural and organic.","Humanoid features, floating, disjointed elements, incomplete body parts, unrealistic elements, unnatural environments.,humanoid features"
a creature with a body of a wolverine and the wings of a macaw,"A creature with the body of a wolverine and the colorful wings of a macaw, realistic, detailed fur and feathers, standing on four legs.","Humanoid features, standing on two legs, plain or dark wings, beak, human limbs.,humanoid features"
a creature with a body of a rabbit and the trunk of an elephant,"""a small, furry creature with the body and long ears of a rabbit and the trunk of an elephant""","""full elephant body, large elephant ears, tusks, multiple legs, disjointed parts"", tusks"""
a creature with a body of an ostrich and the trunk of an anteater,"a creature with the body and legs of an ostrich and the trunk and head of an anteater, realistic, detailed, high quality","misshapen body, abstract features, incomplete details, blur, low quality, two creatures, cartoonish appearance"
